MOSFET_15_1_L_EXTCM_NMOS,MOSFET_15_1_M_EXTCM_NMOS,MOSFET_15_1_W_EXTCM_NMOS,MOSFET_16_1_L_EXTCM_PMOS,MOSFET_16_1_M_EXTCM_PMOS,MOSFET_16_1_W_EXTCM_PMOS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_19_7_L_gm1_NMOS,MOSFET_19_7_M_gm1_NMOS,MOSFET_19_7_W_gm1_NMOS,MOSFET_28_1_L_gm2_PMOS,MOSFET_28_1_M_gm2_PMOS,MOSFET_28_1_W_gm2_PMOS,MOSFET_29_1_L_gm2_NMOS,MOSFET_29_1_M_gm2_NMOS,MOSFET_29_1_W_gm2_NMOS,MOSFET_4_1_L_gm1_PMOS,MOSFET_4_1_M_gm1_PMOS,MOSFET_4_1_W_gm1_PMOS,CAPACITOR_0,CURRENT_0_BIAS,gen,index,av0,av15,av16,av17,av19,av28,av29,av4,ft0,ft15,ft16,ft17,ft19,ft28,ft29,ft4,gm0,gm15,gm16,gm17,gm19,gm28,gm29,gm4,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.8118736,22,0.1,0.8238331,1,0.5645722,0.8377707,3,0.9652027,0.85,30,1,0.85,30,1,0.4298797,30,1,0.1315268,30,0.990051,0.1865407,1,0.8181315,3.783624,2.170924,29,2,16.66456,870.5278,234.8971,133.3001,374.3306,116.9434,175.8273,287.2868,70700200,131755200,1885122000,89826210,28851350,601565500,256003100,4588353000,0.0163146,0.01878141,2.513326e-06,0.09619316,1.445086e-05,0.01316636,0.0008755794,0.0001497021,45.2019897549417,190.571656836178,1039.36156134969,42364.3988691094,74.7008115426887,222435.088533903,67.201042917527,0.0373498053958147,569,60.2323391512424,1213142,7.20493343478385e-05,0.000113683254084917,59.79413,6.80033827551298e-07,0.897308381915198,0.00105044633284851,"R2R_Miller_PNin_2",22,0.9,0.3,50,0
0.7094973,30,0.1,0.85,1,0.7422047,0.8416585,1,0.9586553,0.85,30,1,0.85,30,1,0.6564053,30,1,0.3220152,30,0.9599046,0.04,1,0.7335259,4.903305,7.509465,28,13,16.97896,433.398,273.355,61.3401,349.8947,63.36222,132.5616,173.5972,234179300,1877814000,1376235000,80055540,120776900,369867500,624497100,21294840000,0.005773034,0.009125382,2.515688e-06,0.0204157,8.337464e-05,0.0001604653,0.001038524,0.0002004718,43.3885730423929,145.239678319297,1083.52704877492,206133.727970948,70.487157240538,350608.007646716,75.7291754222771,0.0506785588826011,514,72.8297003467356,2615630,0.000149012100951112,0.000215795228308317,47.01698,4.05315851526769e-07,1.11405529475578,0.00184677868737887,"R2R_Miller_PNin_2",22,0.9,0.3,50,0
0.551975,27,0.1,0.85,1,0.5453118,0.85,5,0.9960088,0.85,30,1,0.3666437,30,1,0.544917,30,1,0.332858,30,0.9718734,0.04,1,0.8351884,7.484648,10.83818,35,36,16.7378,387.0589,124.6857,116.552,201.2431,49.79926,185.1999,192.8048,157149600,901433600,993212200,79438580,1498212000,1230392000,496981100,23912840000,0.05572293,0.01259407,2.513325e-06,5.043623e-05,0.01657605,0.01142491,0.001155596,0.0002412663,57.2784050399361,126.707985329971,764.441119986172,13857.0797550956,81.069107569538,439594.216364896,92.0227188706752,0.0508698393258618,497,77.419074830945,2652113,0.000214157342838003,0.000206088727229581,47.33,3.10493738902768e-07,0.776138595185102,0.000340556994297081,"R2R_Miller_PNin_2",22,0.9,0.3,50,0
0.8118736,22,0.7722534,0.8238331,1,0.5956493,0.8428693,2,0.998883,0.85,30,1,0.85,30,1,0.7075621,30,1,0.1107864,30,0.9130342,0.1865407,3,0.8181315,3.783624,2.148377,45,39,16.69289,768.8697,149.9512,81.30003,270.8622,90.942,147.4236,35.76428,193219800,12148610,901294100,68497840,628265900,650176200,453813800,4366271000,0.02588579,0.001741492,2.513294e-06,0.0387018,2.319908e-05,0.007451536,0.000433473,0.0001467964,40.9114639157851,141.169315597612,1313.50349565202,37908.9076576759,69.7746353395469,188531.092368946,67.3040915883685,0.0436095912201628,496,60.0945935320915,1754179,8.24380404615798e-05,8.73934044374393e-05,51.97699,7.5958903104512e-07,0.422938312213218,0.00193959414584755,"R2R_Miller_PNin_2",22,0.9,0.3,50,0
0.5340376,22,0.1,0.85,1,0.6130301,0.8416585,1,0.9638856,0.85,30,1,0.7160134,30,1,0.6010296,30,1,0.4176671,30,0.9684811,0.04,1,0.9000704,5.190707,5.452504,29,55,39.2989,460.8057,247.2932,115.7302,327.802,61.07825,137.3284,215.2125,206832800,182061800,1458611000,71333040,536283200,593952200,852668200,16599060000,0.007197713,0.0170125,2.513514e-06,0.02547677,0.01999586,0.003732144,0.0007924173,0.0001566195,41.0195029875501,201.676201826972,1194.77638575221,168315.396685587,68.4643993712951,351026.4938486,77.5882128094235,0.0582005087850998,481.5,69.8928580143799,2079562,0.000107441046058623,0.000187615514377105,45.44982,4.18195099551459e-07,0.694065417391374,0.00267366125753166,"R2R_Miller_PNin_2",22,0.9,0.3,50,0
0.7739289,30,1,0.6844253,1,0.6544576,0.8351704,1,0.9811866,0.85,30,1,0.6674545,30,1,0.85,30,1,0.2279302,30,0.8218054,0.04,1,0.9960258,4.91735,6.322692,50,47,16.92501,749.7255,264.4661,62.1349,463.8174,48.09907,139.452,130.4124,445415000,24805980,1333443000,57303690,645676700,517817500,927982100,17384200000,0.0166631,0.009889117,2.51389e-06,0.04857617,0.00136065,0.002103664,0.0002394587,0.0001553742,49.6583528135119,136.526342536796,1426.94588976453,15248.5920059998,75.3743300289835,291175.519291438,75.7300490062451,0.0429429602531367,512.5,73.8835366968439,3043308,0.000131650765362601,0.000183925503803559,48.6278,3.74839454662551e-07,0.577636773836243,0.000581794237342059,"R2R_Miller_PNin_2",22,0.9,0.3,50,0
0.44,30,1,0.4,30,1,0.85,30,1,0.85,30,1,0.36,30,1,0.4,30,1,0.72,25,0.96,0.48,9,0.92,10.3151,13.89247,2,30,425.4104,196.3924,531.7494,273.3604,98.55086,683.2115,494.8946,218.1908,37081900,3622106000,2701589000,39935260,3911428000,2402973000,830612200,1136053000,0.1875697,0.1556774,0.05739313,0.1974296,0.053966,0.03644459,0.0009377149,0.0001777497,54.2561072658138,339.978048140954,343.595801984982,543889.907589739,69.5522630671735,1676476.38092844,108.396025296133,0.0665659948950454,-61.0161754432714,75.3116128837051,1694316,0.000304390818523384,0.000203059186866244,29.10808,1.4938035959678e-07,5.56612873683255,0.000664820572192193,"R2R_Miller_PNin_2",22,0.9,0.3,50,0
0.44,30,1,0.4,30,1,0.85,30,1,0.85,30,1,0.36,30,1,0.4,30,1,0.72,25,0.96,0.48,9,0.92,9.337538,11.32596,5,55,425.4005,196.0695,548.5345,273.3534,98.46066,682.002,506.2774,219.3226,35361160,3603627000,2701470000,42133240,3901571000,2507247000,826350200,1102534000,0.1875605,0.1556686,0.05739311,0.1974197,0.0539615,0.03643915,0.0006777316,0.000134173,53.7039546950905,353.45945122999,432.126316573275,383771.705369596,69.3981841658666,1407709.47570033,103.368918355568,0.0667520816956656,-48.687958,74.3974266572667,1721013,0.000245843324731546,0.000194603652983802,28.80659,1.71342172011932e-07,4.58198694189533,0.000706295339175989,"R2R_Miller_PNin_2",22,0.9,0.3,50,0
0.85,30,0.2674159,0.85,1,0.8398038,0.8444829,5,0.9301448,0.85,30,1,0.3690665,30,1,0.3744032,30,1,0.2231211,30,1,0.04,6,0.7288434,9.158228,12.50746,59,54,16.76268,818.6304,275.3362,67.75683,239.058,30.13025,44.91368,83.18159,240953700,730743400,69578910,92033000,914784300,1422308000,884389800,12598150000,6.339647e-05,0.01133976,2.513286e-06,0.01429303,0.0004966497,6.381522e-05,0.001824354,0.0002481223,57.2248543012766,364.238682638294,792.296872494436,5115.22817961103,81.0177156071923,1547103.82017353,101.421730917102,0.0340660130748296,495,76.74345764659,3365281,0.000262191360679878,0.000124709512897177,57.40218,1.39070982876541e-07,0.545775263594365,0.000266266153227168,"R2R_Miller_PNin_2",22,0.9,0.3,50,0
0.3516147,30,0.1,0.4408595,1,0.6730914,0.8359775,3,0.9794608,0.85,30,1,0.2368865,30,1,0.6469478,30,1,0.1301666,30,0.9236396,0.04,9,0.7673188,5.304311,2.369473,44,8,16.66683,202.4333,119.3928,54.10343,99.49695,17.00121,42.11192,31.92238,190259700,535016600,994073600,25074920,326079800,208425700,726364200,5320409000,0.008564346,0.006995832,2.513274e-06,1.404524e-05,1.709504e-05,1.443458e-05,0.001054193,0.000200611,46.3081729854764,431.377355128922,1271.05865761195,31657.9288456366,70.092083005349,504566.035409137,77.7749013434228,0.0358085150412446,564,59.9257317251952,1486710,7.22014060268809e-05,9.09331168205076e-05,55.05807,4.95083081525127e-07,0.456001944152941,0.00195119697189772,"R2R_Miller_PNin_2",22,0.9,0.3,50,0
0.6829976,30,0.1,0.7128893,1,0.6134327,0.8417457,16,0.9871284,0.85,30,1,0.85,30,1,0.565366,30,1,0.1943567,30,0.956723,0.04,4,0.8734705,5.009207,4.740367,33,20,106.9958,461.436,335.5417,61.32628,351.0008,106.9866,101.4981,276.794,81302920,388777600,2118297000,66269410,1035225000,743826100,1320249000,7505196000,0.00465295,0.01260325,2.513274e-06,0.01435964,0.01082884,2.864043e-05,0.0008048793,0.0001627717,42.0157411895031,369.987497514338,1252.84184283621,100197.971212516,65.6875867579039,606445.011507292,77.0944125436795,0.0421390451255707,513.5,63.660611196801,2053528,0.000101178762809643,0.000161297079311897,45.89136,3.10960433788911e-07,0.848645522921148,0.00128014546359512,"R2R_Miller_PNin_2",22,0.9,0.3,50,0
0.85,1,0.5410632,0.608849,1,0.1,0.85,30,1,0.85,30,1,0.4091772,30,1,0.3527117,30,1,0.3038766,30,0.9958424,0.3945668,5,0.7804425,5.49862,9.555424,30,43,209.3932,414.3284,116.8509,16.5477,455.154,139.6637,201.1359,254.8998,73781540,510569000,481459200,119617800,1428762000,1725936000,517159200,409734500,0.07444534,0.002412831,2.51332e-06,0.05166434,0.03931158,0.0233589,0.0008422538,0.0001622214,59.2350699990513,542.352338421316,600.562726379232,10083.2367123745,64.3673335060251,1719042.12340448,80.4869219885969,0.031359000945078,484.5,70.7542920016589,1903546,0.000195654565867903,0.000198288629411208,49.76486,1.17105133141974e-07,1.66387226656932,6.27376560460857e-05,"R2R_Miller_PNin_2",22,0.9,0.3,50,0
0.5476783,5,1,0.7259454,1,0.1,0.8384532,30,1,0.85,30,1,0.44,30,1,0.4,30,1,0.2163252,30,0.9936578,0.36,3,0.5239149,3.783624,6.506856,18,40,16.57827,246.7343,150.7113,224.5357,351.6602,330.0198,170.2699,41.15098,73291600,2432193000,1854394000,83205310,96246830,1455281000,694559000,3001949000,3.264807e-05,0.002860464,2.513332e-06,0.05371558,0.0407761,0.01322106,0.0008446566,0.0001293952,47.3740474668501,642.721467511621,673.457982763312,361396.579845201,56.6979043327322,1419961.94105501,67.9287915011116,0.0446747204595213,471.5,64.9215968245905,1487868,0.000136376293776864,0.000218694199112058,45.27083,1.27812631016153e-07,2.36479928482021,0.000760237311743406,"R2R_Miller_PNin_2",22,0.9,0.3,50,0
0.4825751,30,0.4543388,0.7250082,1,1,0.85,4,1,0.85,30,1,0.6511375,30,1,0.4596228,30,1,0.2137396,30,0.8727007,0.04,1,0.9391977,6.567364,8.616611,60,20,16.73843,370.863,210.3669,22.94455,527.9225,31.21418,153.4705,39.20776,217153200,189326000,8007681,63632540,1082695000,1004345000,190010200,22007370000,0.02421148,0.00253036,2.513351e-06,8.962165e-05,0.00072187,2.682775e-05,0.0009636709,0.0001744193,52.0189923625264,557.473819481868,998.524356310446,4114.39938114889,80.0336620761519,1657883.90698663,86.7238319599604,0.0357039623393976,548.5,74.2444385967344,2969534,0.000183575459870149,0.000193274737256142,58.12466,1.4229037479762e-07,0.404344372678479,0.000188871562540605,"R2R_Miller_PNin_2",22,0.9,0.3,50,0
0.8118736,22,0.1,0.8238331,1,0.9549366,0.8432141,3,0.9652027,0.85,30,1,0.85,30,1,0.4298797,30,1,0.2313494,30,0.990051,0.1865407,1,0.8181315,3.783624,2.170924,36,46,16.665,919.904,251.7181,111.7002,389.1859,99.93441,179.1488,429.0786,30147020,1127327000,2305710000,81244510,44273320,563752500,254229900,4985839000,0.01306005,0.01502592,2.513358e-06,0.06103278,2.377108e-05,0.01053975,0.0005991871,0.0001297311,55.5805360289266,530.274051793502,1409.60727845721,13990.9925036656,68.8836304647597,417163.193584609,67.226428909252,0.0474503128190297,474.5,63.9126249487346,1108929,4.8561332261513e-05,0.000123400700792095,51.17019,4.13898722863854e-07,0.913697632377819,0.000644466719275372,"R2R_Miller_PNin_2",22,0.9,0.3,50,0
0.7413315,30,0.1,0.8192098,1,0.6134327,0.8453738,9,0.9840297,0.85,30,1,0.85,30,1,0.565366,30,1,0.1419928,30,0.956723,0.04,4,0.8734705,4.098818,4.256569,34,2,26.22217,694.7759,361.4445,16.52297,443.9785,18.51004,91.13517,223.1848,96101490,915569200,2307703000,62458120,856127700,640967200,1136076000,9998777000,0.01508527,0.01008606,2.513275e-06,0.01150798,2.074392e-05,0.003367582,0.0008378987,0.0001569295,36.2680486072026,831.303073280655,1447.35514522777,210015.93327312,65.8350502424128,1372565.6069011,70.0314953854125,0.0334160345370029,560.5,58.8562374047686,2389730,0.000101919834960513,0.000144691800611215,46.55654,1.98649688748497e-07,0.766482812909432,0.00226897290784611,"R2R_Miller_PNin_2",22,0.9,0.3,50,0
