MOSFET_10_1_L_gm2_PMOS,MOSFET_10_1_M_gm2_PMOS,MOSFET_10_1_W_gm2_PMOS,MOSFET_11_1_L_gmf2_PMOS,MOSFET_11_1_M_gmf2_PMOS,MOSFET_11_1_W_gmf2_PMOS,MOSFET_23_1_L_gm3_NMOS,MOSFET_23_1_M_gm3_NMOS,MOSFET_23_1_W_gm3_NMOS,MOSFET_8_2_L_gm1_PMOS,MOSFET_8_2_M_gm1_PMOS,MOSFET_8_2_W_gm1_PMOS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_21_2_L_LOAD2_NMOS,MOSFET_21_2_M_LOAD2_NMOS,MOSFET_21_2_W_LOAD2_NMOS,CAPACITOR_0,CAPACITOR_1,CURRENT_0_BIAS,gen,index,av0,av10,av11,av17,av21,av23,av8,ft0,ft10,ft11,ft17,ft21,ft23,ft8,gm0,gm10,gm11,gm17,gm21,gm23,gm8,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
2.716103,30,1.99,1.7,30,1.99,3.556336,30,1.96,20,30,2.013719,4.5,30,1.935125,10,30,2,4.9,30,1.98,10,2.98,0.5063726,14,59,359.3049,108.6548,149.5511,158.098,822.2431,266.9617,1023.031,6016647,2414784,71031570,921615.2,23444330,2871191,867588.4,7.83687e-05,0.001926902,0.0006562996,2.345045e-06,0.001134106,0.002056554,0.001439176,67.2010512694542,33.3686542816467,155.099803894055,0.000143171022200041,67.0212489289226,32298.2949537302,154.584901286963,0.0565847707004823,-27.441128,114.528619632843,150124.7,1.19496692548412e-05,0.000103615790109164,32.52676,3.15498228786825e-06,6.97695214453842e-07,6.83437557439937e-05,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
0.4624251,1,1.401161,1.90732,30,1.990877,0.5248502,12,2.063188,0.6129517,1,1.377852,3.879864,30,2,7,1,2,3.213148,1,1.97,2.396778,0.0706459,1.862161,18,14,562.7337,31.96651,186.7483,9.12886,206.601,54.7513,72.99711,9065561,1405746000,54842960,9978815,92031370,1939892000,1087262000,0.011162,7.872168e-05,0.0008880161,0.007289709,4.752637e-05,0.0005719003,4.940355e-05,23.1872531834299,44.6365772019573,103.611783213847,4427.59282978535,12.9426560340143,442811.26408326,69.2045356670319,0.146479977444145,-1.68762,92.051682358503,1027867,0.000122473676794,0.00049841883776505,44.2329,2.140828833418e-07,3.5145172106007e-05,0.00638707678599937,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
0.388398,2,1.09,0.5,20,1.972383,1.140588,12,1.637137,0.8897894,4,1.592592,3.64386,30,2,4.051835,1,1.322556,6.95,4,1.987278,2.465396,0.08715347,1.61557,35,60,181.4864,29.21725,32.85731,9.038483,397.3331,59.18113,126.6904,11423110,1620625000,234276700,12731670,102107500,1038843000,1429102000,0.01255047,8.280814e-05,0.0002822868,9.325831e-06,0.002816495,0.000524046,5.833252e-05,47.9229148217219,25.7960384502413,167.453966118169,0.0160992447080274,46.3728231424947,247957.140915739,68.7829773689791,0.101870590847469,377,125.722987294583,1609604,0.000118669356012533,0.000642678300142033,49.3429,8.54376232458168e-07,5.76266124981128e-07,0.000145115100870674,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
0.4,2,0.9912619,0.6482494,24,1.94,0.6773298,1,1.16,0.85,4,1.684553,2.539359,30,2,6.798014,1,0.8812848,4.793983,16,2.006474,2.465396,0.06919452,3.113945,19,56,231.8483,51.94489,103.0781,9.238407,542.994,18.54728,139.9976,12993390,1542084000,836319500,20295540,10908460,3328835000,93194860,0.0144697,6.955145e-05,0.0005445103,2.458041e-05,0.01163145,0.0002553393,5.380887e-05,36.1073824376087,27.0412198214101,216.984809188469,0.675455567765573,31.6596054917543,252226.503357897,66.1212714454347,0.0934769320914216,-16.3832857180452,58.0244025951241,2023922,0.000115154104342492,0.000128492315467794,39.03475,6.2091088892614e-07,1.74368512981221e-06,0.000655470856508411,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
2.272125,30,2,0.9395056,30,2,1.9,30,1.97,9.114567,30,2,4.4,30,1.97,8.993702,30,1.99,5.9,30,2,10,2.98,0.5063726,13,42,360.285,135.4988,141.998,82.06378,375.377,174.8006,858.8417,10249130,55751260,273564200,862049.5,13804950,173140900,1001730,2.141331e-06,0.0007272985,0.0005975389,6.241321e-05,7.803021e-06,0.001049084,3.616817e-06,81.097021880303,23.4950961071435,186.412140141702,3.85166426611423e-05,80.6582768349619,26987.7549763921,148.595908226976,0.054573450025716,-30.234424,115.292132645674,214123.2,1.41809234864577e-05,9.57688589999046e-05,31.25708,3.45166987847051e-06,5.757882639984e-07,5.18508260016759e-05,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
1.45,30,3.160461,0.3324063,30,1.99,2.1,30,1.993671,8.55,30,2,2.91105,30,1.96,9.203986,1,0.3761903,3.473572,30,1.962926,7.622581,2.98,0.6466507,16,45,304.6121,137.3256,22.27786,45.98444,279.2425,164.5846,694.9803,2616997,3982362,179688800,5167566,16597730,86250140,106362000,2.974006e-05,0.0003908076,0.0004013171,2.62482e-06,0.000533764,0.0009889498,0.0003930065,77.1256554411003,12.8870780071568,249.711679426477,4.83338784291737e-05,76.4908594920867,19596.9382318879,121.069540557863,0.0398766275681291,393,117.066987971695,379728,1.87736513196625e-05,9.65466764013204e-05,52.97013,4.06877875547274e-06,7.92283257049497e-07,3.95700956896672e-05,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
0.6,2,1.323701,0.7842221,30,1.98,0.45,4,1.85,0.5,1,0.6114624,1.3,30,2,10,30,2,3.5,8,1.96,2.63442,0.1162805,1.862161,14,27,181.9675,29.1958,271.3312,424.1766,287.3098,51.48681,47.97414,17030170,1340557000,128025400,8970816,24966080,3159515000,1183509000,0.0005045291,7.810273e-05,0.0004641957,0.009116074,7.031291e-05,0.0004290278,2.892669e-05,22.67948996548,69.1762599298022,41.762467166717,513.247275629914,22.2479465281558,885095.888934813,89.3386005086267,0.0676535090777083,-69.4801261,90.2411422149683,534342.1,0.000157960400736097,0.000423271343103953,34.37273,3.34707846362731e-07,8.15096720643144e-06,0.00570920582505857,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
0.6,2,1.55,3.7,30,1.98,0.45,5,1.198642,0.5,1,1.169696,0.527395,30,2,10,30,1.984926,2.82817,8,1.96,2.63442,0.1162805,2.030371,14,15,119.9425,39.01546,323.1985,27.24471,204.782,45.662,53.43563,31224890,1220983000,1752603000,8157869,57611580,2428200000,1609759000,0.002454534,7.713374e-05,0.0002398351,0.007597826,2.305763e-05,0.0002665804,3.312479e-05,17.7535986023148,208.101800420851,131.417752401231,1752.45043336013,17.7856475366355,1120438.97064534,87.9272716294552,0.0864796877319112,-57.8484071,90.3447364985129,707565.1,6.64702556947431e-05,0.000482153280680474,31.86484,2.81192428206424e-07,1.66481368379154e-05,0.0089934990077058,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
0.95,1,0.1459763,9,30,2,0.8,28,1.96,1.05,28,1.97,9,30,2,9.6,30,2,8.75,30,2,1.764591,0.1,0.1,11,52,353.0287,438.2867,194.1781,187.3111,18.91671,59.56077,462.6176,845204.4,340166600,1469000,1327295,2462607,564632100,212491300,0.0001980584,1.914377e-06,0.001481063,0.0009664937,0.0006391123,0.0008524143,0.000459911,89.0604898312338,84.2078438025686,127.517176604276,0.104059930601848,78.3002001766882,92173.7727555113,110.147257235416,0.0189316497055823,-76.766558,101.361154156786,139580.1,1.35135607374586e-05,0.00194082088414691,15.41836,3.24282239216878e-06,8.9268604062695e-06,0.000331848818054814,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
0.407326,2,1.55,3.530643,30,1.98,0.45,4,1.198642,0.5,1,1.169696,0.527395,30,2,9.595191,30,2,2.82817,8,1.96633,2.63442,0.1162805,1.862161,16,41,105.3673,36.46856,326.6383,27.23287,204.824,46.20957,53.60261,30518030,1346926000,16480700,8157739,57525190,2374465000,1125013000,0.002453847,7.935678e-05,0.0002305106,0.007597188,7.535825e-05,0.0002475999,3.281791e-05,19.6125223684092,238.772240688546,160.858152957369,495.285202603285,19.6720372617905,1046441.08284731,87.0742824785688,0.083336013806731,-54.7547275,92.5688824304821,704975.5,5.410606223282e-05,0.000407356126353521,33.38759,2.9684600248756e-07,1.37306040276675e-05,0.00701113218795457,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
1.05,1,0.12,1,30,1.98,1.1,1,0.12,0.7,15,1.89,9,30,2,10,30,2,10,30,2,1.764591,0.1,0.1,11,40,195.4108,388.7343,223.9675,149.7151,13.0519,157.701,381.7712,845189.1,225632200,247540000,814393.5,820187,687198300,500146600,0.0001588853,1.689958e-07,0.001176779,0.0003857896,0.002120542,2.443309e-06,0.0003688692,107.99710227179,129.746937421502,215.475785991942,0.000147374652715614,75.5354056075313,85956.317451602,108.85718900927,0.0157552666701552,-64.243784,66.7741885796776,142751,8.17891447328224e-06,0.000127517797845557,15.79828,4.19864037729938e-06,1.54570222465789e-06,4.09942210211067e-05,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
0.4932258,2,1.46,2.85,30,1.855589,0.04,5,1.712478,0.45,1,1.377852,4.45641,30,2,7,6,1.753876,3.5,4,1.97,2.396778,0.0706459,1.862161,18,60,355.3425,49.95609,160.5795,44.15905,64.46517,32.12953,60.10699,8769049,1367356000,21885180,8623325,61260680,9585721000,1373864000,0.00905652,8.538811e-05,9.025158e-05,0.0064758,0.007516931,0.0003247578,4.711752e-05,41.6486190522141,72.5083636648698,233.535815847406,1.33508204003219,40.195470158097,329839.48251462,74.5558623606219,0.352648971474982,-36.530318,81.5659456526435,1062351,5.61603126991628e-05,0.0028554697083995,28.39531,0.00566221030970953,1.46058314812902e-06,0.000438169142224998,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
0.6,2,1.766471,3.7,30,1.98,0.45,12,1.198642,0.2685681,1,1.169696,0.527395,30,2,10,30,1.984926,2.82817,8,1.96,2.63442,0.1102129,2.030371,17,59,103.1425,43.25527,394.8971,22.44475,193.5643,45.87995,48.68798,36385110,1141806000,852129900,8157870,91140660,2225292000,2441331000,0.001972447,7.819377e-05,0.0002352765,0.006088238,2.356291e-05,0.0004570671,3.567397e-05,21.7902333381605,187.865753692973,208.294815051501,239.239918210013,21.7842473042079,985790.329666184,87.9095646523437,0.141059973982828,-44.234982,94.9547910870143,1092988,6.4781636590471e-05,0.000523224607948265,24.89319,2.91586887943052e-07,1.35875392306845e-05,0.0044132963399629,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
0.4649049,1,2.004236,1.769381,23,1.926595,0.9763988,15,1.44483,0.8332481,1,1.988317,3.036841,30,2,4.267884,1,1.623209,2.788362,1,2.018929,1.358302,0.00689178816170314,1.220782,40,42,210.013,23.14874,48.84089,41.79959,90.35846,23.22052,119.5916,14168460,500641000,456923400,10920590,33135580,2161380000,1488620000,0.009076358,9.354257e-05,0.00118445,0.0009952801,7.612192e-06,0.0004539847,4.485395e-05,37.1669290779341,95.0267278143587,407.357253682354,0.413979626107484,35.9723306590531,389965.157505526,55.7489274220328,0.0959469253688458,406,119.537392919164,1671689,5.06634793314917e-05,0.000696756563877305,51.53981,5.24681938498736e-07,2.52631879103904e-06,0.000613211851331674,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
0.95,1,0.12,0.8,28,1.94,1.4,30,1.97,0.5,30,2,8.65,30,2,10,30,2,10,30,2,9.53,0.1,0.31,5,0,553.6975,135.7839,532.0036,16.02659,566.3793,370.4658,450.1897,1206708,485936100,567165600,845346.6,1465544,513268100,806759200,0.002833947,1.31564e-06,0.001038327,0.002686108,0.002882594,0.002045493,0.003138162,93.6521473423596,0.883963195191007,3.71016984144558,88547.7588610932,14.3921663244647,33295.0581655938,142.215962535856,0.0217834007126556,-20.3143875,79.9865705247159,139746,0.000465008162156547,0.000407523760352235,35.86143,6.52422619068054e-06,0.000840633740651702,0.00966070678069542,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
0.4043331,2,1.099024,1.769381,21,2.156291,1.101038,15,1.44483,0.8332481,1,1.314945,4.090636,30,2,3.691824,1,1.623209,3.077092,1,1.983495,1.358302,0.04212343,1.220782,40,0,307.5753,19.20892,223.4105,56.98584,250.9696,86.60743,116.2974,8654101,1637105000,59929930,15404720,134281200,2139184000,1502777000,0.02107376,6.411321e-05,0.0003177879,0.0009392482,2.409482e-05,0.0002615052,4.535892e-05,38.5561053213429,5.86888953665567,322.099580816153,0.241266482218868,37.1124393936278,20785.6987505089,60.4134684678796,0.0798251410140637,636,118.611554663826,1140772,4.37243814555294e-05,0.000530567537009218,47.55891,4.91854643508774e-07,1.91759498555849e-06,0.000667443474408114,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
1.45,30,1.976967,0.3324063,30,1.99,2.1,30,2,8.55,30,2,5.55,30,1.96,10,1,0.3761903,6.7,30,1.98,7.622581,2.98,0.6466507,13,0,344.6092,118.4197,119.8738,83.63892,382.8197,177.2976,702.8234,2840356,256834900,384398100,2960171,12792640,134195300,206523100,4.561892e-05,0.0006924764,0.0006288958,1.785469e-06,0.0009963021,0.001795199,0.0007466347,86.6274351774709,9.60225310107221,163.467252872502,6.67029142572267e-06,83.6963394853737,17202.1789375366,127.424749364517,0.0907205694519129,588.5,118.286387190412,292847.2,2.21169528901551e-05,0.000101657865080317,54.00694,5.45056911416849e-06,2.85285834343285e-07,1.65566408609763e-05,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
1.45,30,3.160461,0.3324063,30,1.99,2.1,30,1.993671,8.55,30,2,5.55,30,1.96,10,1,0.3761903,6.7,30,1.98,7.622581,2.98,0.6466507,14,0,342.2092,125.9741,104.6785,68.43892,360.4565,171.8173,814.858,2563960,19688710,119660800,3719131,10979760,114516300,165472500,3.90507e-05,0.000564752,0.0005354386,1.084624e-06,0.0008063323,0.001464615,0.0006016881,97.1897762554982,10.565987336683,199.92568934613,2.59263265138307e-06,96.6301519730592,15798.8408171102,127.625036778095,0.0909816486689998,606,117.726163327938,298939.8,1.84599329225035e-05,0.000110984793278656,53.79005,6.25740662706517e-06,2.58308970235155e-07,1.30970122683149e-05,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
1.15,6,1.99,0.95,11,1.85,1.25,30,1.97,0.5,1,0.5178087,4.6,30,2,9.25,30,2,7.1,30,1.98,7.34609,3.6,4.301961,10,0,491.8585,243.8761,369.161,9.030366,580.5094,297.334,131.3481,6259076,230536100,336788200,1820039,10083780,499680700,1000301000,0.001078124,0.0001266267,0.0002603907,0.001323918,0.0002731541,0.001832948,9.610428e-06,31.5423292476134,16.2173634221621,20.1877080391189,9.56083650295379,28.432075757026,140747.75130631,137.710668863019,0.0468725239869483,542,114.520774362307,175205.7,0.000107146057845789,0.000206249400185593,58.15916,4.59147353112778e-07,3.0343961910495e-06,0.00251803655892607,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
1.1,7,1.93,0.65,9,1.91,1.3,30,1.95,0.5,1,0.5542732,6.8,30,2,9.35,30,2,7,30,1.99,7.34609,3.6,4.301961,11,0,632.9531,214.8463,314.5868,9.032154,622.5144,271.0555,123.3353,5864747,238983800,673153200,1721392,10828360,443214600,994370400,0.0008774226,0.0001402635,0.000292651,0.001866571,0.0002724042,0.001610621,1.020213e-05,40.4960803072747,20.1255288994833,20.744237148101,0.664884075470326,36.3387619525244,175777.662406618,141.597071944303,0.0331945993641282,538,118.545684199753,181181.5,0.000107827953662787,0.000197869115527599,51.84106,4.57780564177924e-07,1.61496050807702e-06,0.000999837204120502,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
0.55,1,1.466064,0.25,8,1.96,0.3,3,1.36,0.2,1,0.437668,3.75,30,2,6,1,0.5182915,7,30,2,2.918889,0.07717565,2.01626,2,0,366.6148,25.23229,46.68594,240.5063,729.6326,42.17083,88.05125,17469920,1735317000,4637852000,20852250,9683496,11225260000,8441955000,0.0402292,8.658588e-05,0.0003411252,4.440761e-06,0.03457265,0.0002878351,2.866684e-05,9.72489055428964,13.9885998922926,55.5395771983287,11711545.1260141,2.73881542377516,241753.71026954,77.0104411703374,0.248706708580241,-61.7600280956467,56.2085084045311,959845.8,0.00021336043135209,0.000633490433404354,55.73779,6.81185975967904e-07,2.36371665025387e-05,0.0321976860925247,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
0.5302782,1,1.458805,0.3151391,10,2.020941,0.3342325,2,1.78,0.4284895,6,1.786977,3.727186,30,2,1.552416,1,2,7,30,1.989717,3.829496,0.09508202,1.653532,18,0,940.767,46.88101,39.14813,59.37774,959.8402,23.06314,91.62545,17273280,1824614000,4750762000,31228430,9483314,10803480000,4085492000,3.363851e-05,6.692411e-05,0.001069897,7.797014e-06,0.0173514,0.0006559006,4.906911e-05,61.3652809224559,15.7265787545763,93.292779704664,0.022457339633487,55.1500659066068,220625.239098077,83.2937592729694,0.0825664492279219,525.5,108.07281078289,1308787,0.000173195227419331,0.000630326859826283,60.21698,9.33807825711542e-07,5.83955691642879e-07,0.000215646082651566,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
0.4,2,1.09,0.5,20,1.94,0.6,2,1.16,0.85,4,1.59,3.64386,30,2,4.95,1,1.322556,6.95,30,2,2.465396,0.07936756,2.149909,14,0,346.5853,32.364,60.16754,9.141787,491.9669,36.52255,124.7551,17574760,1695967000,899782400,17146560,11499010,1062047000,269524700,0.02447131,9.170741e-05,0.000377031,1.323376e-05,0.01580633,0.0002665423,4.631509e-05,44.7213823027223,20.5162144847457,132.968567069966,0.062267816423317,43.0305151822653,244870.300954197,73.7061929707403,0.0881880840341274,-0.375628000000005,74.0641934309111,1587040,0.000147351263922725,0.000175998714345295,44.82926,8.2345934196394e-07,1.24900939298761e-06,0.000196783473988382,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
1.4,30,2,0.7405201,30,2,1.868178,8,1.976586,9.45,30,1.082127,8.018736,30,1.97,9.522667,1,1.99,4.054314,30,2.016106,6.760608,2.98,0.8772281,17,0,424.3017,185.7621,127.7047,54.67742,284.4977,158.7503,769.8931,3205007,46544850,62902690,1868901,12292300,104984700,275877300,3.23551e-06,0.0004663082,0.0004215119,0.000223462,2.318285e-05,0.001200441,0.0002151411,66.1905670740595,21.7898891123789,188.320354004044,7.34696864855279e-06,66.287045692647,37499.6205454823,125.671814587956,0.056731611861322,668,118.963798758762,324092.6,2.12464724327707e-05,0.0001263336434497,47.7136,3.53155552902603e-06,1.59278503299998e-07,1.06615142587141e-05,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
1.1,17,1.93,0.65,9,1.91,1.3,30,1.220812,0.5,1,0.5542732,6.8,30,2,9.35,30,2,7,30,1.99,7.34609,3.6,4.301961,16,0,547.7007,196.2309,267.3629,8.928951,546.9521,235.1495,106.0972,5405233,219867600,83336860,1615602,10782610,382751900,1218471000,0.0007132814,0.0001554078,0.0002731943,0.001508986,0.0002565862,0.001337718,1.406008e-05,42.1075210383412,26.2779097087293,25.5719087360736,0.160519914312502,40.8463029886736,182164.151379718,141.57161598004,0.0329411506650603,614.5,118.903931850122,177270,8.55829160469056e-05,0.000228661017465557,52.55801,4.78588133444645e-07,1.43840044771054e-06,0.000401665750033031,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
0.332492,3,1.099024,1.913263,30,1.990877,0.9763988,15,1.44483,0.8332481,1,1.314945,4.052241,30,2,3.691824,1,1.623209,3.077092,1,1.983495,1.358302,0.05962282,1.220782,29,0,63.03525,15.89123,238.1225,58.58569,35.71896,79.27983,105.9004,9107079,1601635000,16733410,11563230,134544300,3668907000,983677100,0.01769917,7.719203e-05,0.0006532903,0.001924714,7.314832e-06,0.000339865,2.451238e-05,42.3581880810198,43.0750021086205,380.927802303778,0.0576466616936038,41.1869812792066,128530.654170272,60.6800750651094,0.0794177180379775,681.5,115.155754868634,1136643,3.68380295288581e-05,0.000497494689691112,47.29541,4.64648538959882e-07,1.17235612415861e-06,0.000461814711579911,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
0.4624251,2,1.401161,2.018843,23,1.971567,0.6851821,13,1.069365,0.627129,1,1.559336,2.357047,30,2,3.691824,1,1.903878,3.213148,1,1.96951,2.615181,0.0706459,2.210573,25,0,600.5335,11.44695,226.6945,9.055926,163.6105,59.28769,126.5138,10276090,1754191000,26652780,13419860,100256700,992466200,111883400,0.009347579,7.957376e-05,0.0005190553,0.002994485,5.526214e-05,0.0006079009,3.48422e-05,29.8153041861726,67.6666911095691,174.981263014266,6.22815349420738,26.5579319582743,408926.144136612,64.9802248669267,0.0813075047420651,649,107.439657147092,1057454,7.46079176103364e-05,0.000430020455910964,62.37908,4.15364282798942e-07,2.82696160760987e-06,0.00204433620934608,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
1.25,1,0.12,0.9,24,1.97,1.85,1,0.12,0.8,30,1.98,9,30,2,10,30,2,8.15,30,2,7.203255,0.1,0.31,4,0,324.9968,160.7502,285.7796,13.12849,324.9037,307.2973,371.0897,893433.7,154199400,296630700,837034.4,3627781,252194900,355332100,0.00226799,1.239885e-07,0.0004664497,0.002170641,0.002304922,8.401877e-07,0.001393887,113.646085503865,63.4489837330626,261.761489892649,1.14241795689102e-06,87.282930638524,36727.8227478788,132.624314116982,0.0209745671128918,-73.67878375,78.3869502947246,151522.2,7.14636994621179e-06,5.88832750135671e-05,17.17286,7.81554390862621e-06,1.87683250018611e-07,1.36168081170673e-05,"Leung_NMCF_Pin_3",40,0.9,0.3,10,0
0.408078,3,1.09149,0.2709969,3,1.927428,0.7834698,2,1.461451,0.06,4,1.838401,3.75341,30,2,3.376061,1,2,7,1,1.998076,2.48757,0.02934349,1.653532,35,0,276.1072,24.06953,29.11262,8.984854,243.4553,20.82895,67.84577,8894004,1336580000,3895330000,25365080,32731050,4377277000,922769500,0.007032124,6.676712e-05,0.0003647246,0.00503035,0.004900736,0.0001591873,6.770564e-05,79.7131180590566,65.4567878887925,255.518893749155,0.0647891931074188,57.3700005741417,294104.420992102,67.999037983952,0.0446313128422538,664,112.046608935902,1148074,5.54704698288741e-05,0.000674358974288684,62.15459,5.02246314222805e-07,9.13921803311179e-06,0.000213261380872076,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
0.4,2,1.09,0.5,8,1.94,0.6,2,1.16,0.85,4,1.59,6.8,30,2,4.95,1,1.322556,6.95,30,2,2.465396,0.07936756,2.25384,10,0,260.9963,25.98549,54.7425,155.5586,416.0882,44.29349,113.6363,13625070,1652867000,826582100,15841120,12523310,2992216000,280719300,0.030576,9.468112e-05,0.0001910815,8.953845e-06,0.0238896,0.0001535498,4.44051e-05,41.939644409231,172.552808218265,224.4196038653,0.0489760338089284,35.8487128464764,1196924.40870814,83.282111417999,0.086817494081319,-13.693152,97.6054652271496,1556702,8.56366506261715e-05,0.000474309855688801,38.77584,1.51959800315718e-07,3.83728585338361e-07,0.000337711044242184,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
0.4,2,1.38,1.65,7,1.85,0.5,2,1.84,0.4,1,0.4405591,4.4,30,2,6.3,30,2,7.05,30,2,2.573374,0.04414415,1.92264,1,0,233.6632,27.5886,89.12047,105.7485,366.3416,55.54847,95.79058,13396160,1841488000,96935410,11411310,14779160,1773378000,1920946000,0.03154936,6.007865e-05,9.288087e-05,0.02156646,0.01651673,0.0001028889,3.41368e-05,35.9804743387562,276.569772553066,158.485762367533,0.668367286181554,34.6971315639348,901298.833183025,92.0822552251112,0.3098480477181,-72.760611,119.646678514911,516481,4.02326906008658e-05,0.000307503934231352,33.68535,6.74524246363344e-07,2.81632215642036e-06,0.0012303041055281,"Leung_NMCF_Pin_3",40,0.9,0.3,10,1
