MOSFET_15_1_L_EXTCM_NMOS,MOSFET_15_1_M_EXTCM_NMOS,MOSFET_15_1_W_EXTCM_NMOS,MOSFET_16_1_L_EXTCM_PMOS,MOSFET_16_1_M_EXTCM_PMOS,MOSFET_16_1_W_EXTCM_PMOS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_19_7_L_gm1_NMOS,MOSFET_19_7_M_gm1_NMOS,MOSFET_19_7_W_gm1_NMOS,MOSFET_28_1_L_gm2_PMOS,MOSFET_28_1_M_gm2_PMOS,MOSFET_28_1_W_gm2_PMOS,MOSFET_29_1_L_gm2_NMOS,MOSFET_29_1_M_gm2_NMOS,MOSFET_29_1_W_gm2_NMOS,MOSFET_4_1_L_gm1_PMOS,MOSFET_4_1_M_gm1_PMOS,MOSFET_4_1_W_gm1_PMOS,CAPACITOR_0,CURRENT_0_BIAS,gen,index,av0,av15,av16,av17,av19,av28,av29,av4,ft0,ft15,ft16,ft17,ft19,ft28,ft29,ft4,gm0,gm15,gm16,gm17,gm19,gm28,gm29,gm4,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.3,50,2,0.5,50,2,5.35,50,2,6.9,1,1.091265,0.4,50,2,5.35,50,2,1.2,13,1.94,0.2,2,1.44,7.578703,11.7635,1,1,800.8384,540.8327,213.0938,424.4152,341.4939,472.0871,395.0411,45.85099,8493405,8121449000,997795500,14331080,4706461000,32554950,524760700,6362990000,0.1009229,0.2033114,0.09391469,1.118008e-05,0.1162632,0.2513521,0.001238668,0.0001627832,35.2735383105288,157.964136292384,79.7580645397232,1022409794971.62,9.22297275408148,985059.2233872,116.240077712035,0.305925200677218,-237.156489251275,50.1435384945776,497368.7,0.000384936266722563,0.000103938808809591,35.41737,2.47379186328897e-06,187.620214760042,0.102246366483425,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.5,50,2,5.6,1,1.475582,5.1,50,2,4.95,14,1.86,7,1,1.362716,0.35,50,1.99,0.8,16,1.91,0.9,4,1.77,8.443509,24.35139,10,42,108.1219,77.77804,187.4317,157.0894,545.0881,212.6322,230.1058,29.7731,9078242,3357601000,9514806,15685550,8164207,2184826000,1167519000,449333100,0.01988083,0.0632558,3.087602e-06,0.0001138576,2.5404e-06,0.004575459,0.001597407,0.000129804,64.564885427609,229.140763569418,94.9774646523798,1144596.21934834,66.9271645882513,1578434.54485977,119.866378289327,0.0428910163937497,-128.92917507632,74.6251979702449,654251.6,0.000425215617013799,8.99136610481303e-05,52.39228,1.49648291495561e-07,115.118513876731,8.74929877143216e-05,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
1.2,50,2,0.2,33,0.12,1.75,6,1.75,2.1,50,1.99,7,50,2,0.1616656,50,2,0.6974269,8,1.876349,0.85,11,1.92,8.443509,15.60025,13,50,126.5803,47.99422,72.53423,28.89545,609.8613,176.4913,313.0371,200.4088,23684670,1007950000,5404853000,15138700,9638004,2286702000,4259006000,373590800,6.029157e-05,0.1112252,4.103294e-05,0.0001381439,0.03061568,0.004554289,0.00125271,0.0003331163,27.1559939643333,223.418762408409,191.015606734103,1542446929.02924,37.1285881729072,1508794.39880741,125.976231056224,0.144506227891738,-58.8171434668718,40.0039077711559,1289969,0.000416864974599828,7.83937254650267e-05,44.60678,2.1334192941573e-07,4.82137801620207,0.0723544217182596,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.4,50,2,3.8,50,2,5.35,50,2,6.85,4,1.63,0.35,50,2,3.1,50,2,1.35,48,1.98,0.2,5,1.85,7.781386,14.87722,4,16,513.6744,355.3623,257.1138,272.5385,440.3018,224.7216,281.8316,34.28199,8570378,4682111000,8069768,13962200,5891743000,34382460,392284400,6721487000,0.06467537,0.1328017,0.06012302,3.096367e-05,0.07440847,0.2513628,0.0009480409,0.0002362488,36.4040251942014,172.12923692205,190.690775312499,4817279192.23448,23.6103058094219,1050668.29365036,119.04502238229,0.121770944680621,-230.191793019891,46.8727401221788,1163967,0.000376787050642955,6.53587046565451e-05,17.94411,3.56646593246369e-07,36.0826824031029,0.037973151666875,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.35,1,0.1484243,0.322662,1,0.12,0.6104281,50,2,7.320114,4,1.89,7,50,2,0.4043723,50,2,0.75,33,1.97,0.25,4,2.074792,10.32917,14.9192,17,34,39.8151,64.66504,92.29509,22.06196,648.7173,150.0194,71.39518,33.8836,37729690,10707940000,1596722000,13734990,1019228000,467350100,2572887000,4719676000,0.008337685,3.136997e-05,2.513839e-06,9.77706e-05,4.384085e-05,0.04805301,0.00308569,0.0003351055,18.44334315908,133.476809539889,270.730560295871,82945162.4817222,40.4655101216174,673450.31949634,130.826408774471,0.085431304708673,318.5,42.6542848745055,1365957,0.000311447415619371,5.46425421612058e-05,46.61141,2.60751795110729e-07,1.7719137641098,0.013031248348712,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.85,50,1.99,0.5,1,0.1441692,4.2,50,2,7.3,3,1.85,0.55,50,2,0.25,50,2,0.55,20,1.96,0.1,4,1.88,8.705983,16.29902,7,31,128.0475,30.0316,149.9393,291.8586,127.969,164.9319,335.6054,18.56592,9400194,2522617000,959356000,15279640,2477901000,3373361000,2233635000,11164830000,0.04245894,0.007714669,2.51994e-06,4.489203e-05,0.05342118,0.08719419,0.002280194,0.0003497209,48.9312968587405,168.507971175676,218.162437098244,277068426.912179,52.4248854308944,1229720.60795435,116.796316601167,0.0592958104026831,-154.570752673817,46.7091580137894,1592084,0.000450475303771934,6.1354161032583e-05,22.62492,1.52248072918338e-07,68.7102081893929,0.0105717347069818,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.2578224,11,0.2378541,0.2152913,1,0.1381488,1.1,1,1.729698,0.9637161,24,1.93,4.997311,50,2,0.381589,47,1.98,0.3288221,32,1.813575,0.5124059,25,1.041916,5.668266,16.77118,27,50,58.89083,91.15381,20.58364,16.84912,658.876,22.75581,95.21095,111.8719,175090800,6010759000,4286028000,64987010,10185570,889545700,2265148000,652114900,2.351427e-05,3.438047e-05,1.167295e-05,0.000219121,0.0411055,0.02221629,0.003208539,0.000269681,32.6438648650645,177.115732387042,586.663586180422,1541243.67362608,59.254658108395,1028694.48090802,100.335442867541,0.0350221238468904,448.5,60.3355706829669,3407363,0.000358520716705998,4.76995917198458e-05,51.90255,1.3554972135597e-07,1.02508170023704,0.00884195066386667,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
7.85,50,2,1.2,50,2,3.65,14,1.98,6,50,2,7,50,2,0.2,50,2,0.5,7,1.83,0.9,5,1.72,11.41072,14.26753,8,41,73.77381,414.5776,194.4659,224.9766,482.1019,215.8972,660.7492,412.7195,19029050,8900969,163870800,8683329,9337496,5369976000,3343735000,378443100,0.0001012171,0.03031486,0.03246765,0.0331705,0.04238763,0.05068098,0.00100095,0.0001167712,30.9417417740813,303.469780190537,57.4159032995892,1569116231.68668,33.6301351862911,1764305.32151225,152.560948738529,0.0680091722067563,-152.919019072616,48.565968677559,333803.2,0.000358875061060244,0.00010772522920649,38.85235,1.76425496798202e-07,13.4771956345804,0.017775055569874,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
1.8,50,2,0.25,1,0.12,4.2,8,1.9,7.85,50,2,1.65,50,2,0.3,50,2,0.5,8,1.91,0.35,1,1.264247,11.41072,14.26753,10,18,17.20646,219.551,207.1171,280.1979,363.6442,258.2859,485.6566,187.2011,20382210,219788900,5898132000,8472656,258691400,2792274000,3149351000,2835981000,7.503695e-05,0.03793388,5.784276e-06,0.04142856,0.08381806,0.0633153,0.001099453,5.06635e-05,26.5641620802701,273.633878485721,83.7481387936258,915962046.230754,30.1953507536741,1144494.63878604,140.73061701865,0.0661451541844443,-99.5154015746738,50.0242535340428,350283,0.000258183736604462,0.000102967709255247,46.15379,2.54472318574701e-07,7.75782041511354,0.0169282077160737,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.4,50,2,0.25,50,1.99,1.3,49,1.96,9.05,50,2,0.45,50,2,0.35,50,2,7,50,2,0.3,2,1.02,8.423889,12.40621,5,28,118.2945,46.16314,162.9858,84.19537,419.3349,357.512,483.4864,266.9647,16956030,4387478000,3958480000,8696432,3444501000,1981708000,8807917,3378747000,7.795503e-05,0.06847441,0.007753863,0.1494775,0.08323805,0.0599167,0.001538018,8.948211e-05,49.8238053635482,268.594854107751,92.3490177289319,5330666.08771124,55.0462780902727,1491007.56200923,132.751339432037,0.0724532187662002,-227.006764129748,75.7015973163043,512642.3,0.000342662945399572,0.000171639974039905,12.62457,2.3892903756016e-07,10.6868472524121,0.00104701595292667,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.55,50,2,0.25,1,0.12,2.65,7,1.78,9.25,50,2,0.45,50,2,0.35,50,2,0.95,8,1.98,0.3,2,1.01,8.423889,12.40621,10,23,118.6188,48.74363,162.1819,84.20124,418.8128,306.8456,280.6979,267.5428,23598570,1260304000,5138909000,8346452,3400461000,2026478000,825553500,3176957000,5.367722e-05,0.07696643,4.661493e-06,0.1121265,0.05544367,0.1115415,0.0006485847,8.172268e-05,27.4589332210489,377.098466981398,145.412772336973,132725939.053446,42.4912155078898,1396536.96837093,127.802390904865,0.0829210539777441,-102.17476225,55.5610125434808,538518,0.000228603384129275,0.000151359108597502,27.17273,2.33678399327629e-07,4.51603396115029,0.0104778802119772,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
1.2,50,2,0.2,13,0.12,1.75,6,1.75,2.1,50,1.99,7,50,2,0.3,50,2,0.4,8,1.85,0.85,11,1.92,8.451952,11.74059,15,43,126.5213,56.10234,72.85035,93.68026,609.3035,171.9443,220.1568,200.608,22139590,1002184000,4826049000,14647060,9123270,2344376000,4295198000,367461400,5.426715e-05,0.1111989,0.002228641,0.000144812,0.03059758,0.00454994,0.001210111,0.0002603226,30.457922348141,338.971197429845,318.233898641515,54560584.9577939,41.489725634884,1472476.97517885,126.047648641298,0.0549093125540349,-12.676202,46.688632674789,1382395,0.000268145615711054,7.32468700690658e-05,39.23809,1.81954396370586e-07,2.37564938450969,0.0191433066606438,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
1.2,50,2,0.2,1,0.12,1.75,6,1.75,2.1,50,1.99,7,50,2,0.3,50,2,0.4,8,1.85,0.85,11,1.92,8.443509,11.74059,11,7,156.9213,40.10455,83.38889,112.8803,610.6336,203.9443,263.359,227.0397,16744220,1239796000,5581325000,15269570,9083229,2753635000,5248500000,381664700,3.154468e-05,0.1389582,3.558151e-06,8.916889e-05,0.03821075,0.005653718,0.001295929,0.0002627219,29.3200112393531,353.016861383449,384.272530187736,17865024.3873757,48.6371158881402,1370168.04499613,126.010028573126,0.0517430858076441,-24.518841875,46.511790892177,1491481,0.000239587066892558,7.27078614982746e-05,40.7464,2.09787572412225e-07,1.31575646977684,0.016751057440121,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.3,1,0.2378541,0.3,1,0.1381488,1.1,50,2,0.7785432,8,1.93,6.937677,50,2,0.381589,47,1.98,0.4653424,27,1.854584,0.25,18,1.010863,6.283734,13.04099,23,13,60.68919,138.2268,110.6152,16.82557,630.1455,320.1288,173.6759,75.22911,49002170,8233391000,8078340,90385560,1642328000,1232658000,827525000,757364300,0.01882725,2.303864e-05,2.944744e-06,0.0001871601,0.03974748,0.007349816,0.002869736,0.000262273,48.6669848642463,493.060607246791,686.197698749105,29206.6440176873,57.9088238996563,2163208.27723387,112.813913056609,0.0430637209295888,567,64.6405478445377,3010560,0.000270821422712152,6.44454666589579e-05,47.06411,1.1233679462148e-07,1.03951936958679,0.000370788064348038,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
1.25,1,0.12,0.3,50,2,3.8,2,1.74,7.45,50,2,0.4,50,2,0.5,50,2,0.4,6,1.89,0.4,1,1.638879,7.774381,11.47012,5,24,223.2576,309.191,125.7774,394.5815,86.30015,383.2239,282.9329,25.95555,13226280,461254100,2318885000,11923010,4969253000,1020728000,5249174000,1579402000,1.69865e-05,2.671582e-06,0.005542464,0.03743762,0.0343698,0.1719553,0.001020927,4.166019e-05,15.8665041839115,740.277979678738,166.35379806113,1574176072534.37,14.7965203219472,3490756.6283884,118.964004894758,0.214494410933499,-218.055036263651,43.2993039111839,784435.9,0.000291078230254827,5.65366187350731e-05,20.28655,4.20997068474591e-07,647.198106461004,0.0541076602040271,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
1.2,50,2,0.2,1,0.12,1.75,6,1.75,2.1,50,1.99,7,50,2,0.3,50,2,0.2753628,8,1.85,2.127531,11,1.92,4.219945,11.74059,14,51,126.5213,56.10264,114.2411,91.28028,608.6852,169.0841,217.1185,221.8568,22139620,18160430,5709296000,14647070,9065571,2420642000,4815572000,321596200,5.42672e-05,0.1111982,5.132037e-06,0.0001231957,0.03059567,0.004550964,0.001252602,0.0002442715,32.122496846668,810.323790092182,376.910645605055,33307651.9005444,45.706666632418,3092672.81210813,106.321225205318,0.0486799857492629,-34.594016875,47.109183659048,1438513,0.000235591909649795,0.000119267808395386,32.24246,1.07534565684325e-07,2.19085763011817,0.0124180093530978,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.3,1,0.2756451,0.3004884,1,0.1381488,1.1,50,2,0.7785432,8,1.93,6.937677,50,2,0.4628658,47,1.98,0.4653424,27,1.854584,0.25,18,1.010863,6.283734,14.53237,26,46,52.68932,91.94763,117.8444,16.82611,625.545,278.5884,136.0714,55.23271,43370190,4310849000,8112518,100752500,2131732000,160600900,905286000,553803800,0.01512324,0.008785299,2.513359e-06,0.0002054709,0.03204265,0.01382958,0.00259902,0.0002759602,46.6687418950674,529.558928357947,657.908327387126,48497.4023627184,57.6748869966404,2551374.4125217,112.847481154539,0.0288703886499437,472,64.4137178147891,3169752,0.000297402685995448,6.59301693337207e-05,45.89475,1.05237729533653e-07,1.05473916699648,0.000501994990801502,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
1.15,50,2,0.3,50,1.99,3.45,2,1.59,7.45,1,0.7288154,0.35,50,2,0.7,50,2,0.4,4,1.84,0.4,2,1.48,7.774381,19.75334,1,0,276.8056,368.0016,150.4015,492.0957,93.47339,468.1666,50.74037,17.99979,8544170,541291500,2773529000,14348430,5971101000,1078487000,6414749000,1970467000,4.094513e-06,0.1248887,0.006802966,6.427397e-06,0.02765221,0.2149145,0.002697945,0.0001148352,8.17984378081597,1.00719397158722,7.12127271949944,21108930120.9239,13.0694590278245,21822.3744966233,95.1633050713877,0.141670134638872,-163.468414932238,59.6173492459665,154293.1,0.00133743865840434,5.73190361708e-05,39.85986,7.78393082734441e-07,16.1950598877967,0.00108516236403317,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.3,1,0.12,0.25,1,0.12,1.75,50,2,6.7,4,1.6,7,50,2,0.2,50,1.97,0.7,30,1.97,0.25,3,1.6,15.24281,14.9192,7,0,156.7314,148.5978,265.0476,54.92219,765.582,86.26459,266.2673,359.0499,10555900,11288790000,4813525000,20060040,8720675,5210632000,1574266000,4227831000,0.02478435,1.654633e-05,2.534026e-06,5.611694e-05,0.03821267,0.005678009,0.003012471,0.0002205213,31.2735341924681,50.9880300146949,145.14413079231,1871453.25583337,54.5387701978221,290583.171355392,152.518576212867,0.0509463096910751,-17.1088632,52.0961376897045,827183.2,0.000351793014841837,4.75955833330655e-05,63.27679,4.71152509648745e-07,1.70321191548373,0.00188492006203844,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.35,50,2,0.2,1,0.12,3.75,50,2,5.35,2,1.72,7,50,2,0.25,50,2,0.6,21,1.96,0.9,7,1.85,8.443509,11.74059,3,0,243.2231,156.5871,401.7994,172.5762,575.4614,289.2506,379.4419,306.3781,8802306,5422071000,7722455000,15756040,8000150,4014249000,2022501000,379664300,0.03855875,0.1229513,4.63756e-06,2.520042e-05,0.0596608,0.008757775,0.001224107,0.0001494319,38.9822785310845,47.9916299614589,231.619508757806,1052834506.99237,41.2313468515922,214853.649695724,131.606171211687,0.0554167515109392,-97.0569058713834,43.5170755964438,1036937,0.000276351750909956,5.5675574160791e-05,57.67317,7.1379085055722e-07,254.748338080992,0.00535262590765434,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.55,50,2,5.35,50,2,5.35,50,2,2.25,50,2,1,50,2,0.2,50,2,0.35,4,1.93,1.1,4,1.99,11.13302,16.00034,2,0,455.3067,573.8646,918.4533,118.5032,290.1811,466.2907,30.84331,200.7378,8598290,2318456000,8630991,14419490,684469500,4905739000,4971625000,253389100,0.173488,0.03531632,0.1258217,0.02430169,0.08997495,0.01991564,0.0008896608,0.0001032481,37.4976647828367,167.98567787182,112.777152954019,109187507.972993,46.169847662175,942534.712000838,138.925580005987,0.0708597298374558,-100.717142729185,48.5842541886176,632770.5,0.000346345925431659,0.000149622734938901,28.47872,2.36311973516278e-07,6.97326553682529,0.00680187413002581,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.3,1,0.2378541,0.3,1,0.1381488,1.1,1,2,0.6600163,8,1.93,6.937677,50,2,0.4869682,47,1.98,0.2194219,27,1.813575,0.25,16,1.010863,6.283734,13.285,18,0,91.57992,104.1218,146.7046,18.40181,699.2722,38.95755,232.8072,99.11331,54300560,8745661000,2834730000,45881710,9139977,1690238000,891119700,318673700,0.00666739,2.942338e-05,3.478256e-06,0.0001477145,0.05784193,0.01319306,0.002873414,0.0002342915,49.4375618320454,96.3906509064648,445.036417205077,23719.247203772,85.0637207211116,562207.805736337,108.850873350736,0.0364851588603618,737.5,68.4586220251302,2595718,0.000360036841881648,4.07799308895106e-05,69.55542,2.12331369085285e-07,0.820513289318777,0.0010516464085028,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.8526548,1,0.5426404,0.1188819,1,0.12,1.437959,10,2.030091,1.695495,3,1.694955,9.723342,50,2,0.2915122,50,2,0.6151804,13,1.913736,0.85,18,1.873954,8.984371,6.591917,29,0,16.73192,73.9578,124.2203,16.94355,577.0954,123.7727,82.12417,132.8868,13382900,3724786000,1821406000,61427710,225387100,927445700,748020200,3138523000,0.007538493,0.01085482,2.516773e-06,0.0001620179,0.02116267,3.264705e-05,0.001120154,0.000209344,69.3294393452369,132.932528645976,596.925442584023,225.346100644625,85.4678994880384,341891.275835137,130.222150364702,0.045960442614627,628,82.021324769054,1535242,0.000158760236925265,3.53918562004061e-05,63.05407,4.21396645603991e-07,0.822893049018436,5.70564811620544e-05,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.860175,2,0.6375404,0.2104545,1,0.3084437,1.089924,10,2.090742,2.171536,3,3.270837,3.689973,50,2,0.3266121,50,2.004154,0.5907535,24,1.896033,0.931349,19,1.588577,8.93573,6.848303,34,0,20.68327,79.3774,116.3551,16.95821,216.0801,37.48433,29.12548,88.88415,32546620,4259156000,2694367000,59520350,100875500,450078500,675765300,593700600,0.004796202,0.01441126,2.513861e-06,9.492389e-05,0.01322437,0.007300096,0.001404443,0.0001437014,68.7392585751586,152.089207117446,601.917352501885,48.2186249379762,84.1493221600254,413309.392789267,112.846499049681,0.0440950947422261,665,80.5875132092182,1635738,0.000167749743485199,3.50008683880118e-05,59.03902,3.54635855302659e-07,0.66462171594301,1.37360831873878e-05,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.65,50,2,5.35,50,2,5.35,50,2,2.25,50,2,1,50,2,0.2,50,2,0.35,4,1.93,1.1,4,1.99,7.881049,8.105594,5,0,455.2815,576.3248,396.7331,118.4628,289.824,466.1171,30.92964,204.1542,8396486,1718424000,8038915,13452950,675590000,4785159000,4899637000,227433000,0.1329005,0.05833905,0.06695636,0.02427076,0.08969168,0.01990162,0.0005407037,7.733529e-05,42.7819615276035,261.174204403322,205.238188637745,19021222.8743248,47.2564318441196,756745.701659689,125.574361877734,0.0827449348251598,-84.5820745,48.2667330478878,594672.5,0.000178856475278766,0.000156154183228264,24.79334,2.38710679305891e-07,3.52938514752768,0.00566785924343399,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.75,50,2,0.2,1,0.12,1.75,20,2,2.1,50,1.99,7,50,2,0.3,50,2,0.75,15,1.89,0.85,12,1.92,12.797,11.74059,16,0,126.3745,122.9578,74.24657,91.27978,584.8216,276.6246,277.319,175.5086,13363090,1022879000,4228593000,14669610,8953773,2167393000,1132900000,378135000,0.01984948,0.06309067,2.579807e-06,0.0001236564,0.03058843,0.004552606,0.001204098,0.0002946914,42.247215209419,270.401501389519,275.495138880396,936258.126378555,54.659382933341,1055343.17124472,144.929132682149,0.0437425639191557,666,59.0875231014749,1075223,0.000240918189675469,5.26439928311537e-05,46.60694,2.50449398402642e-07,1.53649470754927,0.00370998861306077,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.75,50,2,0.2,1,0.12,1.75,50,2,2.1,50,1.99,7,50,2,0.3,50,2,0.75,15,1.89,0.85,11,1.92,12.797,11.74059,10,0,156.7557,131.2478,84.12559,112.8795,579.6164,329.437,268.5183,196.083,10205870,1251750000,5230430000,15280800,8947033,2655633000,1380756000,389975500,0.02476015,0.0788121,3.187642e-06,8.950455e-05,0.03820629,0.00565547,0.001288862,0.000270646,46.6311633832528,234.225732767701,243.964684973911,610175.731990611,54.9802376544073,926184.938279382,147.793171357813,0.042365828882645,-6.40505910000001,60.1325720968482,964695.1,0.000244088935467368,6.03267155554867e-05,43.67733,2.93551412513579e-07,1.5515731967458,0.00249382057392911,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.8526548,50,2,0.15,1,0.12,3.8,50,2.030091,2.203711,5,1.694955,0.45,50,2,0.25,50,2,0.6151804,13,1.94,0.85,7,1.81,8.443509,11.52708,13,0,126.4345,113.0462,218.7945,93.79029,306.3527,455.3018,226.8428,193.039,8773345,2942918000,5718820000,23552560,2212108000,2189612000,339368900,113503600,0.01984615,0.1070888,3.942259e-06,8.5266e-05,0.03056753,0.06130182,0.001005085,0.0003850131,56.4759167805844,241.184331636891,276.211865955464,2590.11946890907,73.0729404925553,969721.067176003,113.415250892101,0.0499911621774476,738,79.0353542807519,1110555,0.000248189112153607,6.4637964185616e-05,57.44631,2.33106922338113e-07,3.70261852096098,1.95547836385757e-05,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.04,1,0.12,0.322662,1,0.12,0.6104281,50,2.43476,1.717918,5,1.89,0.04,50,2,0.2,50,2,0.6486639,33,1.97,0.25,4,2.117739,15.24281,17.65787,17,0,297.4274,55.56709,84.2817,18.55518,506.7033,130.7069,103.4265,183.1173,41365530,8543849000,5121694000,52552320,1060976000,2724475000,3586179000,3185354000,0.006765466,2.087542e-05,2.513677e-06,0.0001474431,0.0001303435,0.001671376,0.009168034,0.0003159448,71.3521603044009,181.227446444637,419.036726905115,9187.91750653119,74.4308729470248,1118887.98198375,131.908641235445,0.0485942867755285,646,63.2790219270554,2587109,0.000381107612211553,3.61938534115456e-05,58.37018,1.80436818134329e-07,0.918405640768528,0.000526996155568338,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
1.2,50,2,0.09568539,1,0.12,1.75,6,1.75,2.1,19,1.99,11.48553,50,2,0.3,50,2,0.4,8,1.85,1.232487,14,1.92,8.443509,11.74059,12,0,303.3111,55.50476,69.24308,91.32353,647.4417,171.9446,219.9787,260.2487,22123910,2459420000,7691544000,16746060,8326969,2344476000,4345204000,49500640,5.423356e-05,0.1112339,5.310285e-06,0.000117383,0.0372997,0.004549963,0.001329438,0.000274496,46.3863293029026,203.897495089087,401.354560926547,828372.429363801,61.1130316996013,790093.179844129,134.635508072005,0.0527824871411881,696.5,66.1609956920947,1555230,0.000239194620413,5.00213635588805e-05,48.65733,2.0283012390916e-07,2.99683739204161,0.00405382095106366,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.8526548,19,2,0.15,1,0.12,3.8,50,2.030091,1.566385,4,1.694955,4.592619,50,2,0.25,50,2,0.6151804,13,1.950942,0.85,8,1.81,8.443509,8.07023,15,0,101.6369,109.1563,305.4758,16.93149,326.0174,349.4836,194.9517,171.4529,8620838,2396445000,4679294000,34158180,1770627000,1795904000,335364000,173663000,0.01590847,0.08571622,3.218331e-06,9.81969e-05,0.02868896,0.01564367,0.0003314316,0.0003561139,58.6610393898677,249.343783382302,405.456729084951,1248.50894789675,72.7092802254197,722953.367457291,125.12082487937,0.0548789863048715,660,78.7654297256653,1175591,0.000178976794497368,5.91527805306441e-05,61.88973,3.46448571485989e-07,2.80679915515356,2.05658679187648e-05,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.8526548,19,2,0.15,1,0.12,3.8,50,2.030091,1.566385,4,1.694955,4.592619,50,2,0.2811558,50,2.003883,0.6151804,13,1.950942,0.85,9,1.81,8.443509,8.07023,21,0,38.43692,103.5561,186.3137,16.93148,371.6456,170.2836,148.5669,140.5734,11226890,1609502000,3136305000,49328540,1379974000,1228964000,115726500,258237600,0.01023822,0.03326757,2.559926e-06,0.0001302007,0.01838117,0.01004743,0.0003111103,0.0003433931,57.8998846048133,254.591784530397,459.63201000095,949.914501999167,73.3187296611864,724321.897625466,125.139639942317,0.0378203611451381,705,78.8612297967131,1307668,0.000175619289251446,5.95856206984009e-05,60.74342,3.46884952821119e-07,2.76788188676812,1.6812967414459e-05,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
0.6530908,19,2,0.15,1,0.12,3.8,50,2.215009,1.566385,4,1.694955,4.592619,50,2,0.25,50,2,0.7572441,13,1.950942,0.5974792,8,1.737377,7.644282,8.07023,20,0,82.43477,103.5531,249.5728,20.93145,341.6577,292.5429,170.8347,134.7125,8587671,1979789000,57933820,47792380,2256555000,1512636000,54847980,286684400,0.02030979,0.06862329,2.602706e-06,8.075206e-05,0.02326985,0.01253422,0.0004483839,0.000398264,59.9407045111921,297.127551002793,559.336118231862,1545.81739102766,75.0599398231303,840981.347992458,122.710855147218,0.0465730658080096,690.5,79.4440382526196,1583129,0.000174714289244539,6.23508625823173e-05,57.37676,3.32741622342188e-07,3.25007424350431,2.80733921615983e-05,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
1.539133,2,2.022595,0.3899708,1,0.3828395,1.043667,10,2.16083,2.990464,2,5.630624,0.9961074,50,2,0.3956083,50,2.015256,1.933574,38,1.916582,1.502792,18,1.427558,8.914481,5.036154,48,0,16.66774,137.4671,45.3896,16.97594,50.97458,63.62747,77.78518,96.3293,53703270,1216360000,212973900,36384840,33910880,36919400,447270500,354301400,0.0001525792,0.006642329,2.513518e-06,9.574021e-05,2.692977e-05,0.002779419,0.001059348,0.000145093,72.7817351509752,199.200600226921,641.686006702931,92.5314861605676,84.2332508511846,369227.310914361,105.104570086126,0.0435396783123691,642,82.3772599959399,1189394,0.000114416368674281,3.56578247251089e-05,50.95884,4.17709680660392e-07,0.60883764036759,4.14471353739065e-05,"R2R_Miller_PNin_2",40,0.9,0.3,50,0
