MOSFET_0_1_L_BIASCM_NMOS,MOSFET_0_1_M_BIASCM_NMOS,MOSFET_0_1_W_BIASCM_NMOS,MOSFET_10_1_L_gm1_PMOS,MOSFET_10_1_M_gm1_PMOS,MOSFET_10_1_W_gm1_PMOS,MOSFET_12_1_L_gm2_NMOS,MOSFET_12_1_M_gm2_NMOS,MOSFET_12_1_W_gm2_NMOS,MOSFET_13_1_L_BIASCM_NMOS,MOSFET_13_1_M_BIASCM_NMOS,MOSFET_13_1_W_BIASCM_NMOS,MOSFET_14_1_L_BIASCM_PMOS,MOSFET_14_1_M_BIASCM_PMOS,MOSFET_14_1_W_BIASCM_PMOS,MOSFET_15_1_L_BIASCM_PMOS,MOSFET_15_1_M_BIASCM_PMOS,MOSFET_15_1_W_BIASCM_PMOS,MOSFET_18_1_L_BIASCM_PMOS,MOSFET_18_1_M_BIASCM_PMOS,MOSFET_18_1_W_BIASCM_PMOS,MOSFET_21_1_L_BIASCM_NMOS,MOSFET_21_1_M_BIASCM_NMOS,MOSFET_21_1_W_BIASCM_NMOS,MOSFET_22_1_L_BIASCM_PMOS,MOSFET_22_1_M_BIASCM_PMOS,MOSFET_22_1_W_BIASCM_PMOS,MOSFET_28_1_L_gm3_PMOS,MOSFET_28_1_M_gm3_PMOS,MOSFET_28_1_W_gm3_PMOS,MOSFET_29_1_L_gm3_NMOS,MOSFET_29_1_M_gm3_NMOS,MOSFET_29_1_W_gm3_NMOS,MOSFET_4_1_L_LOAD_NMOS,MOSFET_4_1_M_LOAD_NMOS,MOSFET_4_1_W_LOAD_NMOS,MOSFET_6_1_L_BIASCM_PMOS,MOSFET_6_1_M_BIASCM_NMOS,MOSFET_6_1_M_BIASCM_PMOS,RESISTOR_0,RESISTOR_1,MOSFET_6_1_W_BIASCM_PMOS,CURRENT_0_BIAS,gen,index,av0,av10,av12,av13,av14,av15,av18,av21,av22,av28,av29,av4,av6,ft0,ft10,ft12,ft13,ft14,ft15,ft18,ft21,ft22,ft28,ft29,ft4,ft6,gm0,gm10,gm12,gm13,gm14,gm15,gm18,gm21,gm22,gm28,gm29,gm4,gm6,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
2.5,1,0.5,0.5,1,4.12,0.5,1,1.64,0.5,1,0.5,0.5,50,5.01,2.14,50,5,0.5,1,0.5,1,50,4.95,1.27,50,4.99,0.5,50,5.01,0.5,1,1.04,3,1,0.5,0.5,1,50,9.52,73.7,5,10.4,20,34,246,18,235,784,425,10,1000,10,47,10,18,19,682,1740000000,1000000000,4210000000,1000000000,1000000000,1000000000,1400000000,1000000000,1970000000,43300000000,16500000000,1100000000,1680000000,6.28318530717959e-07,6.28318530717959e-07,0.000144,6.28318530717959e-07,0.0628,0.0628,0.0361,0.0415,0.00868,0.0628,6.42e-05,6.28318530717959e-07,0.0488,29.3549031160148,2.36914029425243,4.90553483518155,6758.60824816504,30.2064822946521,16844615.1758698,43.5616230184322,0.0323319580606558,-163.37847669861,82.8567959488254,34878410,0.000323182349324526,0.00287374123264644,38.11736,2.46644182457141e-08,0.00649874717880312,0.000142786960051877,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,2
2.8,1,0.5,0.5,1,5.15,0.5,1,0.617,1.5,3,0.5,0.5,16,5,1,50,8,0.67,1,2.79,0.5,1,5,0.978,50,4.97,0.5,38,4.88,0.5,1,2.45,0.647,34,0.5,0.5,18,20,5.59,24.9,4.01,9.53,26,58,481,48,10,883,931,464,257,920,314,435,39,452,1000,500000000,118000000000,13800000000,1570000000,1200000000,1320000000,607000000,874000000,720000000,438000000000,25000000000,500000000,1180000000,0.000749,0.000521,0.000125,3.14159265358979e-07,0.0174,0.0265,0.00856,0.0104,0.0071,0.01,0.000352,0.00717,0.0301,131.393886095653,2.99314117570046,3.81108153248332,4.37443786475233e-06,107.547390056526,47661615.8971573,40.9039093486185,0.0424907461410282,323.5,126.342161929204,60686180,0.000723800502235726,0.000810732811129471,72.88377,8.50842551208496e-09,9.61489998851928e-08,7.7007392289552e-06,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,1
0.5,50,5,0.5,1,0.5,0.5,1,0.864,0.5,5,0.5,0.5,17,9.99,0.5,1,0.5,0.8,17,1.54,2.43,1,0.5,1,50,5,0.5,29,4.31,0.5,1,0.5,4,22,4.81,0.572,17,50,13.6,57.5,2.1,11.2,19,30,548,10,404,1000,1000,766,943,513,723,227,91,326,109,557000000,500000000,29700000000,500000000,655000000,1480000000,965000000,597000000,518000000,436000000000,14500000000,500000000,972000000,0.0298,3.14159265358979e-07,8.33e-05,3.14159265358979e-07,0.0273,3.14159265358979e-07,3.14159265358979e-07,0.0139,0.0314,0.00111,0.000246,3.14159265358979e-07,0.00204,23.4732810188047,6.68597686093395,7.36128683166042,76638.3186938531,25.2229782802943,35658818.9743842,48.4437921719595,0.0380528080020886,-72.618101875,73.6661111142722,39260500,0.000242426116877129,0.0016409754921274,25.76954,2.15145017746859e-08,0.000330072350714591,0.027827170072092,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,1
0.5,1,0.5,1,17,4.94,0.5,1,0.611,1.5,1,0.5,1,1,0.5,1,1,0.5,0.5,50,5,1,26,5,1.5,50,5,2.57,50,5.04,0.5,2,2.58,5.12,27,5,1,1,1,13.2,6.11,0.5,8.81,13,0,1000,19,392,804,389,682,576,10,151,489,15,522,170,944000000,500000000,10300000000,1220000000,823000000,500000000,841000000,1070000000,500000000,500000000,5920000000,514000000,500000000,0.00168,0.000182,4.88e-05,3.14159265358979e-07,3.14159265358979e-07,0.0192,0.025,0.0314,0.0314,0.00974,0.000264,0.0127,3.14159265358979e-07,78.3588051216031,0.306415027423305,0.392769370490135,0.347251703035802,63.8098426876929,18630300.6890708,46.4193440281097,0.0159395863882118,-69.3178024,107.3090109122,23880720,0.00276367597445977,0.00111723412216685,36.99926,2.8960219091937e-08,1.82787374624405e-06,0.000346237350649981,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,1
9,2,6.09,0.5,1,2.71,0.5,1,0.5,4.12,1,0.5,4.35,46,5,5.04,23,4.92,1.5,43,4.9,10,50,4.91,7.68,50,4.98,0.5,11,4.66,0.5,1,1.24,8.5,49,4.96,4.81,4,50,10.9,18.2,5,9.93,23,0,114,14,161,35,413,198,969,737,586,10,32,762,642,54800000,29800000000,8420000000,102000000,67100000,90600000,142000000,115000000,50000000,25900000000,18100000000,87800000,93800000,0.000108,0.000342,0.000282,3.14159265358979e-08,0.000701,0.00152,0.000517,0.00269,0.00197,0.00299,0.000105,0.00218,0.00289,131.999745222875,0.293338378980633,2.87379094496485,0.00061971224061238,84.2086536419655,701372.559260103,115.823449266545,0.0325412582939764,639.5,113.480845722842,6871239,0.000108681894903238,0.00292929335096034,48.48465,5.50733852273857e-07,7.2718996399046e-07,4.46585285920342e-05,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,0
9.2,1,5.09,0.5,1,2.62,0.5,1,1.2,4.35,1,0.5,4.29,41,8.16,1.73,36,5.1,1.5,15,8.03,10,41,4.86,6.24,50,5.05,0.5,11,4.69,0.5,1,0.911,8.16,31,4.94,2.45,4,50,8.18,15.6,4.98,9.17,40,0,66,14,141,295,10,711,834,70,92,158,10,720,954,54800000,50000000000,5720000000,73700000,54900000,50000000,58500000,108000000,50000000,6100000000,18200000000,87400000,84300000,3.14159265358979e-08,0.000388,3.14159265358979e-08,3.14159265358979e-08,0.000517,0.00192,0.000841,0.00314,0.00197,0.00314,4.8e-05,0.00293,0.0014,138.435923511298,0.296248040618438,3.64630139499476,5.65974618828058e-05,88.5145117549357,770861.513134651,96.889892661722,0.030020662200732,604,113.964116960446,9487973,0.000118276426790172,0.00275307407259612,53.61406,5.75411523880132e-07,1.50072848554839e-07,2.78284020498454e-05,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,0
1,31,0.5,1,10,4.94,0.5,1,0.73,0.5,7,0.5,1.57,1,0.5,1,1,0.5,1,26,2.28,1,20,5,1.5,50,5,1.5,50,4.6,0.5,2,2.58,2.5,9,4.98,1,1,1,7.96,6.11,0.512,8.24,15,0,1000,19,517,804,389,514,381,46,10,489,15,522,10,939000000,500000000,46900000000,1820000000,823000000,991000000,862000000,1070000000,1300000000,500000000,5920000000,514000000,750000000,0.0178,0.000361,2.45e-05,0.00134,3.14159265358979e-07,3.14159265358979e-07,0.0203,0.0314,0.0221,0.00756,0.000264,3.14159265358979e-07,3.14159265358979e-07,58.2290571121224,0.445130089488907,0.538577977115957,3.4050076055774,52.2761582697303,25812567.5028848,33.6611348590626,0.0200619861546618,-37.16163,87.283737967634,31231500,0.00263585533884166,0.000985752144370162,60.29011,1.8276548023972e-08,2.48019378120023e-06,0.000833783123572074,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,1
9,2,4.19,0.5,1,3.36,0.5,1,1.74,8,1,0.5,4.35,28,4.96,3,41,5,1.5,37,4.89,10,50,4.98,4.5,50,4.98,0.5,11,4.66,0.5,1,1.08,8.5,47,4.96,4,4,50,9.92,10.1,4.99,9.93,16,0,74,14,161,35,80,1000,922,10,586,10,32,762,811,54800000,31300000000,16600000000,85800000,54700000,64400000,142000000,90700000,88800000,19400000000,18500000000,87800000,93800000,0.000108,0.000531,0.000282,3.14159265358979e-08,0.000701,0.00165,0.000517,0.00303,0.00197,0.00314,0.000105,0.00218,0.00268,133.354301168973,0.396653975945622,2.1328181859445,0.000361457412488765,87.8211821716394,995970.336645231,106.22044530127,0.0331288249842592,644.5,110.907231261252,5355357,0.00011413317824558,0.00324049544252827,50.3704,5.23537997444007e-07,5.35923851644471e-07,2.84785103530361e-05,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,0
9,2,4.19,0.5,1,3.3,0.5,1,1.3,8,1,0.5,4.35,28,4.96,3,41,5,1.5,37,4.89,10,50,4.98,4.5,50,4.98,0.5,11,4.66,0.5,1,1.08,8.5,47,4.96,4,6,50,9.92,10.1,4.99,9.93,22,0,74,14,161,35,58,1000,922,10,586,10,32,762,905,51200000,31300000000,16600000000,85800000,54700000,52200000,162000000,90700000,88800000,15400000000,18500000000,87800000,105000000,0.000108,0.000531,0.000282,3.14159265358979e-08,0.000701,0.00165,0.000517,0.00303,0.00239,0.00314,1.6e-05,0.00218,0.00268,118.023804015013,0.367340747161681,3.42328277385332,0.000700102259872774,85.2880378944685,884408.230124458,115.232517112142,0.0368080708354139,626.5,108.921076664156,8241883,0.000109436196248799,0.0031670041870405,45.29915,3.53074886426407e-07,4.88191591585529e-07,5.71181438080437e-05,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,0
1,1,0.5,1,10,4.94,0.5,1,0.611,1.5,1,0.5,1,1,0.5,1,1,0.5,1,50,5,1,50,5,1.5,50,5,1.5,50,5,0.5,2,2.58,2.5,26,5,1,1,1,10,6.11,0.5,10.2,10,0,1000,19,392,804,389,682,381,10,10,489,15,522,170,944000000,500000000,10300000000,1230000000,823000000,500000000,862000000,1070000000,1240000000,500000000,5920000000,514000000,750000000,3.14159265358979e-07,0.000361,4.88e-05,3.14159265358979e-07,3.14159265358979e-07,3.14159265358979e-07,0.025,0.0314,0.0314,0.00974,0.000264,0.00336,3.14159265358979e-07,95.3166422959704,0.61303882498324,0.550851658389511,0.00124533892072289,90.2457249415737,40183497.2741866,41.3592250894525,0.0168910484306734,-76.331336125,100.420972953387,36107250,0.00297945664929469,0.00113018187333533,27.62576,1.30928575532651e-08,3.88425222764832e-07,1.70762114199974e-05,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,1
9.18,1,5.54,0.5,1,3.3,0.5,1,0.5,7.13,1,0.5,4.17,41,0.5,2.63,41,5,1.5,25,0.5,9.37,23,4.97,7.68,50,4.9,0.5,11,4.77,0.5,1,1.03,4.4,45,4.95,2.52,4,50,9.01,18.2,5.01,11,43,0,99,14,234,48,105,704,922,535,636,10,32,667,703,51800000,45800000000,10800000000,102000000,80000000,69300000,212000000,145000000,62300000,18400000000,24100000000,106000000,58300000,0.000108,0.000388,0.000195,3.14159265358979e-08,0.000689,0.00191,0.000943,0.00182,0.00197,0.00296,0.000105,0.00122,0.00214,138.745201957977,0.567455348585301,1.40264517394182,2.87412968944962e-05,110.004414504184,3885994.4455306,85.5589381654541,0.0304271522473379,596.5,117.810823998206,9605463,0.000311277550913646,0.00228145439545848,46.42793,1.39728625021991e-07,3.87056045734191e-07,4.19100923099158e-06,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,0
3.57,1,0.5,0.5,1,1.6,0.5,1,0.5,1.32,1,0.5,0.749,50,4.61,0.5,50,4.08,0.5,1,0.5,4.06,1,7.08,0.5,50,3.91,0.5,45,4.92,0.5,1,7.51,3.25,1,0.52,0.5,1,50,23.68,50,5,13.6,62,0,180,10,748,646,441,10,249,10,10,123,10,27,1000,1000000000,276000000000,11600000000,1510000000,34400000000,1000000000,2040000000,1750000000,1280000000,49700000000,1000000000,1000000000,1000000000,0.0333,0.000673,1.58e-05,6.28318530717959e-07,0.0628,6.28318530717959e-07,6.28318530717959e-07,0.0628,6.28318530717959e-07,0.0628,0.000325,0.00131,0.0561,102.211724717592,0.717011045121897,4.30012012284216,0.115722220186268,71.7551246778398,23055746.5135328,31.8501067502136,0.0174741982128011,542,110.475995517808,138271900,0.00146160716075118,0.002456657625468,61.89624,2.27777513243661e-08,6.42191377971502e-06,0.000154969800513882,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,2
1.89,1,0.5,0.5,1,1.6,0.5,1,0.612,1.02,1,0.5,0.838,50,4.63,0.5,50,2.6,0.5,1,0.5,3.64,1,5.76,0.5,50,3.91,0.5,47,4.94,0.5,1,4.5,3.74,1,0.504,0.5,1,50,23.68,51.8,5,15.5,65,0,180,10,837,703,902,10,349,10,10,279,10,27,708,1000000000,267000000000,9940000000,1260000000,26900000000,1000000000,1810000000,1000000000,1080000000,49700000000,121000000000,1000000000,1000000000,6.28318530717959e-07,0.00091,6.28318530717959e-07,6.28318530717959e-07,0.0628,6.28318530717959e-07,6.28318530717959e-07,0.0628,6.28318530717959e-07,0.0623,0.000454,0.0102,0.0628,105.652482368042,0.85522314873315,7.25514917249845,0.0048794788048462,82.696048443454,18291756.6536534,31.67253321097,0.0227584985428775,575,110.701677723577,155175200,0.000972194783886049,0.00234896815875105,65.39338,2.12699747694945e-08,1.63652966820527e-06,6.0859393046897e-05,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,2
8,2,3.79,0.5,2,4.25,0.5,1,0.807,9.5,1,0.5,5.5,1,0.5,3,50,5,1.5,1,0.5,10,50,5.84,5.5,6,4.77,0.5,11,4.74,0.5,1,1.2,8,32,4.94,2.5,15,50,10.6,15.5,5,10.3,14,0,74,10,262,10,250,1000,1000,10,586,10,18,762,1000,83000000,38300000000,14800000000,124000000,75200000,64400000,174000000,107000000,60100000,46800000000,19500000000,121000000,90100000,0.00039,0.00057,7.17e-05,3.14159265358979e-08,3.14159265358979e-08,0.00165,3.14159265358979e-08,0.00314,8.35e-05,0.00254,0.000213,0.00157,0.00314,66.1030718670021,0.985015518036443,1.00683329828089,3984.7221754962,23.8178868708601,7358896.77832067,121.234333008435,0.0292419706091027,510,92.316645220981,7521894,0.000339583795362206,0.0019815639803592,46.56239,1.16107364207026e-07,0.000171165612930431,0.00801788519954005,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,0
9.18,1,5.96,0.5,1,3.3,0.5,1,1.33,7.13,1,0.5,3.75,41,0.5,2.36,9,5,1.5,25,0.507,9.37,23,1.99,7.68,50,4.97,0.5,13,4.77,0.5,1,1.03,4.4,45,4.95,2.52,4,50,9.89,18.2,5,9.93,56,0,56,14,358,295,599,704,955,535,1000,10,62,685,703,51800000,38100000000,17400000000,134000000,80000000,106000000,212000000,150000000,62300000,50000000,4170000000,54800000,58300000,3.07e-05,0.000435,0.000307,3.14159265358979e-08,7.61e-05,0.00191,0.00192,0.00182,0.00197,0.00312,7.87e-05,0.00122,0.00214,139.610196324259,1.2954661601057,1.21434396480921,1.01157363854183e-05,111.987271371424,8923976.10236222,79.1965605313766,0.0280715144239021,604,121.444043285866,8365156,0.000313119161172843,0.00209104848035203,46.81264,9.43224463237881e-08,1.12284182185451e-07,5.73886788801658e-06,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,0
6.67,1,9.45,0.5,1,3.08,0.5,1,1.2,3.61,1,0.5,3.58,34,4.79,7.26,17,5.11,1.5,1,4.97,8.97,50,5.08,9.84,50,4.74,0.5,11,4.72,0.5,1,1.42,3.11,18,4.8,5.75,4,50,11.1,25.7,4.97,10,50,0,102,34,575,75,203,35,948,90,807,10,37,665,860,50400000,50000000000,3680000000,161000000,52200000,64100000,93300000,50000000,84500000,3000000000,46600000000,87800000,80600000,0.000318,0.000518,0.000282,3.14159265358979e-08,3.14159265358979e-08,0.00164,3.14159265358979e-08,0.0011,0.00196,0.00295,0.000228,0.00121,0.00253,146.995247003252,1.16066512341994,2.33702452463144,6.54228880624168e-05,100.710469981947,9895283.99098066,109.970361916291,0.0187584907263891,608.5,121.057186692977,19924370,0.000387524038482655,0.00195900587985814,45.52016,6.89043445437651e-08,6.1662293176501e-07,8.01428767505108e-06,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,0
8.87,1,6.61,0.5,1,3.52,0.5,1,1.24,2.99,1,0.5,5.14,15,3.8,5.79,33,5,1.5,28,8.2,10,50,4.91,7.14,50,4.92,0.5,12,4.35,0.5,1,0.787,8.44,44,4.98,4.81,4,50,10.5,18.2,4.98,9.77,38,0,114,10,440,54,266,198,969,737,586,10,20,746,1000,82800000,27300000000,1560000000,73300000,65600000,53200000,116000000,50000000,61400000,46700000000,36200000000,121000000,88200000,3.14159265358979e-08,0.000349,0.000282,3.14159265358979e-08,3.14159265358979e-08,0.00152,0.000517,0.00269,0.00197,0.00299,2.39e-05,0.00184,0.00161,145.208805776539,1.4746177465598,3.76894221479148,0.000103245350721815,89.2883710940808,3264536.83006267,112.591305170515,0.0324647841042556,582,114.058256468999,8343756,0.00010062813775048,0.00281502818341991,45.76743,2.09874413192499e-07,4.22119665846044e-07,2.18173846799896e-05,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,0
2.38,1,0.5,0.5,1,1.2,0.5,1,0.566,1.02,1,0.5,0.752,50,4.99,0.5,50,2.55,0.5,1,0.5,4.77,1,5.66,0.5,50,3.37,0.5,48,5.02,0.5,1,5.93,3.74,1,0.505,0.5,1,50,23.68,49.3,5,15.5,70,0,180,10,822,345,532,302,432,10,10,134,10,28,925,1000000000,349000000000,9940000000,1220000000,28700000000,1000000000,2040000000,1000000000,2400000000,49700000000,126000000000,1000000000,1140000000,6.28318530717959e-07,0.000673,8.55e-06,6.28318530717959e-07,0.0628,6.28318530717959e-07,6.28318530717959e-07,0.0511,6.28318530717959e-07,0.0628,0.000319,0.00967,0.0628,101.535575699588,1.07096831593357,4.93142976577507,0.0442407285933885,75.3275405596097,28186359.0447392,31.3159528036431,0.0186219658976293,547.5,109.373739043165,129788200,0.00119629882540493,0.00243400937764353,64.97,1.87750351476471e-08,4.38691280185033e-06,0.000110445774881063,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,2
2.38,1,0.5,0.5,1,1.2,0.5,1,0.566,1.02,1,0.5,0.749,50,4.99,0.5,50,2.18,0.5,1,0.5,4.7,1,5.66,0.5,50,3.37,0.5,48,5.02,0.5,1,5.93,3.74,1,0.505,0.5,1,50,23.68,49.3,5,14.7,68,0,180,10,822,345,540,302,432,10,10,115,10,30,925,1000000000,336000000000,9940000000,1220000000,28700000000,1000000000,2040000000,1000000000,2400000000,49700000000,126000000000,1000000000,1140000000,6.28318530717959e-07,0.000673,8.55e-06,6.28318530717959e-07,0.0628,6.28318530717959e-07,6.28318530717959e-07,0.0511,6.28318530717959e-07,0.0628,0.000319,0.00967,0.0628,99.8919277904031,1.02441578203278,4.77641745325527,0.0223980068205286,79.5412925863385,27119766.6607215,31.1495457430763,0.0197275967341207,570.5,109.317497452744,126448000,0.00120333627030845,0.00243417729643566,67.74649,2.03033276923509e-08,3.08931239447974e-06,8.39942863308796e-05,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,2
3.57,1,0.5,0.5,1,1.33,0.5,1,0.755,1.1,1,0.5,0.736,50,4.97,0.5,50,4.32,0.5,1,0.5,3.93,1,4.98,0.5,49,5.88,0.5,50,4.97,0.5,1,2.86,4.24,1,0.508,0.5,1,50,18.5,50.9,5,12.8,58,0,185,18,634,432,385,940,405,11,73,143,10,28,528,1000000000,232000000000,7620000000,1170000000,16000000000,1000000000,1960000000,1000000000,3030000000,85300000000,8630000000,1000000000,1060000000,6.28318530717959e-07,0.000519,0.000203,6.28318530717959e-07,0.0628,6.28318530717959e-07,6.28318530717959e-07,0.0571,0.0296,0.0614,0.000112,0.0131,0.0441,103.097158245871,1.24281998596152,8.82286885388611,0.0204576163655258,78.4145657071755,18381796.3394791,32.5267400764356,0.0232405745223975,577.5,107.553335983582,130493700,0.000672290602570753,0.00250776721082742,56.13717,2.5086323583474e-08,4.53563376402011e-06,9.24191984068568e-05,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,2
2.56,1,0.5,0.5,1,1.52,0.5,1,0.893,0.5,1,0.5,0.592,50,4.96,0.5,50,5.32,0.5,1,0.5,3.18,1,5.34,0.5,49,6.99,0.5,50,5,0.5,1,2.21,3.49,1,0.502,0.5,1,50,11.3,50.9,5,12.9,39,0,180,22,495,267,667,404,159,10,137,59,10,23,699,1000000000,104000000000,8950000000,1030000000,9280000000,1000000000,1870000000,1000000000,1860000000,1000000000,109000000000,1000000000,1000000000,6.28318530717959e-07,0.000497,0.000217,6.28318530717959e-07,0.0628,0.0038,6.28318530717959e-07,0.0451,0.024,0.0611,0.000229,0.023,0.0484,98.3131939840268,1.40333858976057,8.34933223756245,0.0113772774633913,84.1489026097205,17853961.8641195,32.1697945284082,0.027189461518674,620,98.5948139072362,106224300,0.000578295022325869,0.00237946296356749,61.44445,2.56525995575799e-08,1.73276224869512e-06,0.000130879481768931,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,2
3.32,1,0.5,0.5,1,1.41,0.5,1,0.689,1.1,1,0.5,0.736,50,4.88,0.5,50,4.99,0.5,1,0.5,3.52,1,4.56,0.5,50,5.21,0.5,50,5.02,0.5,1,2.86,4.24,1,0.505,0.5,1,50,20,53.6,5,12.9,53,0,180,22,284,267,500,404,532,10,106,107,10,23,528,1000000000,79500000000,7620000000,1170000000,7220000000,1000000000,1890000000,1000000000,2350000000,88000000000,269000000000,1000000000,1000000000,6.28318530717959e-07,0.000583,0.000187,6.28318530717959e-07,0.0628,6.28318530717959e-07,6.28318530717959e-07,0.0628,0.0296,0.062,0.000109,0.023,0.0484,104.914945001707,1.27790894477718,8.16303984480175,0.0106918062573858,80.4464788226141,19078400.171232,32.8057296824808,0.0218567478142754,592.5,109.208183496076,121869200,0.000678608606135454,0.00244896605570668,57.02397,2.4050353530979e-08,3.29393822792512e-06,7.32722678038478e-05,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,2
9.18,1,5.31,0.5,1,3.51,0.5,1,1.44,7.13,1,0.5,3.75,41,0.5,2.63,9,4.95,1.5,25,0.5,9.37,23,1.8,7.68,50,4.97,0.5,12,4.77,0.5,1,0.812,4.4,45,4.95,2.52,4,50,9.89,18.2,5.01,11,57,0,94,17,188,193,599,704,922,535,999,10,77,685,629,51800000,45800000000,10800000000,88600000,59200000,77500000,212000000,147000000,50000000,17900000000,22300000000,69000000,58300000,0.000108,0.000216,0.000195,3.14159265358979e-08,0.00124,0.00191,0.000943,0.00182,0.00197,0.00307,7.87e-05,0.00122,0.00214,142.507777387155,1.76173998391875,1.74118926955465,3.21687501817822e-06,118.070218920123,10429034.7941835,78.9847535920699,0.0331716068221968,604.5,123.252305015501,10307380,0.000269078888159647,0.00219676986344149,46.18508,8.0125625581014e-08,7.78879784502085e-08,3.85906127897684e-06,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,0
9,2,4.19,0.5,1,3.76,0.5,1,2.01,8,1,0.5,5.5,28,4.96,3,50,5,1.5,37,4.89,10,50,4.98,4.5,50,4.96,0.5,10,4.69,0.5,1,1.17,8.5,47,4.96,4,24,50,10.1,13.2,4.98,9.99,1,0,74,10,275,35,250,1000,922,10,586,10,22,762,811,64300000,31300000000,16600000000,85800000,66500000,64400000,142000000,90700000,88800000,23700000000,18500000000,98200000,93800000,0.000108,0.00044,0.000282,3.14159265358979e-08,0.000701,0.00165,0.000517,0.00303,0.00197,0.00314,0.000105,0.00218,0.00268,76.1200424672411,2.3282161234218,2.37358886267632,1.11604988358472,64.2351756184762,5820683.36397127,177.481252531077,0.0624264893069117,250.5,85.1256454273427,5934118,0.000113639156555319,0.00369286467677227,47.52783,1.92431429403258e-07,4.85098229202063e-06,0.000925476325200014,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,0
9,2,4.19,0.5,1,2.77,0.5,1,1.29,4.82,1,0.5,4.35,28,4.93,3,41,4.97,1.5,48,4.97,10,50,4.98,3.49,50,4.98,0.5,11,4.63,0.5,1,1.08,10,42,4.96,4,4,50,9.92,10.1,5.02,8.94,26,0,74,37,10,258,10,1000,1000,10,260,10,23,1000,811,54800000,47400000000,17600000000,143000000,54700000,50000000,142000000,107000000,88800000,2390000000,18500000000,87800000,93800000,3.14159265358979e-08,0.000531,0.000476,3.14159265358979e-08,0.000701,0.00165,0.000517,0.00303,0.00197,0.00314,0.00016,0.00218,0.000718,129.828381973144,1.88861593537828,2.66632124556735,0.00165877466996433,81.8939607732615,3741252.26996321,105.989617416047,0.025074635184886,666,109.477706451469,5281847,9.004314650554e-05,0.00345933570858794,48.33384,3.27852594140447e-07,1.12122261821557e-06,5.91560945180092e-05,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,0
9.2,1,5.09,0.5,1,3.1,0.5,1,0.537,3.65,1,0.5,3.63,44,12.7,0.507,23,5.1,1.5,27,8.03,10,41,4.89,6.24,50,5.05,0.5,12,4.69,0.5,1,1.02,8.16,31,4.87,2.44,4,50,8.18,15.6,4.97,9.17,47,0,66,10,141,313,10,711,870,205,218,10,29,709,679,56500000,50000000000,11500000000,50000000,57100000,50000000,58500000,82500000,50000000,50000000,17900000000,87400000,84300000,3.14159265358979e-08,0.000388,0.000686,3.14159265358979e-08,0.000518,0.00213,0.000847,0.00314,0.00197,0.00314,4.8e-05,0.00314,0.0014,128.409355483686,2.09393047883833,3.23153818323168,0.00152149497010176,84.5990656674019,4505001.74577929,99.2417593556261,0.0220271390685423,588.5,112.598828840439,6952516,9.77935078054432e-05,0.00290761436141154,52.78315,1.66029033619766e-07,1.79112824168048e-06,4.71433252020592e-05,CLASSAB_NULL_Pin_3,40,2.5,1.2,0.1,0
