MOSFET_0_2_L_LOAD0_NMOS,MOSFET_0_2_M_LOAD0_NMOS,MOSFET_0_2_W_LOAD0_NMOS,MOSFET_13_2_L_gm1_PMOS,MOSFET_13_2_M_gm1_PMOS,MOSFET_13_2_W_gm1_PMOS,MOSFET_1_2_L_gm2_NMOS,MOSFET_1_2_M_gm2_NMOS,MOSFET_1_2_W_gm2_NMOS,MOSFET_25_30_L_BIASCM_PMOS,MOSFET_25_30_M_BIASCM_PMOS,MOSFET_25_30_W_BIASCM_PMOS,MOSFET_28_25_L_BIASCM_NMOS,MOSFET_28_25_M_BIASCM_NMOS,MOSFET_28_25_W_BIASCM_NMOS,MOSFET_6_2_L_LOAD1_PMOS,MOSFET_6_2_M_LOAD1_PMOS,MOSFET_6_2_W_LOAD1_PMOS,RESISTOR_0,CURRENT_0_BIAS,gen,index,VDS0,VDS1,VDS13,VDS25,VDS28,VDS6,ft0,ft1,ft13,ft25,ft28,ft6,gm0,gm1,gm13,gm25,gm28,gm6,gmid_offset0,gmid_offset1,gmid_offset13,gmid_offset25,gmid_offset28,gmid_offset6,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.15,47,0.856,0.15,23,1.78,0.15,21,0.3,1,3,2,0.15,1,0.697,0.625,32,2,5,69,76,35,0.427824061451863,0.28116468180684,0.825699975346395,0.937542681318395,0.394731916673858,0.340427435852616,16819520021.8008,16488230200.0398,14664478990.1833,1096874714.34559,30685416471.6314,744166641.478324,0.00400066081496537,0.000677336598146982,0.00309435247194112,0.000223202933741262,0.000589025759293077,0.000684211533602584,15,15,-15,-5,-6,-15,83.1410912384799,44.2260430418925,53.464286439031,1363.33930419529,64.1967747333577,722558050.162314,17.7159631406255,0.0109121715388994,309.9,58.7952457934915,873491000,0.000961049458464316,0.000658452663495792,59.17045,1.622571119421e-09,3.47532417451557e-06,0.000421162387272633,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,40,0.835,0.15,27,2,0.15,22,0.3,0.862,4,1.74,0.15,1,0.897,0.6,26,2,5,68,100,44,0.440974882573309,0.240888993094192,0.790219441675701,0.848397136500825,0.390515296541066,0.305947640975892,18641123205.2078,16986750637.5629,12919704344.4001,1309251625.76871,27302830695.8241,917312706.324312,0.00376735674953952,0.000749466246177372,0.0034636418294769,0.000263667398265714,0.000650525949662079,0.000714988868182664,12,15,15,9,-7,-15,83.0963890374441,36.8065849175037,49.7835843280981,1269.4814003665,64.0318077854868,611324744.562675,17.2901518211958,0.00882225050642297,304.3,58.6796205941295,826861200,0.00097700667346676,0.000602869960694355,48.64605,1.36327090669208e-09,2.56386858421775e-06,0.000412459157226319,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,47,0.362,0.15,36,1.67,0.15,10,0.3,0.809,1,1.48,0.15,1,1.01,0.568,30,2,5,69,96,55,0.478844616266446,0.249419008931047,0.738376957232042,1.44926419745331,0.38839515484839,0.35641651419298,25974468068.2891,21790138728.9203,12050641400.9245,2353745438.90189,26071117758.7751,815534553.652422,0.00299087259688009,0.000462340519385642,0.00356221508774865,0.000103430437172825,0.000689737924020467,0.000621548460714348,3,15,2,6,4,-15,75.427835682265,41.5549546500766,54.3810011434201,1386.71552915721,61.7608974944808,657211373.858749,12.5262644072365,0.0111914381626968,300.6,58.284196662264,860061400,0.000930322097700934,0.000528623377283264,48.5241,1.15853698242696e-09,7.47678932125295e-06,0.000894123413075043,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,40,0.845,0.15,43,1.24,0.15,22,0.3,1,4,2,0.15,1,0.916,0.544,33,2,5,68,100,55,0.439490352134199,0.239960163807459,0.789452877550943,0.852668335659178,0.390039108979822,0.303966616425558,18441346047.2569,16816058623.855,12863030209.0254,986838605.648898,27031923680.0888,943869780.323098,0.00376114077528099,0.000740512219407287,0.00342045511062775,0.000262346728898529,0.000655791347935911,0.000799493198298024,15,15,0,-7,-14,-15,83.5281942727757,36.3283877937019,55.7556759451842,1421.7697366022,64.1300314096854,598643263.540105,19.1926808966335,0.00841355970088863,298.5,58.6509769296979,918779000,0.000969333123726211,0.000836553166298099,56.76349,1.50438557518601e-09,2.96742113242654e-06,0.00042622577858753,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,45,0.908,0.15,23,1.56,0.15,21,0.3,1,4,2,0.15,1,0.415,0.625,34,2,5,68,100,56,0.426833241402402,0.346818370207214,0.838186924903814,0.848270258995294,0.391208736958201,0.307124076690496,16651869023.9546,17586172815.0962,15483249095.7813,980871765.650068,37069029764.9647,741964073.787694,0.00400376368688935,0.000717618775728788,0.0029156974198827,0.000260440906305961,0.000457637003342679,0.000727601588300545,15,15,-1,6,-10,-15,83.8309593873874,42.1276854427561,55.7494488701762,1421.61094618949,64.5480948915459,687861451.567437,19.4027897478687,0.0086015258281785,298.35,58.3864894302727,910277800,0.000960471431132324,0.000659730179597449,59.27437,1.69636632376698e-09,2.96655364881271e-06,0.000410645644329244,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,34,0.875,0.15,50,1.07,0.15,17,0.3,1,3,2,0.15,1,0.3,0.549,32,2,5,68,100,61,0.448674220045463,0.391263873937979,0.779101078249127,0.9287389345708,0.380396052839267,0.3252183979654,19715061479.4123,21214676829.3246,12754507545.968,1085908946.51771,41389819562.613,961932629.769886,0.00358473543105619,0.00072263334599389,0.0034097527054968,0.000220560768031199,0.000389817074635305,0.000807178725459165,15,15,1,-15,-14,-15,84.9569097933285,36.7821659774062,52.1443110172832,1329.67993094072,65.5989649899332,606262116.787915,17.4040799814296,0.0100805755999023,296.1,58.573190483095,859468700,0.000969558929183743,0.000607293885230689,56.17357,1.38921416411512e-09,3.43330149779997e-06,0.000370036212165581,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,40,0.835,0.15,28,2,0.15,22,0.3,0.828,4,1.74,0.15,1,0.88,0.6,26,2,5,68,100,63,0.441265284561011,0.242402214576857,0.787349578762804,0.837547791367862,0.390921823155109,0.300536628232075,18680927407.0431,17059146904.8211,12722782114.7022,1394318552.37758,27545757371.9698,918544174.871255,0.00377711319710624,0.000752826735314317,0.00352081116385392,0.000269625226475829,0.000645573804763706,0.000717282691498145,12,15,15,9,-7,-12,83.1808243288839,33.1031892399885,48.5356144608925,1237.65816875276,64.123354479425,551641790.148583,17.0993099275965,0.00929776649081532,295.2,58.7778163664244,808812500,0.000980253498607464,0.000598382663281363,46.21519,1.42220037465915e-09,2.49035620272176e-06,0.000407452818036891,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,50,0.828,0.15,22,1.89,0.15,23,0.3,0.767,3,1.49,0.15,1,0.375,0.686,25,2,5,70,61,59,0.427914114428953,0.360947027540108,0.82737935137889,0.943559118243354,0.388385861378058,0.345474931252336,16810857367.8236,17971389094.5737,14757573934.3956,1844014032.16429,38774297581.5367,779186831.597304,0.00412003391729756,0.000803988057895183,0.00316640753651725,0.000219448915342712,0.000441043081209579,0.000677197184185084,1,15,-11,15,-10,-8,84.2348644571424,39.6635211993749,54.4788421414015,1389.21047460574,64.6243530223865,675365158.058971,14.9941638646508,0.0125094577508458,291,58.4463175242228,927631000,0.00100160956560229,0.000725052091105298,48.91448,1.31761594335896e-09,2.9061836173716e-06,0.000380645450615336,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,50,0.867,0.15,28,1.8,0.15,25,0.3,0.868,2,1.62,0.15,1,1.58,0.673,38,2,5,70,44,58,0.422755150569752,0.207766112614208,0.812248188740485,1.11538410387367,0.377444858603768,0.355427483437402,16195003475.2147,14260729044.2178,13404636271.2614,1700933931.43772,20881228981.3219,622444062.661308,0.0041147674520554,0.000698935741919269,0.0033839882436917,0.000169055279930574,0.000820277371030907,0.000703018065910413,15,15,-15,-4,15,6,81.1217938083941,42.0131912312403,54.3010158588184,1384.67590439987,63.6914072409981,692498212.860042,15.7469235090541,0.0159385626906479,290.55,58.513264039142,895036900,0.000969580929179146,0.000631257455423335,54.18175,1.5673520339411e-09,4.59836171836314e-06,0.000513167908758327,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,41,1.06,0.15,23,1.87,0.15,29,0.3,0.868,4,1.48,0.15,1,0.62,0.985,13,2,5,70,70,26,0.425393701859108,0.279044923184239,0.826802185971567,0.899389732920511,0.395903837817711,0.333072361033028,16377384333.829,16063482837.2187,14520378491.5598,1379906050.69038,32394673705.9306,591163616.700359,0.00415657656301721,0.000906590905053843,0.00320525086788373,0.000241661669375595,0.000563233750544499,0.000455094124896454,14,15,-15,0,6,7,85.4565463535967,27.0730507789333,65.430858611935,1668.48689460434,63.0036911514734,465944136.5622,16.163316491364,0.0107014992647121,323.900000000001,58.4729923967386,1126106000,0.00101238973195565,0.000706167735181284,45.17102,1.40015073903012e-09,1.79444880392565e-06,0.000347193548780211,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,42,0.845,0.15,25,1.89,0.15,22,0.3,1,4,1.13,0.15,1,0.3,0.544,32,2,5,68,83,35,0.434999400826793,0.382883672780248,0.804648162991187,1.01776592790748,0.380384355170866,0.337995274503638,17835735416.6637,19355509061.9429,13625200404.1514,1188134754.66914,41390682017.0904,1010965886.65255,0.00379237188055726,0.00083746438930721,0.00324683384886977,0.000186697288545375,0.000389829307779125,0.000854278535883532,15,15,8,-7,-14,-15,83.0461165886175,37.992179822716,59.0488551578668,1505.7458065256,64.9480461147494,629001780.905108,16.0673270956933,0.0134695373566185,310.800000000001,58.1544169308447,977617900,0.000973887387661847,0.000668836543080022,52.16309,1.43501408758899e-09,4.20135081838802e-06,0.000410651469026191,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,50,0.3,0.15,27,1.66,0.15,10,0.3,0.654,1,1.16,0.15,1,0.502,0.824,24,2,5,70,57,50,0.486603818837628,0.327530077396253,0.758726925204354,1.46126172035015,0.39490716764742,0.396600161132329,27796395958.1609,24781219960.3442,13917071746.6626,3530626152.39884,35223369283.3501,562985154.114717,0.00290137345191732,0.000523961055200718,0.00320675781774397,0.000100462891705488,0.000511932348613001,0.000559699574703559,12,15,-15,-11,-10,-10,77.5924704051113,34.7181204602851,64.3710849044435,1641.46266506331,61.8922650088465,565121328.647566,12.1487324441688,0.0148455200208103,309.55,58.2745608853145,1047795000,0.000957495125202486,0.000675378588784726,51.12369,1.1564444108481e-09,5.15476860704855e-06,0.000660036284314214,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,46,0.845,0.15,25,1.64,0.15,23,0.3,1,4,1.82,0.15,1,0.398,0.656,33,2,5,69,82,41,0.430837532199227,0.345340036134022,0.823299833147741,0.876944770845923,0.390158656498342,0.312476331881589,17212867105.1763,18069614071.381,14680124172.4527,1019110003.12537,37760622269.7158,745252214.248558,0.003977560338376,0.000812859702148031,0.00310801871084552,0.000248468038866158,0.000450865768017187,0.000775259751398016,15,15,-15,-7,14,-15,84.0919246087915,32.7062079960425,65.5677801037891,1671.97839264662,64.6209514888824,548752631.764988,18.9080802833075,0.011674682795155,306,58.4262470605985,1100112000,0.000986955338213374,0.000731922010652601,52.38665,1.49428387466297e-09,2.86842780283181e-06,0.000394804361998569,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,46,0.812,0.15,33,1.77,0.15,27,0.3,0.91,5,2,0.15,1,1.31,0.58,37,2,5,69,66,45,0.434245445566221,0.207503358723504,0.791289805356739,0.78019175883479,0.381988175932214,0.267648551594769,17720522936.699,15310802105.9064,12565133476.2424,1063710655.63872,22836085992.0866,845563940.637563,0.00396674633700933,0.000824865954243986,0.00361230687156658,0.000316137802381754,0.000759217509398825,0.000854675085155835,12,15,-4,0,14,-12,82.5653663828719,33.6140899488316,59.4922368371602,1517.05203934758,63.8715432092086,571762138.677629,20.491732479222,0.0099402413445414,304.8,58.3065718059654,1011939000,0.0010005645558822,0.000695717899482672,51.65974,1.42991964587713e-09,2.61400565465364e-06,0.000438404074278531,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,47,0.501,0.15,26,2,0.15,17,0.3,0.807,2,1.4,0.15,1,0.697,0.795,17,2,5,70,87,47,0.463804515449587,0.268857171069132,0.771689955983066,1.13653423146606,0.394948613857446,0.411523882394565,22418531865.1811,20327321671.7021,13140370750.3936,1986929872.89626,30901628008.1654,745262967.162063,0.00339900913447757,0.000713488024117057,0.00342681082745054,0.000160257638131308,0.000594125984245729,0.000557093396854539,10,15,-15,-2,11,-9,82.2860602032378,35.6195619590212,62.840739411782,1602.43885500044,63.1195696434001,600301589.696064,13.1778545294748,0.0160508714217649,302.2,58.3494274764016,1059064000,0.000991361383333133,0.000660594100713295,48.64645,1.23414911294801e-09,3.18469968040747e-06,0.000408566049885373,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,47,0.826,0.15,26,2,0.15,26,0.3,0.843,5,1.33,0.15,1,0.3,0.518,35,2,5,69,99,50,0.431714973719176,0.376215001019325,0.803852216192057,0.850160263819594,0.380166744554997,0.287101951178743,17345945183.2867,18740988839.8467,13288692679.8727,1371168410.48828,41595495888.2309,1085597580.41759,0.00401404973575034,0.000952964186727078,0.00345352712616092,0.000259699137580317,0.000392366040456843,0.000966179390114429,15,15,1,-15,-15,4,84.2305093447838,41.1647642553936,62.5234342860323,1594.34757429382,65.2598863830057,711870334.125303,17.2165646979878,0.0119422155430659,300.9,58.1618366249743,1081230000,0.00101724682004698,0.000735229444922116,46.08106,1.22950345879208e-09,3.04350142594778e-06,0.000377235848474489,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,43,0.748,0.15,22,1.75,0.15,20,0.3,0.946,1,2,0.15,1,0.469,0.807,23,2,5,69,90,63,0.441201745002346,0.321213738165872,0.815664471664199,1.3658176212859,0.393693795992541,0.399344876584086,18762147247.6512,19059193606.2281,14900367805.5313,1685546129.34911,35819971289.4624,632934611.989087,0.00367466207311234,0.000760048673182976,0.00298012835355529,0.000114573914680956,0.000490693803643278,0.000612942597567257,15,15,-4,0,0,-14,80.5622701231632,44.8378020281609,60.4509515644015,1541.49926489224,62.7110481303686,733483567.189778,13.4447740776854,0.0146861660875581,293.5,58.2034560537416,988892800,0.000962270455642219,0.000680789627218249,52.87418,1.54988979530902e-09,4.57814875570839e-06,0.000556916815787956,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,40,0.513,0.15,50,1.34,0.15,17,0.3,0.861,3,2,0.15,1,0.389,0.549,31,2,5,69,99,57,0.476172267234698,0.328204426646553,0.73848790513247,0.889052883235518,0.389584193596512,0.29950368209821,24141540581.128,23319122633.7415,11576019890.1571,1383565000.30605,38079879602.769,1080422325.28093,0.00323331912216813,0.000826091276152617,0.00377160714914242,0.000242062830233069,0.000446029017714435,0.000935110885125352,3,15,-9,-15,-3,-2,83.3972250947521,29.8561195606248,64.8910983061327,1654.72300680638,64.7211280147063,517846526.086292,16.6523496840536,0.0153965357411832,293.2,58.5356744157102,1125519000,0.00102027861645459,0.000617888741284377,48.05853,1.16589855639503e-09,3.01034430863378e-06,0.000377003716091062,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,48,0.676,0.15,27,1.75,0.15,22,0.3,0.903,1,2,0.15,1,0.578,0.849,22,2,5,69,80,63,0.440565492800104,0.28862666877204,0.798735033037777,1.34338893085477,0.395907701875546,0.406974828931806,18676121860.4168,18246443547.4349,13609456804.3882,1820570332.06762,33134021000.9586,608870690.540032,0.00370474609221922,0.000801445084769851,0.00324874504353101,0.000118315071311191,0.000541853911684924,0.00060655238419473,-2,15,-15,15,-10,-15,81.696373724752,37.8686976921799,66.0165457085221,1683.42191556731,62.9868670334986,624335603.586971,13.4888435382727,0.0150636156040129,290.9,58.5647309518026,1088405000,0.000969814806913578,0.000687083333349615,51.46627,1.48416380346596e-09,4.04566172765963e-06,0.000498414073111686,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,41,0.852,0.15,23,1.8,0.15,28,0.3,0.876,4,1.07,0.15,1,1.03,0.695,30,2,5,70,37,18,0.438317785962418,0.221109701917422,0.815445212593782,1.00600127521429,0.3881132533614,0.349481114892389,18296223982.3745,16176791740.0227,14647999781.0639,1519839199.87542,25942210446.3133,756453539.764057,0.00384880567446207,0.000907951630526561,0.00313074305538771,0.000199493514066051,0.000698988812498835,0.000795185170282136,11,15,-15,3,-8,6,81.0355758426312,35.4680999953717,70.5161706769803,1798.162352263,62.4579083639659,610339961.208835,15.8164629421372,0.0144418635590986,346.100000000001,57.37781211893,1213452000,0.00101224341490038,0.000727784993028397,47.81277,1.41335547480512e-09,3.4590288514641e-06,0.000487540061187008,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,31,1.06,0.15,24,1.78,0.15,28,0.3,0.778,4,0.723,0.15,1,0.826,0.73,31,2,5,70,49,14,0.44323820279787,0.23537502408536,0.807467701519312,1.10012014805541,0.392549054630083,0.359307253908334,18924942718.6447,17154338605.9963,14420500397.7121,2070725966.95707,28728610052.4647,719165734.458417,0.00374817684573128,0.000968446054106226,0.00316891947472853,0.000168744475617078,0.000639412776829023,0.000833549225905147,-8,15,-15,6,-9,-12,80.4537971389857,38.5421765989327,73.5047304394534,1874.37062620606,62.2967914896002,670790490.991235,14.5365325989384,0.0120327753412008,343.150000000001,57.4388339152408,1279281000,0.00102376844428261,0.00067842264268088,47.70494,1.33699225414909e-09,3.78806729378844e-06,0.000506397016877491,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,41,0.997,0.15,29,1.7,0.15,33,0.3,0.86,5,1.07,0.15,1,0.81,0.691,23,2,5,70,49,16,0.428733367806316,0.239328438746733,0.810519039132419,0.925065230896784,0.392877560721258,0.329464959897181,16915861817.2766,15595486462.3869,13608382392.5803,1447861000.33471,28968328095.0119,867712111.715824,0.00406835804448711,0.0010122559648123,0.00338161661491889,0.000229943285014642,0.000633905757691458,0.000742567022812863,14,15,-15,3,-4,6,83.4789576983388,36.5325557356875,69.5818253634332,1774.33654676755,63.2283194541944,638456605.294236,16.1140497703091,0.0119096514985137,334.350000000001,58.2718270376379,1216038000,0.00102802199691092,0.000731550168617206,47.24202,1.28806272609315e-09,2.52687199045865e-06,0.000413780590304835,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,32,1.06,0.15,21,1.95,0.15,28,0.3,0.755,4,0.723,0.15,1,0.826,0.73,31,2,5,70,52,28,0.441080807664101,0.237228605091491,0.813936058758875,1.08784236984866,0.392555749050945,0.359035140392167,18619710969.6571,16968184514.1806,14726368855.5154,2172348882.59643,28730007339.2014,711933396.106897,0.00379338841100568,0.000954446553753249,0.00311730296998136,0.000171882329659673,0.000639450151767607,0.000821148809134109,-8,15,-13,11,-13,-15,80.4146154846544,41.1244025933392,71.0892283153353,1812.77532204105,62.324058089853,713923676.393786,14.4603699814355,0.0130832304995253,318.450000000001,57.4472517296492,1234116000,0.00102118225987086,0.000687616094903405,47.80724,1.35141842683499e-09,3.76633460321407e-06,0.000504286289315425,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,43,0.689,0.15,34,1.77,0.15,27,0.3,0.901,4,2,0.15,1,0.852,0.529,38,2,5,69,92,29,0.450054587275201,0.227506486398553,0.773172350832896,0.828450573161656,0.391716812313891,0.271237874685031,19974202444.8741,17599632476.9334,12323285988.1805,1168015925.27652,28137196781.4009,1052611045.73073,0.00366496939384096,0.000968573693774185,0.00364122501220609,0.000279598349663072,0.00064223457104382,0.00104235239029076,15,15,-15,-8,-15,-15,81.7427468018779,32.7939355985402,71.7862665218323,1830.54979630672,63.242097729334,573341722.046042,18.8206030721654,0.00975795414818404,318.200000000001,57.9216906745542,1255051000,0.0010284213539551,0.000688396092266723,48.64264,1.26475098574108e-09,2.96129769703835e-06,0.000456060416493709,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,32,0.785,0.15,31,1.8,0.15,28,0.3,0.876,4,1.07,0.15,1,1.52,0.705,15,2,5,70,48,0,0.462814075233759,0.179064072732153,0.766299650159523,1.00942472076565,0.37845021584815,0.360124583616795,21771302793.9119,16932995412.6759,12712046561.325,1524798236.98398,21302601465.0619,1056376648.94785,0.00342770161707552,0.000995474891184049,0.00352523000468099,0.000200258787468791,0.000808700989338391,0.000662799569514339,9,15,-15,3,3,4,80.2453879983186,31.8761991434089,77.3333457515362,1972.00031666417,60.5236857693007,566756394.003978,14.5696396661002,0.00971311581465942,419.050000000002,55.742703264089,1374981000,0.00104587787464906,0.00072873130425962,47.06973,1.26512768640407e-09,2.77449825356824e-06,0.000506131853812652,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,32,0.785,0.15,31,1.56,0.15,28,0.3,0.876,4,1.07,0.15,1,1.52,0.705,15,2,5,70,54,22,0.462758039024542,0.179101234439407,0.777412026574182,1.00942472076565,0.37845021584815,0.360178790567043,21763184814.1422,16929779641.9463,13560217670.1043,1524798236.98398,21302601465.0619,1056183978.84983,0.00342615956604225,0.000995193084670568,0.00332942690642721,0.000200258787468791,0.000808700989338392,0.000662611363351791,12,15,-15,3,0,5,79.797394455697,34.4828978227823,78.3242216576871,1997.26765227102,60.1311872088747,612796130.57882,14.4928396113391,0.0107137350914226,325.500000000001,55.3554025041286,1391901000,0.00104535388515704,0.000751392605170651,47.46009,1.27773917093604e-09,2.88078367701838e-06,0.000530421720783991,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,40,0.584,0.15,18,1.88,0.15,28,0.3,0.846,3,1.22,0.15,1,0.563,0.891,8,2,5,70,59,25,0.467736247684246,0.251908394252856,0.807314258347962,1.04675045457408,0.395804012896166,0.363104588394556,22532671931.6846,20118655630.7493,15902890004.7591,1688485940.07103,33651470123.703,852068227.167432,0.00336783281191307,0.00117005784627749,0.00286225544699673,0.000184148097243582,0.000538783703133325,0.000431561193316861,-8,15,-8,12,3,-10,81.0338928606324,33.5364602278738,85.9180223556165,2190.90957006822,58.7830225392239,611178194.083176,12.9689648777379,0.0108073775810337,319.900000000001,55.2971761161867,1565795000,0.00107201708919774,0.00091891000819001,46.71315,1.03997472631807e-09,1.86239199266525e-06,0.000374674739497261,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,40,0.517,0.15,18,2,0.15,27,0.3,0.846,3,1.13,0.15,1,0.563,1,7,2,5,70,58,33,0.475712770983259,0.247813723411847,0.793972392413842,1.07495876835004,0.395802572855065,0.372735176523131,23974260617.8475,20786746916.0858,15458680364.8733,1729242055.98731,33652574939.9457,675816769.746111,0.00322987344882842,0.0011778850613569,0.00293720806647227,0.00017565898372634,0.000538805927033475,0.000360013304771917,0,15,-15,12,-9,-10,76.785588582618,31.0976971434137,94.2543610323445,2403.48620632478,57.8153832563297,570338370.444516,12.6721525401172,0.0118427081363211,315.400000000001,54.9094906682068,1728645000,0.00107883602293061,0.000911725795532475,47.17315,1.02464150601811e-09,1.3729941664864e-06,0.000324077780337606,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,21,1.07,0.15,16,1.81,0.15,28,0.3,0.91,4,0.366,0.15,1,0.3,0.847,22,2,5,57,54,38,0.455393402814443,0.289181831054103,0.811429249060951,1.35465047123723,0.383666066601874,0.361152751973294,20625223295.2789,20015354297.1875,15522201556.2979,1865521299.72974,39144899399.6626,717111965.133034,0.00284474640476712,0.00114291856884164,0.00236982213171192,9.46670667511923e-05,0.000362400767727175,0.000767516941507347,-15,15,2,15,-15,-15,77.9188659852403,47.9486487167498,91.5036704358866,2333.34359611511,60.2988211538704,724114503.02621,12.5927439424456,0.0115934800579626,306.500000000001,55.1469790472845,1381877000,0.000888345592758446,0.000763302368187829,47.91986,1.46391985657497e-09,5.23194034681263e-06,0.000606923738992404,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,17,1.38,0.15,25,1.97,0.15,27,0.3,0.788,2,1.55,0.15,1,1.48,0.824,26,2,5,70,46,53,0.470460732981763,0.17746744604209,0.768882577851303,1.09269757927429,0.37918724353244,0.364268689379226,22565120249.6105,17562885821.3017,13467233442.831,2010865556.99678,21606963942.7378,691441318.421125,0.00330383125449962,0.00100768675190032,0.00335722351863414,0.000174401385176148,0.000801242721949995,0.000820232461392715,-15,15,-15,9,-4,15,77.8390557054043,33.1956347814123,83.3577022160004,2125.62140650801,59.9597906857145,595108686.850595,14.6209780794583,0.0128534765442908,296.3,55.0383397317195,1494380000,0.00105454809268339,0.000593954177738016,48.95657,1.29072819842099e-09,3.57501506053848e-06,0.000594376811853703,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
0.15,47,0.507,0.15,23,1.69,0.15,28,0.3,0.81,2,1.07,0.15,1,1.02,0.681,30,2,5,70,39,60,0.461292210366055,0.203675483007968,0.796145783375571,1.2595080611694,0.388388235184276,0.357300816949267,22141920370.8446,18015768069.5083,14904629391.0509,2137583245.80244,26090585231.7121,865622094.464556,0.00338733646227871,0.00105209552302193,0.00302378050183185,0.000134568916324588,0.00069712121329751,0.000935959170994575,7,15,-15,3,-3,-2,76.4078727644282,40.9044244896496,87.9501256465973,2242.72820398823,60.0614786397969,721857648.896605,13.5601143063029,0.0156884910063428,285.4,55.4818536551338,1552093000,0.0010380836589382,0.00092318140235866,45.54106,1.21590245378114e-09,5.5314350326352e-06,0.000689618981885132,"HSOTA_CS_Pin_2",22,1.8,0.8,0.1,0
