MOSFET_0_1_L_BIASCM_NMOS,MOSFET_0_1_M_BIASCM_NMOS,MOSFET_0_1_W_BIASCM_NMOS,MOSFET_10_1_L_gm1_PMOS,MOSFET_10_1_M_gm1_PMOS,MOSFET_10_1_W_gm1_PMOS,MOSFET_12_1_L_gm2_NMOS,MOSFET_12_1_M_gm2_NMOS,MOSFET_12_1_W_gm2_NMOS,MOSFET_13_1_L_BIASCM_NMOS,MOSFET_13_1_M_BIASCM_NMOS,MOSFET_13_1_W_BIASCM_NMOS,MOSFET_14_1_L_BIASCM_PMOS,MOSFET_14_1_M_BIASCM_PMOS,MOSFET_14_1_W_BIASCM_PMOS,MOSFET_15_1_L_BIASCM_PMOS,MOSFET_15_1_M_BIASCM_PMOS,MOSFET_15_1_W_BIASCM_PMOS,MOSFET_18_1_L_BIASCM_PMOS,MOSFET_18_1_M_BIASCM_PMOS,MOSFET_18_1_W_BIASCM_PMOS,MOSFET_21_1_L_BIASCM_NMOS,MOSFET_21_1_M_BIASCM_NMOS,MOSFET_21_1_W_BIASCM_NMOS,MOSFET_22_1_L_BIASCM_PMOS,MOSFET_22_1_M_BIASCM_PMOS,MOSFET_22_1_W_BIASCM_PMOS,MOSFET_28_1_L_gm3_PMOS,MOSFET_28_1_M_gm3_PMOS,MOSFET_28_1_W_gm3_PMOS,MOSFET_29_1_L_gm3_NMOS,MOSFET_29_1_M_gm3_NMOS,MOSFET_29_1_W_gm3_NMOS,MOSFET_4_1_L_LOAD_NMOS,MOSFET_4_1_M_LOAD_NMOS,MOSFET_4_1_W_LOAD_NMOS,MOSFET_6_1_L_BIASCM_PMOS,MOSFET_6_1_M_BIASCM_NMOS,MOSFET_6_1_M_BIASCM_PMOS,RESISTOR_0,RESISTOR_1,MOSFET_6_1_W_BIASCM_PMOS,CURRENT_0_BIAS,gen,index,av0,av10,av12,av13,av14,av15,av18,av21,av22,av28,av29,av4,av6,ft0,ft10,ft12,ft13,ft14,ft15,ft18,ft21,ft22,ft28,ft29,ft4,ft6,gm0,gm10,gm12,gm13,gm14,gm15,gm18,gm21,gm22,gm28,gm29,gm4,gm6,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
2.06,11,1.38,0.161,5,2.41,5.66,1,0.12,0.105,1,0.137,2.93,1,0.12,1.48,1,4.63,1.5,1,0.12,3,1,0.12,1.26,1,0.12,0.145,16,1.53,0.0756,7,3.66,1.15,20,1.31,0.7,5,9,10.7,38.6,1.91,20.4,64,0,78.2794029384991,33.5846906384725,109.525042303047,17.7537550177023,36.7667881069459,13.2449320093744,0.178749015721638,0.301188131261176,27.1257449628066,21.9535287259732,8.84515757588702,58.0925364563404,62.5570679935654,118503138.745135,4393130946.7161,21135602.6712164,2701437535.87892,40780138.8469535,14006003.6045743,24718466.0306051,10494252.4827358,219598890.415354,17327945477.7473,52197824530.5091,264014920.384737,405341657.58848,0.000215405722525688,0.00048844993834853,1.02259267793484e-06,2.45347884660945e-06,9.90699555304903e-07,2.65800354702598e-06,3.7372594425107e-07,3.12904552682763e-07,2.25992694490093e-06,0.00472164041219535,0.00868967760252499,0.000436433414303654,0.000255619719141242,99.008972583495,0.208691655138469,4.79845148682543,0.000117369178386678,91.791305547422,2276428.63171568,19.5979873201306,0.075988463802743,2134.5,98.8885676394821,52341970,0.000991645100957134,0.000549741485282159,62.20881,1.69593467117928e-08,2.91851156478395e-07,1.72427789766338e-05,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,1
0.06,4,1.16,0.31,2,1,1.2,1,0.12,0.06,1,0.195,1.1,1,0.12,0.418,1,0.874,1.1,1,0.12,0.7,1,0.12,0.948,1,0.533,0.441,20,1.97,0.06,7,2.4,0.127,3,1.07,0.5,1,10,6.32,142,1.69,18,51,0,7.47140167417595,46.4854017047608,39.7806016377075,10.0576968330374,29.3087736963551,11.0413922453667,0.21834614065045,0.36464647886284,43.6596242769902,39.804915971141,6.44157178352103,19.9316003117038,55.9590075219262,13189661558.0306,2557704157.64785,265286028.009315,4195360812.26553,250389107.946047,307181338.691477,46568455.6714257,176065358.446367,279762833.298885,2526990156.35468,62657614311.7464,6995258148.8724,823603750.019677,0.000297026093717478,9.37048863223906e-05,2.53309037107102e-06,4.01565891141994e-06,2.15119878715066e-06,4.1000253535882e-06,4.92826235764463e-07,1.15668496184596e-06,7.96041561878765e-06,0.00286668839933348,0.00598345210060123,0.000165729627157782,0.000375390133686069,84.154099736144,0.232922670078889,15.329643086477,0.0181782866003517,69.5957810247922,1754647.47739896,27.7689356295844,0.0606055852920592,2347.5,81.7141579976523,115480900,0.000684834185449802,0.00103761451638678,52.34008,1.56386339827456e-08,1.74816756682544e-06,0.000144070310222011,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,2
4,12,1.83,0.21,4,1.93,3.7,1,0.435,0.493,1,1.36,4,1,0.12,1.65,1,0.815,4,1,0.12,3.7,1,0.12,2.4,1,0.595,0.2,20,1.97,0.1,11,1.69,5.91,6,1.86,2.1,1,20,7.45,62.8,1.98,10.4,19,0,111.315198082898,45.2929511326608,73.4961940188586,51.1988831440046,0.964031195182148,105.299030242443,0.31080503742538,1.62289325110202,71.4778138557002,32.8318820246289,10.7254159724017,133.054623649955,106.786871009609,26013728.1334393,595931751.082863,19306934.0094143,133050799.517038,14009013.983203,37913643.6304844,7185973.57390616,13229172.7643455,32829093.5099991,8757471875.92369,43243062513.1026,7557812.8804313,37047270.9881157,0.000126203652809962,3.48317302960096e-05,1.64219354561172e-06,2.62136047778127e-06,5.43226242438053e-07,2.12673793840411e-06,3.01373592896511e-07,4.03508964701487e-07,2.45252080792297e-06,0.00478239307628659,0.00641901179114687,2.50315814464581e-05,0.000151532717200299,87.1328220352012,0.871327351619234,2.14051044196119,0.0177462580541101,65.5691624131391,7231578.74423143,24.6175248552733,0.0251959196823353,2551.5,81.0934865271582,17765160,0.000754499727632643,0.000889777474148345,56.34145,4.324586384938e-08,9.4140398704895e-07,0.000101617754942995,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,0
1.8,4,1.51,0.1,1,1.51,1.7,1,0.12,1.7,1,0.143,1.5,1,0.12,0.7,1,1.1,1.5,1,0.12,3,1,0.12,1.5,1,0.385,0.4,20,2,0.1,15,1.93,1.8,14,1.98,0.7,14,9,4.7,30.5,1.8,13.8,10,0,74.165007911163,12.8325649839672,0.879857595152443,67.0520266799734,0.436886027151622,76.4865443852904,0.823923884413847,1.41397386243711,45.0025717922477,43.1570184070653,13.1744571635878,75.9659801436217,64.3303660483426,193974675.1475,26032080531.8597,122687101.58315,226074273.468028,80268687.499613,224721320.928683,87615598.6774295,39260619.2120882,97952540.8802485,2717384913.65062,29015430214.8654,192871326.477273,348376324.795738,0.000126741110848051,0.000334551127334853,2.20544450214193e-06,3.76806836636558e-06,1.26587864274236e-06,7.31540333800545e-06,1.2442463267481e-06,1.15236094827225e-06,3.10529955182567e-06,0.0028167097727104,0.00625179903620323,0.000572326355230877,0.000197700246076769,50.8320782514741,0.78313885822382,5.48321605017814,1.63819349354751,47.8177206919733,5638626.12162173,20.4227471217758,0.0547320852151736,-48.00531285,67.1386352900346,39479340,0.000654548512450883,0.000967141087306673,45.18874,2.37949952424033e-08,4.25324968933494e-06,0.00040724528904601,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,1
4,12,1.83,0.21,4,1.06,4.8,1,0.319,0.27,1,1.97,3.46,1,0.12,1.49,1,1.34,4,1,0.12,3.7,1,0.12,1.45,1,0.564,0.2,20,1.91,0.1,11,1.56,4.71,3,1.83,2.06,1,20,7.7,62.8,1.82,10.6,28,0,111.354829168163,44.3380772882968,77.7313924605384,46.8339373855812,1.55742511337344,92.6293811451307,0.21365161442794,0.395303570456623,19.2331458147846,32.2802290554918,10.3348001900158,120.337565856906,104.582803291347,26300608.5881663,953267781.843115,16859954.1801162,200085556.933461,22050245.141591,34487883.9862176,5204336.62006405,11321774.3118402,88311897.4494353,8931081858.94777,45116600502.7347,15988005.9914171,40095784.2559561,0.000127854814149325,3.38575515675831e-05,1.52600974837918e-06,3.10838003543697e-06,7.0565683711443e-07,2.59700769288853e-06,2.20136687219811e-07,4.39008683177285e-07,3.82854353455555e-06,0.00474721382344274,0.00623293648517699,2.21113532331225e-05,0.000149863203925786,85.5933568085792,1.28801496530677,1.75557082069107,0.0257629901940982,65.3866957944688,10765940.0683821,23.6145082523435,0.0162531579332147,2344.5,80.3762560337871,14674030,0.000759868363924848,0.000937583930118567,58.8188,3.04726782071607e-08,9.19205215426655e-07,0.000121978814642598,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,0
4,4,1.87,0.118,3,4.07,4.33,1,0.319,0.464,1,1.32,4.33,1,0.346,2.63,1,1.79,4,1,0.12,4,1,0.12,0.06,1,1.11,0.183,20,1.87,0.154,12,1.05,3.68,4,2.05,1.63,1,18,6.18,58.9,1.92,13.2,49,0,112.622735715117,26.3264828861685,103.804579154849,49.0131198472182,3.50760901722152,104.420976325961,0.0920183189253925,0.107066071144295,0.134983834664529,33.448335074215,12.6956756929863,105.781963271023,93.0503636136585,53634267.9927391,741770353.629416,18040118.5586316,145007902.896448,10678873.8409421,11961305.6085654,2814370.04490556,5329919.02119299,1119427717.4842,9366866935.99734,28718750017.7445,21462143.2565752,64763924.2107325,9.89433400916034e-05,4.74069484817121e-05,1.4182840304942e-06,2.5552156050545e-06,9.69277844004906e-07,2.18784940777291e-06,1.22272758144819e-07,2.46089377414207e-07,6.48789912423448e-06,0.00444532120521806,0.00415324915664609,3.32270678630468e-05,0.000182153787079923,99.856912450706,1.64907453447083,1.98755785022403,0.00267285318378435,74.855791272683,11425891.221897,21.4774395587556,0.0216794239102989,2176,88.1736842259935,13771130,0.000629878978843207,0.000855071285289145,55.17739,3.93989434943598e-08,6.11844474456002e-07,5.23003335587968e-05,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,0
4,14,1.83,0.21,4,1.93,3.7,1,0.319,0.493,1,1.36,4,1,0.12,1.83,1,0.815,4,1,0.12,3.7,1,0.12,2.4,1,0.595,0.2,20,1.97,0.1,13,1.98,4,3,1.44,2.1,1,20,9.35,62.8,1.95,10.4,15,0,110.974588200309,41.5981047355166,44.8647711447118,46.462175183214,0.473356122823844,130.884725757142,0.546438711769751,2.68935952204627,69.5098262684554,32.7087277161758,11.8306758999697,109.388616342848,106.559322818821,23790789.444633,592726910.71479,28755034.1969156,180329224.971169,12321487.9048817,41773738.1607552,10808866.5065446,21547364.2108881,33004775.629866,8789726007.18076,37346425978.207,22597182.0697158,37344669.850511,0.000132400402848326,3.47880179278138e-05,2.03837901363176e-06,3.88596476561434e-06,5.21789716818758e-07,2.8615029332801e-06,4.3908761338635e-07,6.85875761484245e-07,2.47068095455427e-06,0.0048035976659357,0.00747183308716427,2.11612939130928e-05,0.000150830189793775,80.2781061517723,1.00710568948288,2.29301626143194,0.130457497491492,61.9469122320626,8379305.86928167,24.0968759385942,0.0222919695075451,2328.5,78.458825088772,19078320,0.000756380474244713,0.000829433146792461,57.49604,3.4174431732723e-08,2.74502419070066e-06,0.000201487631512176,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,0
4,14,1.83,0.39,4,1.41,3.7,1,0.319,0.493,1,1.36,4,1,0.12,1.83,1,1.26,4,1,0.12,3.7,1,0.12,4.6,1,1.77,0.2,20,1.94,0.1,16,1.57,4,3,1.36,2.1,1,20,9.35,81.5,1.95,10.5,26,0,110.996763655634,53.0641798816736,42.0996725815093,46.6934581422329,0.578209650942996,130.652163281783,0.471274128437021,1.23778693661954,58.2944721908383,32.1572459567892,11.5651389395682,109.164048478409,106.486897025803,23923799.8698169,396721499.658496,29694617.7016364,188260322.178484,13907269.2549305,33714675.8623111,9530199.63531226,20282182.3784618,7758108.65601424,8950737708.25151,38408925456.6405,23359443.7803282,37512907.360382,0.000133283447570845,3.33312339958394e-05,2.12112315870424e-06,4.10287039897432e-06,5.800243805797e-07,3.32201281060986e-06,3.89849890864971e-07,7.18745106604469e-07,3.14454300270619e-06,0.00483450678484182,0.00755108795688361,2.08396900392721e-05,0.000151720701084562,81.4049001864474,1.01114974851108,2.91608061062957,0.0476763002362827,64.4400011042252,8546943.89200426,26.0983558869136,0.0208428204419086,2393.5,80.6976203970817,24648750,0.000768427130024254,0.000831679825585329,50.30377,3.32347290639087e-08,1.74162650274423e-06,0.0001524332600088,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,0
4,11,1.82,0.44,4,1.06,4,1,0.319,0.41,1,1.2,3.8,1,0.235,1.57,1,1.01,4,1,0.12,4.5,1,0.12,2.21,1,0.604,0.2,20,1.91,0.111,6,0.999,3.73,7,1.83,2.04,1,20,9.91,74.6,1.93,10.9,44,0,111.563696011955,62.3195783041883,94.9730836127625,52.1587910019777,12.5940782883891,47.3785225477012,0.0984081868575643,0.617873515863787,37.348116464091,38.3659834969474,8.16280727931513,103.442006577002,104.855616011641,28170698.0955083,426227467.565939,14283016.71636,114773291.545521,14305179.0199424,23961361.5239814,3267516.29924784,3794546.88799648,38231646.5624653,7342232124.61323,49300094665.0108,13223314.0449785,40011707.9417563,0.000126437764235671,3.24826703092916e-05,9.53335736224994e-07,1.50434084718611e-06,7.35661324727318e-07,1.32815036261527e-06,1.43201696159863e-07,1.34554357910843e-07,2.68401419420979e-06,0.00373509089738738,0.00267470506193716,2.93761988196428e-05,0.000155906264692561,102.320154369307,1.70405217349038,2.43905787178323,0.00150829773611448,81.3809073622355,8948038.82623563,25.4151091675798,0.0224519958158102,2238,88.8147821508266,12807580,0.000477366883342625,0.00107097054740232,62.65083,3.62262039506692e-08,5.12670794474423e-07,4.5055742968314e-05,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,0
4,11,1.79,0.21,4,1.93,3.7,1,0.435,0.493,1,1.36,4,1,0.12,0.561,1,0.845,4,1,0.12,3.7,1,0.12,3.56,1,0.595,0.2,20,1.97,0.1,11,1.69,5.91,6,1.86,2.03,1,20,7.45,62.8,1.98,10.4,21,0,111.416621408398,45.2917893949021,76.8963724376356,51.9324142289326,2.01886772273329,60.324152595342,0.413769282257473,11.1090846272134,134.851436183405,33.6958689442968,10.9649610448039,133.054281534804,105.328635722707,27662265.0821905,595608631.774384,19338997.301208,133415722.698346,17994171.9199028,157306912.951926,9205415.28516193,8754362.67634366,14907787.1267217,8527089866.34109,41931528011.3044,7553092.47705017,38971846.0602156,0.000121770112350892,3.48089876677999e-05,1.64303624065291e-06,2.62281342557796e-06,6.54992416720753e-07,2.47070838889673e-06,3.82567035332259e-07,1.93680565845325e-07,1.64455063529173e-06,0.00463106573765663,0.00619082437173729,2.50125826701064e-05,0.000153259593791266,84.9427199704147,1.30033808541289,2.59164074909133,0.0152038137229193,64.130967707433,10133416.108773,24.371910573445,0.0253862107979238,2515,81.6175061066413,20196420,0.000708446254544318,0.000870541206576292,51.14945,3.40255946088095e-08,7.32723550294356e-07,0.000119555040408448,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,0
1.8,4,1.51,0.1,2,1.65,3,1,0.12,1.6,1,0.177,1.5,1,0.12,0.06,1,1,1.5,1,0.12,3,1,0.12,1.1,1,0.187,0.4,20,1.96,0.1,16,2.75,1.58,15,2.08,0.7,14,11,8.18,30.5,1.71,13.8,12,0,74.1650079704996,16.0599245937859,7.20058603314915,74.3754654168592,9.25903296024888,7.1043159531461,0.682005029748267,0.899715704508891,50.1588145252571,39.1394368959114,13.7753487252577,71.4664073313167,64.7719978374394,193974686.028639,17606534246.5356,71094522.9319552,173305295.767172,157485289.422223,1026765714.04698,64968325.8681875,28002260.042661,214819772.12897,2972321122.10802,25689247786.3415,201008865.670299,322546409.899542,0.000126741119011823,0.000457812174268116,1.96972893018352e-06,3.03075176208449e-06,2.00062680285156e-06,4.51964614214247e-06,9.05666517382208e-07,8.35078890550841e-07,2.59454276468612e-06,0.00305586444494872,0.00821814483486337,0.000568470515995671,0.000207577044544733,62.7262996447586,1.80892734786373,6.05762874333858,0.175788973778061,58.1796114184062,15145095.9094336,21.4463260256856,0.0426240812855104,-8.6090994,79.4155447508655,50717000,0.00076112891017076,0.000645830435906114,45.65197,2.30208783041951e-08,2.0534235920025e-06,0.000416701567876099,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,1
1.87,5,1.64,0.116,2,1.65,3.59,1,0.12,0.193,1,0.125,1.93,1,0.12,0.752,1,0.648,1.5,1,0.12,3,1,0.12,5.37,1,0.281,0.263,20,1.69,0.125,4,4.19,1.3,15,1.91,0.7,12,11,12,20.1,1.7,19.1,52,0,76.1402881619436,18.2263911560156,78.0814885612108,29.7969786940504,9.65312384286366,36.7320812558947,0.410453176593393,21.7265036117045,178.796333091922,38.9927345090342,14.396461467902,64.8994561775375,63.1446997956153,186439007.742231,16034198401.4072,62778121.8586235,3139675450.73455,104998693.23115,210014161.201533,63416217.893351,1746285.08864941,8905105.78968823,5445737816.0313,29970417542.4662,299769603.881325,377299107.47292,0.000172118516457391,0.000471260222716519,1.98480407693757e-06,4.70798526925323e-06,1.7546584400516e-06,4.48220732744777e-06,9.75497571395644e-07,1.54365546785592e-08,7.80666290456462e-07,0.00320731198413328,0.00461555053285886,0.000644602942557344,0.000253220646916027,82.4473216647407,1.35276944298649,10.0842766540261,0.000566569092407169,76.6625209819033,9450757.64890405,19.6150195258633,0.0669481034532496,2185,94.9794585002706,70451070,0.000635111763292975,0.00072636991317752,55.62983,1.04507221720636e-08,4.54883646943127e-07,3.26683360788449e-05,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,1
1.3,1,1.87,0.574,2,1.1,2.1,1,0.12,1.3,1,0.161,1.1,1,0.12,0.5,1,0.568,1.1,1,0.12,2.1,1,0.12,0.7,1,0.219,0.548,20,1.98,0.1,9,1.8,0.6,2,1.93,0.5,4,7,9.23,32.7,1.74,9.55,13,0,65.1320368905147,35.0167416833159,7.23961223870944,59.6103622420599,0.560183025809066,66.359404253736,0.682085225575423,2.37226325592264,53.8191238059547,50.5066612534912,12.5394926060449,48.1572797550522,60.4870752467735,483272954.222099,1177645819.86004,154237066.815309,318115176.054262,148875408.835559,525146107.83727,143884250.849075,63987681.5405997,450954801.982096,1449829543.20187,32827305600.2591,1315317271.74308,536377632.399565,7.28881070633463e-05,9.35837480091931e-05,3.00220285613504e-06,4.31808005991257e-06,1.65044184555323e-06,6.91267354001688e-06,1.51308651286608e-06,1.15857293733396e-06,3.84979856167217e-06,0.00199398961526689,0.004045368848009,0.000175962006095532,0.000154731573005955,53.9441635152477,0.945521931871856,15.9849461379779,0.615559550782613,50.9899371503017,4267160.47619019,16.2712998866102,0.0610429576692063,-43.5834432,70.6008931373474,72140400,0.00041027464998689,0.00132966769369058,41.91796,1.37645479642598e-08,3.55635970746143e-06,0.000406512707720463,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,2
1.3,5,1.52,0.1,1,0.12,1.1,1,0.12,0.345,1,0.155,1.1,1,0.12,0.8,1,0.12,1.1,1,0.12,2.25,1,0.12,1.1,1,0.625,0.4,20,1.95,0.06,2,1.07,0.725,2,1.82,0.5,3,8,10.9,34.5,1.78,14.2,19,0,63.2150260014519,11.3336608508946,1.30652253514962,0.330518238627065,0.0624246766957263,85.6247269929868,0.40159040315638,5.89342638986032,30.3142949294308,58.1098211800496,5.4923766608931,50.2242543476736,59.7412030213968,274936181.768754,39001000900.8466,361529273.27385,993094640.271768,56198419.2771647,747048019.638449,147180534.69617,54693410.3390244,153500594.415936,1874919676.0451,92800435024.9601,933359963.799186,615035992.001304,0.000155959958804027,4.95149964206208e-05,4.05317587940989e-06,4.57621046317695e-06,7.01625943199224e-07,5.08013300511016e-06,1.70268117224862e-06,9.52310353490308e-07,5.48888457461921e-06,0.00175743444683221,0.00122067530977235,0.00014284749864845,0.000216213248677025,15.6184786505775,0.978904519863319,27.6821360895888,78802.8654105628,19.5104508420797,2587789.02468027,16.6770013791449,0.114065756485365,-34.0598939075806,55.4500720560117,73179280,0.000240323282735536,0.00211557151089548,66.75137,1.42828202960896e-08,0.000231481169376378,0.00654143662137047,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,2
4,12,1.83,0.21,3,1.93,3.57,1,0.435,0.169,1,2.29,4,1,0.12,2.14,1,0.815,4,1,0.12,3.7,1,0.12,2.4,1,0.595,0.2,20,1.97,0.135,2,1.81,3.86,11,1.34,2.3,1,20,7.2,62.8,1.98,10.4,30,0,111.315198159527,47.9328138979268,95.1151468731196,36.3861332974106,2.64296724216435,88.2841517073462,0.0906308371308876,1.47543989778389,60.0019350535453,43.5360166775952,8.67485310741962,102.718373569169,110.58907435264,26013728.681733,741509779.131031,14873650.7032066,135316319.107743,15237396.8112671,19149059.5259417,3438328.38946053,2194599.93957209,33850534.0378095,6033838851.78631,40160078834.5061,11049156.7448735,32236364.8366078,0.000126203655963668,3.38992324130523e-05,1.11599176416405e-06,1.70237224267721e-06,5.24068109840517e-07,1.33066686675926e-06,1.52465134610852e-07,3.58194665607105e-08,2.55915994043508e-06,0.00300309060268057,0.00153072953340336,2.86873425288106e-05,0.00014637104131206,94.5899169640763,2.76554815882151,3.56662084321117,0.00128997778258586,75.53298907788,9671956.9455019,24.5339980435313,0.019702723384073,2412,85.6025490685518,12473550,0.000317936540147661,0.00115018339458582,53.92727,3.82870558972292e-08,4.07988382368496e-07,4.56897045851279e-05,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,0
4,13,1.85,0.26,3,1.1,3.88,1,0.12,0.417,1,0.538,3.01,1,0.197,0.392,1,1.24,4,1,0.12,5.05,1,0.12,3.78,1,0.684,0.417,20,1.88,0.198,8,1.43,0.845,17,0.261,2.23,1,20,4.7,92.8,1.88,15,45,0,111.891342172778,55.4878969497397,82.6299596775577,52.2718362184364,40.748784289721,13.2782870416547,0.0752033894442667,0.207748910171973,24.4113340849116,47.94155276926,18.1365244672027,46.8894207387871,104.442295523699,30455774.0335386,1164537594.04352,20118648.8315308,146231217.311995,19191042.7573453,83304966.2912882,2140447.01008947,2369274.0819721,14892232.0774289,2298762858.11692,17941493046.7054,219342685.543105,40822855.9217926,0.000166396743191733,4.29912177731771e-05,5.83534794657397e-07,9.50140201452076e-07,6.08467817570875e-07,9.7591787455338e-07,9.21443534652358e-08,1.15814769565068e-07,2.12764710696582e-06,0.00229676194240749,0.00284049593219786,3.9855185294048e-05,0.000180131558751971,104.179302909368,2.63923116795494,3.8929449838889,0.00153861915729233,82.6095455987606,11658400.664601,26.3730942629036,0.0255118773500556,2265,91.7718649209397,17196490,0.000401577026954432,0.00108784901519923,51.66091,3.19217194237132e-08,7.30794719225048e-07,4.98678476903436e-05,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,0
4,13,1.77,0.26,3,1.1,3.88,1,0.12,0.417,1,0.538,3.01,1,0.197,0.392,1,1.24,4,1,0.12,3.96,1,0.12,3.78,1,0.684,0.417,20,1.91,0.198,8,1.43,0.845,17,0.261,2.19,1,20,4.7,92.8,1.88,14.8,69,0,111.709186943378,55.5300553919675,83.3253096428966,52.2337868761508,39.7986371862201,13.7662566677928,0.0842083828014407,0.361007849846528,49.9269192624203,48.2187508544117,18.1390759241587,46.8821379287181,103.990394987534,30919091.0463368,1154720854.07569,20000957.6117274,145143528.929213,19077706.837434,82689466.8695223,2393409.38106841,3635852.32542345,15191755.1011297,2283315932.61803,17939308963.8143,217482494.801799,41750817.2279371,0.000162251623940635,4.2523678809099e-05,5.79230599387512e-07,9.41089093756254e-07,6.03994259460373e-07,9.66573785834866e-07,1.03056838764536e-07,1.19273331297502e-07,2.15633401037241e-06,0.00231491336658401,0.00284009350810158,3.9431459307645e-05,0.000180158345984824,101.882766111327,2.44270304154016,3.99983137474995,0.00152815036115054,82.6184530386965,10768365.2887745,26.2677654359864,0.0235701935411192,2294,91.8458451574011,17632780,0.000400761894643674,0.00107561968321239,53.49893,3.22771543640366e-08,7.19582109675043e-07,4.94578869339457e-05,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,0
4,13,1.85,0.26,3,1.1,3.88,1,0.12,0.417,1,0.538,3.01,1,0.197,0.392,1,1.24,4,1,0.12,3.96,1,0.12,3.78,1,0.684,0.417,20,1.91,0.198,8,1.43,0.845,17,0.261,2.19,1,20,4.7,92.8,1.88,14.8,50,0,111.868778410634,55.5277640514827,82.3975362670527,52.3537378847534,39.8424113296355,13.7425408165607,0.0841520730332806,0.360382902752679,49.8258408658813,48.2179984126471,18.1386871242508,46.8825443346579,103.981048422429,30225570.8530653,1155254317.16965,19991118.5735801,145062680.446857,19077934.1221908,82684477.3481569,2392036.80396658,3636060.98078981,15195165.4992205,2283355365.76585,17939640754.9421,217583424.325167,41764258.9401387,0.000164922826825185,4.25490539250726e-05,5.79153968948918e-07,9.40983752024831e-07,6.03991128081071e-07,9.66527197873573e-07,1.02998713693977e-07,1.19337816862667e-07,2.15701881267559e-06,0.00231496028348691,0.00284015464616832,3.94544286486901e-05,0.000180234036363545,104.813594578841,2.42631974989342,4.00017050002025,0.00145756107031954,82.4615630756044,10696945.1879623,26.3468309479527,0.0237827924690937,2231,91.8400912130876,17635600,0.000400792007147757,0.00107613590251883,53.31225,3.24797797535939e-08,7.21036200314607e-07,4.96068440290487e-05,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,0
2.06,11,0.794,0.161,5,2.41,5.66,1,0.12,0.105,1,0.137,2.77,1,0.12,1.42,1,5.61,1.5,1,0.12,3,1,0.12,1.26,1,0.12,0.145,16,1.53,0.0756,7,2.68,1.15,19,1.31,0.7,5,12,5.94,38.6,1.91,20.4,65,0,75.2317243942215,35.0601678316096,107.79914777155,18.7133581628761,16.8872643431676,39.1923543890277,0.149849694497963,0.446199684577684,44.9185361190681,22.97689528428,8.41153121795808,57.8066324700475,64.4095494558428,158289645.503831,3743634550.76865,19398782.4042153,2384792882.90784,40207478.1574599,11907789.2175042,22996386.6266698,8527678.88010218,205544724.063405,16696092389.5909,57463031262.7568,230949201.647414,354242288.571596,0.000175213635858498,0.000399297646019943,9.27427051119416e-07,2.12791160591724e-06,9.08583744448102e-07,2.34382495835517e-06,3.54297588911002e-07,2.19482680172577e-07,2.06174173975416e-06,0.00451961872783424,0.00713822137370201,0.000352683515236347,0.000285899296942549,98.4471195697337,2.95765801658723,5.55479701937509,0.000156786152001095,87.4973536948531,28770938.8887604,19.1344409638745,0.0707639971005326,2211,97.336989797656,54034890,0.000884328033974741,0.000631527278825982,52.94422,1.88989156319115e-08,2.47465440796069e-07,2.34496546273055e-05,"CLASSAB_NULL_Pin_3",65,1.2,0.4,0.1,1
