MOSFET_0_1_L_BIASCM_NMOS,MOSFET_0_1_M_BIASCM_NMOS,MOSFET_0_1_W_BIASCM_NMOS,MOSFET_10_1_L_gm1_PMOS,MOSFET_10_1_M_gm1_PMOS,MOSFET_10_1_W_gm1_PMOS,MOSFET_12_1_L_gm2_NMOS,MOSFET_12_1_M_gm2_NMOS,MOSFET_12_1_W_gm2_NMOS,MOSFET_13_1_L_BIASCM_NMOS,MOSFET_13_1_M_BIASCM_NMOS,MOSFET_13_1_W_BIASCM_NMOS,MOSFET_14_1_L_BIASCM_PMOS,MOSFET_14_1_M_BIASCM_PMOS,MOSFET_14_1_W_BIASCM_PMOS,MOSFET_15_1_L_BIASCM_PMOS,MOSFET_15_1_M_BIASCM_PMOS,MOSFET_15_1_W_BIASCM_PMOS,MOSFET_18_1_L_BIASCM_PMOS,MOSFET_18_1_M_BIASCM_PMOS,MOSFET_18_1_W_BIASCM_PMOS,MOSFET_21_1_L_BIASCM_NMOS,MOSFET_21_1_M_BIASCM_NMOS,MOSFET_21_1_W_BIASCM_NMOS,MOSFET_22_1_L_BIASCM_PMOS,MOSFET_22_1_M_BIASCM_PMOS,MOSFET_22_1_W_BIASCM_PMOS,MOSFET_28_1_L_gm3_PMOS,MOSFET_28_1_M_gm3_PMOS,MOSFET_28_1_W_gm3_PMOS,MOSFET_29_1_L_gm3_NMOS,MOSFET_29_1_M_gm3_NMOS,MOSFET_29_1_W_gm3_NMOS,MOSFET_4_1_L_LOAD_NMOS,MOSFET_4_1_M_LOAD_NMOS,MOSFET_4_1_W_LOAD_NMOS,MOSFET_6_1_L_BIASCM_PMOS,MOSFET_6_1_M_BIASCM_NMOS,MOSFET_6_1_M_BIASCM_PMOS,RESISTOR_0,RESISTOR_1,MOSFET_6_1_W_BIASCM_PMOS,CURRENT_0_BIAS,gen,index,VDS0,VDS10,VDS12,VDS13,VDS14,VDS15,VDS18,VDS21,VDS22,VDS28,VDS29,VDS4,VDS6,ft0,ft10,ft12,ft13,ft14,ft15,ft18,ft21,ft22,ft28,ft29,ft4,ft6,gm0,gm10,gm12,gm13,gm14,gm15,gm18,gm21,gm22,gm28,gm29,gm4,gm6,gmid_offset0,gmid_offset10,gmid_offset12,gmid_offset13,gmid_offset14,gmid_offset15,gmid_offset18,gmid_offset21,gmid_offset22,gmid_offset28,gmid_offset29,gmid_offset4,gmid_offset6,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.876,1,0.365,0.15,15,1.92,0.68,1,1.04,1,11,0.853,0.889,25,2,0.928,50,1.13,0.434,3,1.6,0.38,35,0.466,0.646,50,1.14,0.208,47,1.8,0.411,45,0.899,0.189,27,2,0.967,40,1,23,5,0.814,0.5,100,11,0.833857186,0.833857186,0.130604864,1.515283321,0.193007692,0.061088707,0.703665876,0.703665022,1.02390045,1.100077338,0.799161729,0.193007692,0.463914392,9529094094,9529094094,826206657.6,179046208.3,42281957.15,36472346.17,351131.4706,247159723.8,906788620.8,12646903377,11024208103,42281957.15,391400324.7,0.001216769,0.001216769,1.36E-05,1.88E-05,1.86E-05,1.86E-05,7.79E-09,1.98E-05,0.000825229,0.007820934,0.006850588,1.86E-05,7.62E-06,9,-15,1,-15,-11,11,13,-15,12,4,4,15,-2,90.95703095,3.928548411,4.140386853,105.5798648,74.49123893,85420561.69,19.30363347,0.004138266,355.8,116.2146885,90026680,0.001279032,0.000954897,47.97781,1.19E-08,3.54E-06,0.000216749,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.966,1,0.806,0.15,27,2,1,1,0.393,1,6,2,1,23,1.37,0.933,50,0.3,0.151,3,2,0.399,45,0.408,1,50,1.34,0.194,42,1.92,0.377,46,1.27,0.158,21,2,1,14,1,76,5,1.73,0.988,89,14,0.78503902,0.78503902,0.227319662,1.436825006,0.223917329,0.011921525,0.687157689,0.687157346,1.088303983,1.099909839,0.799249866,0.223917329,0.463258912,5014732705,5014732705,528865629.3,71693807.81,24485007.23,21590563.83,184509.028,85708241.45,377181121.6,15696050871,11889326151,24485007.23,358924267.9,0.001029167,0.001029167,5.01E-06,7.70E-06,7.23E-06,5.65E-06,3.42E-09,7.73E-06,0.000601803,0.009011577,0.009724084,7.23E-06,1.48E-05,-3,-12,8,-6,-14,15,13,-15,15,2,9,14,7,112.7057915,1.396448286,1.127082124,28.74059416,83.01103432,35313120.66,24.8099322,0.004321056,354.3,118.9178861,28501440,0.001487518,0.00087787,46.51246,1.85E-08,4.65E-06,0.000115741,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.99,1,0.947,0.15,34,2,0.974,1,0.393,1,4,2,1,24,1.37,0.933,31,0.3,0.302,3,2,0.399,50,0.3,1,50,1.77,0.194,42,1.92,0.357,44,1.27,0.158,10,2,1,16,1,80,5,1.86,1.29,95,25,0.738474787,0.738474787,0.21805654,1.412836264,0.237975164,0.03109153,0.625377095,0.625375995,1.02415623,1.099766551,0.799198715,0.237975164,0.478390018,5463429075,5463429075,844198110.2,187693011.7,50547979.4,61568412.46,190422.1051,237520118.3,401246930.6,16687055215,13970973018,50547979.4,385869871,0.001451147,0.001451147,9.25E-06,1.74E-05,1.67E-05,1.19E-05,4.47E-09,1.84E-05,0.000868317,0.009770151,0.010651242,1.67E-05,1.77E-05,-3,-13,8,-2,-15,15,13,-15,15,2,13,14,6,101.589728,2.262024589,2.033703995,51.85945188,81.5663225,73312432.16,25.51249756,0.004218128,335.4,118.0124324,65912540,0.001906476,0.000886364,46.7764,1.16E-08,2.81E-06,0.000101258,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.932,1,0.3,0.15,22,2,1,1,0.591,1,6,2,1,40,1.46,1,45,0.3,0.15,1,1.54,0.541,9,0.671,1,50,1.93,0.208,38,2,0.405,46,0.928,0.15,26,2,0.884,25,1,80,5,2,0.8,79,31,0.787561776,0.787561776,0.202194345,0.995931482,0.140110732,0.361743132,0.043318556,0.043316877,0.24202352,0.899710902,0.799450974,0.140110732,0.633564002,7922302226,7922302226,855448022.2,203700199.1,40728895.61,127154981.5,69019.93827,533399472.7,356255706.2,14641370609,14780673851,40728895.61,470514308.7,0.001365144,0.001365144,1.11E-05,2.04E-05,2.02E-05,1.79E-05,3.38E-10,1.91E-05,0.000656099,0.008294689,0.008834876,2.02E-05,1.59E-05,7,-13,-10,-15,-15,15,13,-15,15,-2,15,15,5,111.5072014,2.139017457,1.302972091,33.22578833,84.9421369,76975710.39,26.48519094,0.005435791,328.1,118.1887242,46889380,0.002116852,0.000949596,60.08331,1.47E-08,4.37E-06,8.13E-05,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.998,50,1.46,0.15,2,1.97,0.97,1,0.693,0.801,6,1.03,1,32,1.52,0.536,30,1.61,0.461,14,2,0.15,1,0.3,1,20,1.78,0.341,50,2,0.632,37,1.7,0.413,19,1.2,0.266,8,13,60,80,2,2.47,34,32,0.867477616,0.867477616,0.162795039,1.537925728,0.197578419,0.001695612,0.84185655,0.841843147,1.083372009,1.100200018,0.799538717,0.197578419,0.299814735,8264772604,8264772604,300745411.9,95793629.24,9771018.611,8101629.906,1125388.735,3264238478,93218948.01,4334820088,3649451052,9771018.611,729035173.4,0.000136976,0.000136976,3.67E-06,4.50E-06,4.35E-06,3.55E-06,1.49E-07,3.94E-06,3.62E-05,0.00453151,0.004643528,4.35E-06,9.09E-05,-10,-15,14,0,-15,-12,2,3,14,15,-4,4,6,100.8174733,3.844957188,2.764527298,70.4954461,83.8924571,43360452.38,32.2606012,0.007727771,324.8,119.1492724,31176200,0.000663366,0.000770828,64.36924,2.27E-08,5.95E-06,0.000118432,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.922,1,0.3,0.15,10,2,1,1,0.633,1,6,1.96,0.912,33,1.6,0.573,24,1.06,0.241,3,2,0.459,32,0.75,1,50,1.84,0.191,50,2,0.358,48,0.968,0.247,39,1.98,0.724,30,1,54,5,1.57,1.04,78,34,0.882266772,0.882266772,0.239520138,1.425102338,0.208466939,0.026892989,0.793051139,0.793050726,1.088594074,1.100007192,0.79934384,0.208466939,0.443795751,13593104394,13593104394,550414786,115293763.9,27570955.62,66557141.72,2802021.659,110725762.2,338779438.1,13099284704,12146912753,27570955.62,612299923.6,0.001346709,0.001346709,8.39E-06,1.33E-05,1.27E-05,1.21E-05,6.09E-08,1.37E-05,0.000696116,0.008604894,0.00749594,1.27E-05,1.62E-05,-1,-2,15,-15,-12,15,15,-15,15,5,7,-12,15,101.0511197,4.985278658,2.390896186,60.96785275,83.83588861,108483810.8,23.80693538,0.006408643,322.7,116.3925236,52027890,0.001280049,0.000900483,56.31685,1.08E-08,4.02E-06,0.000106706,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.918,50,0.942,0.15,1,1.97,0.97,1,0.693,0.922,6,1.16,1,41,0.696,0.629,34,1.61,0.421,13,2,0.15,1,0.325,1,13,1.78,0.341,50,2,0.632,37,2,0.413,15,1.97,0.371,8,7,60,80,2,2.47,39,29,0.945283022,0.945283022,0.160682723,1.517552144,0.22032618,0.001432045,0.72024042,0.720228171,1.013650691,1.100138964,0.79945551,0.22032618,0.346252314,15297990727,15297990727,349922172.6,98473521.77,21266481.22,6182717.746,137153.4222,3993232805,166173684.5,5372061970,4351778202,21266481.22,856073718.8,0.000153852,0.000153852,4.63E-06,5.96E-06,5.74E-06,4.12E-06,1.61E-08,5.32E-06,5.52E-05,0.00600829,0.006777991,5.74E-06,8.21E-05,-10,-8,15,-15,-15,-13,2,1,14,15,-3,10,6,93.38933016,1.161566424,1.679417507,42.82514642,78.87608626,21150621.77,31.3424471,0.007693854,321.9,121.479643,30580020,0.0010711,0.000816155,60.57667,1.87E-08,4.60E-06,0.000123866,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.972,1,0.365,0.15,15,1.7,0.832,1,0.963,0.904,13,0.853,1,25,1.64,0.831,50,1.13,0.434,3,1.44,0.619,35,0.466,0.698,50,1.14,0.208,47,1.8,0.411,45,0.667,0.15,34,2,0.967,40,1,5,5,1.64,0.5,100,31,0.854421533,0.854421533,0.147866641,1.502207787,0.163220647,0.086693529,0.812693733,0.812693171,1.076212899,1.100145159,0.799314677,0.163220647,0.4163789,10118655896,10118655896,547050689.6,131536263.4,32010831.42,28875201.73,3378099.148,131717711.8,615230117.8,10254140879,9978645776,32010831.42,294023876.5,0.00116229,0.00116229,9.57E-06,1.31E-05,1.26E-05,1.29E-05,6.78E-08,1.34E-05,0.000518537,0.005921157,0.004522106,1.26E-05,9.68E-06,9,-9,3,-13,-7,8,13,-15,12,4,4,0,9,93.48148088,6.237349012,5.001406084,127.5358551,76.70675788,87685442.18,17.55795794,0.004779179,321.2,115.4999396,70310400,0.000826949,0.000952079,47.12714,1.27E-08,3.24E-06,0.000197255,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.916,1,0.365,0.15,15,1.92,0.832,1,1.04,1,14,0.853,1,25,1.64,0.852,43,1.13,0.547,3,2,0.619,35,0.466,0.646,50,1.14,0.208,47,1.8,0.411,45,0.899,0.176,33,2,0.967,40,1,23,5,1.19,0.5,100,38,0.843910377,0.843910377,0.149035788,1.495689342,0.179172899,0.076090229,0.707104177,0.707103517,1.025074636,1.099980493,0.799267122,0.179172899,0.436757093,9531341602,9531341602,565613714.3,124641733.3,36174164,36613454.08,255734.6306,149467747.4,793051014.9,12594003529,10973951502,36174164,336481384,0.00121421,0.00121421,1.08E-05,1.49E-05,1.43E-05,1.46E-05,7.96E-09,1.54E-05,0.000670509,0.007777962,0.006811774,1.43E-05,8.74E-06,9,-15,15,-15,-15,11,13,-12,12,4,4,0,10,95.52779709,3.9596322,3.179426851,81.0753847,78.18806786,85802701.8,19.54300885,0.004731617,315.9,117.6069867,68896150,0.001274668,0.000949404,48.07874,1.24E-08,2.76E-06,0.000153847,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.841,1,0.376,0.15,21,1.92,0.911,1,1.31,0.871,7,1.29,1,25,2,0.656,36,1.13,0.611,5,1.54,0.314,9,0.591,0.629,50,0.402,0.208,49,1.77,0.405,46,0.994,0.15,40,2,0.884,31,1,39,5,1.98,0.5,86,45,0.82980312,0.82980312,0.149938878,1.510865416,0.169784376,0.06940394,0.847714661,0.847713057,1.093216432,1.100112376,0.799454211,0.169784376,0.401736678,6956584022,6956584022,393814877.9,148554686.3,24291133.77,41781241.48,902609.0928,475664650,719705672.6,10484829677,8748839459,24291133.77,315304507.7,0.001134788,0.001134788,9.30E-06,1.18E-05,1.14E-05,1.16E-05,3.86E-08,1.18E-05,0.000208151,0.006255531,0.005698125,1.14E-05,1.08E-05,-3,-9,14,-15,-15,15,15,-14,15,5,15,8,5,97.67541869,4.127163924,4.225348725,107.7463925,79.436386,57577829.43,20.83133654,0.005672169,308.7,115.6439181,58947600,0.000820644,0.000836555,45.84467,1.27E-08,3.74E-06,0.000165218,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.876,1,0.306,0.15,13,2,0.911,1,1.32,0.856,7,1.32,1,21,1.46,0.684,50,1.88,0.313,2,1.54,0.314,18,0.583,0.787,50,2,0.208,50,2,0.405,44,1.47,0.232,39,2,0.898,35,1,24,5,1.8,0.579,99,61,0.854016536,0.854016536,0.151693673,1.478205583,0.186062675,0.084027761,0.672168066,0.672166929,1.018221604,1.099897729,0.799296079,0.186062675,0.415356621,10102684425,10102684425,470120895,194559236.4,50396509.81,25899130.12,365326.7004,348777735.6,461586410.2,13827377004,10933416107,50396509.81,336555383.8,0.001181166,0.001181166,1.22E-05,1.64E-05,1.56E-05,1.65E-05,4.49E-09,1.68E-05,0.000744669,0.010377304,0.010566788,1.56E-05,1.13E-05,-4,-13,2,-15,-15,10,13,-15,14,14,12,2,9,95.52727806,2.263677236,1.999375261,50.98406916,78.62189245,69770228.42,21.39767679,0.005058793,299.4,115.749422,61624010,0.001813037,0.000823077,58.42936,1.12E-08,2.25E-06,0.000147496,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.926,1,0.402,0.15,16,1.97,0.911,1,0.842,0.871,6,1.29,0.96,14,1.68,0.745,45,1.13,0.521,6,1.54,0.419,9,0.697,0.699,50,0.57,0.181,48,1.53,0.442,44,0.9,0.15,27,2,0.884,45,1,47,5,1.35,0.5,97,55,0.833925646,0.833925646,0.13987437,1.483774649,0.188828136,0.087507499,0.808901887,0.808900177,1.039140535,1.100118729,0.79933364,0.188828136,0.422175726,9689632726,9689632726,542926773.6,201488895.2,59941296.88,39535729.92,488167.8642,450906342.5,627776223.4,13940772491,8586557567,59941296.88,366869287.3,0.001361236,0.001361236,1.00E-05,1.48E-05,1.40E-05,1.48E-05,2.30E-08,1.53E-05,0.000289646,0.006407318,0.005387535,1.40E-05,9.41E-06,1,-14,15,-15,-15,15,15,-10,15,4,12,8,5,90.11367935,4.427303427,4.116820547,104.9789239,75.15180543,70928481.8,21.28459704,0.00450032,297.5,115.5819974,65954330,0.000942394,0.000919968,45.00074,1.05E-08,2.61E-06,0.000212868,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.928,1,0.868,0.15,13,2,1,1,0.3,1,6,2,0.896,42,0.692,0.792,33,0.3,0.361,5,2,0.484,28,0.358,1,50,0.696,0.15,42,1.68,0.262,44,0.783,0.155,49,1.99,0.999,41,1,80,5,0.953,0.829,85,62,0.883467674,0.883467674,0.210190733,1.469621524,0.213597126,0.006569432,0.681233083,0.681232603,1.024306386,1.099914637,0.798881053,0.213597126,0.497914414,12849423743,12849423743,552933884.1,63184857.03,24851467.93,18838643.49,181357.702,123742254.3,443334606,23069965220,23115725996,24851467.93,426696932.5,0.001621856,0.001621856,4.22E-06,6.68E-06,6.31E-06,3.85E-06,7.68E-09,6.74E-06,0.000406853,0.009422387,0.008676932,6.31E-06,1.07E-05,-5,-13,15,-10,-12,15,15,-15,15,12,15,14,5,95.13913976,2.147846903,1.236550426,31.53203585,80.13566795,62277325.39,24.34969538,0.005042577,278.9,115.8673132,35854070,0.001705602,0.000916787,53.65653,1.59E-08,5.98E-06,0.000118915,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.999,30,1.84,0.277,21,2,0.761,1,0.777,0.716,6,1.97,0.914,31,2,0.539,28,0.646,0.555,5,0.818,0.15,1,0.436,0.438,25,1.58,0.331,42,2,0.753,41,1.06,0.253,28,0.918,0.643,14,27,32,43,1.28,2.44,43,2,0.819421729,0.819421729,0.141667409,1.582018826,0.166183087,0.010127436,0.565519931,0.565515353,0.910046762,1.100032962,0.799297605,0.166183087,0.31982569,779485863.5,779485863.5,318902900.5,41932730.08,6007787.453,23959526.42,12939597.97,1692956960,544262535.6,6178466352,4458294450,6007787.453,274732636.9,0.00015057,0.00015057,2.93E-06,3.33E-06,3.19E-06,3.01E-06,2.80E-07,2.84E-06,0.000141034,0.005797603,0.005173795,3.19E-06,8.37E-05,-11,-14,4,1,-3,-8,-1,-1,14,10,6,13,7,95.37376913,1.280070536,1.260912282,32.1532632,85.90853105,20831780.11,30.24943985,0.005343704,400.1,113.6815318,20520000,0.00095729,0.000883093,52.33905,3.35E-08,1.00E-05,0.000106618,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.999,50,0.508,0.15,1,1.64,0.934,1,0.669,0.716,6,2,0.883,32,0.651,0.384,50,1.66,0.751,9,2,0.816,1,0.762,1,19,1.78,0.305,47,2,0.732,31,1.51,0.353,20,1.07,0.573,12,21,32,80,1.85,2.71,42,20,0.923384119,0.923384119,0.156736676,1.528894232,0.207501452,0.006862946,0.764054279,0.764051163,0.981230659,1.100182997,0.79944624,0.207501452,0.319724357,12528374488,12528374488,310379645,52917533.35,22569966.68,9770223.178,5743657.697,376190486.2,122588126.6,5521836603,3613152583,22569966.68,306045884.8,9.82E-05,9.82E-05,3.47E-06,4.27E-06,4.06E-06,4.14E-06,6.40E-07,3.32E-06,5.06E-05,0.004987663,0.004149976,4.06E-06,9.54E-05,-8,-12,4,3,-15,-9,3,-1,11,15,-15,-7,1,101.4782674,1.302903333,2.085827132,53.18859188,79.6866029,13586147.92,32.10429277,0.0066303,338.4,110.5021665,21750160,0.000613388,0.000858464,57.45973,2.01E-08,5.12E-06,0.000132755,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
1,50,1.17,0.509,7,1.82,0.728,1,0.521,0.696,6,1.66,1,50,0.41,0.365,26,1.87,0.639,16,2,0.15,7,0.3,0.714,13,2,0.321,49,2,0.587,39,2,0.562,25,1.11,0.427,6,15,75,72,2,2.34,24,28,0.899015576,0.899015576,0.224029038,1.484782264,0.190951185,0.000233318,0.913330433,0.913329455,1.24273468,1.100345082,0.79945987,0.190951185,0.314524802,747217347.5,747217347.5,375706233.4,40200180.75,12596623.85,2894931.148,1864378.447,266173120.1,229433246.8,4455867109,3371563215,12596623.85,429835234,8.85E-05,8.85E-05,2.26E-06,2.59E-06,2.47E-06,1.44E-06,3.37E-07,2.14E-06,5.23E-05,0.004210011,0.004693928,2.47E-06,8.40E-05,-7,-7,4,-15,-7,-15,5,-1,-1,15,-6,15,8,86.84063115,2.284723472,1.131206924,28.84577656,88.19391033,23037029.53,32.47412675,0.009022668,327.1,109.7775827,11406040,0.000593122,0.000722383,58.4529,2.28E-08,7.15E-06,0.000206422,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.838,45,1.37,0.675,22,1.28,0.394,1,1.32,0.309,1,0.94,0.398,50,0.523,0.565,5,0.936,0.592,49,0.386,1,11,0.404,0.15,20,0.3,0.622,33,1.62,0.784,30,1.12,0.356,36,1.68,0.33,10,12,80,14,1.48,1.81,24,32,0.908077455,0.908077455,0.115241449,1.611241041,0.168437012,0.005074954,0.619245905,0.619245186,1.057644331,1.101907009,0.797712687,0.168437012,0.315133573,468965058.7,468965058.7,436290881.8,796753853.4,26153258.69,29501133.91,8920.303899,94486249.32,6300715103,1992997897,3193443249,26153258.69,683427293.2,0.000154363,0.000154363,3.60E-06,3.63E-06,3.68E-06,2.01E-06,9.45E-10,3.93E-06,0.000156728,0.002132016,0.002821704,3.68E-06,6.90E-05,-10,-11,1,8,-9,6,-4,0,14,-5,-6,-5,0,71.94603925,1.838911547,2.46508038,62.85954969,72.61397554,13675192.35,26.66097575,0.015489009,322.4,108.6393307,18331740,0.000437445,0.001029389,58.63695,2.01E-08,4.36E-05,0.000737957,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.998,49,1.46,0.15,1,1.89,0.97,1,0.693,0.933,6,1.03,0.895,32,0.862,0.576,27,1.67,0.461,14,2,0.153,1,0.3,0.992,21,1.78,0.258,50,2,0.632,37,1.71,0.413,22,0.676,0.233,8,13,74,80,1.97,1.45,38,11,0.889748676,0.889748676,0.112072521,1.584231371,0.191648721,0.01204292,0.969652554,0.969642481,1.149920448,1.100430457,0.799402175,0.191648721,0.272202445,9763458897,9763458897,260838060.6,71829907.12,15580826.99,12854903.56,3916782.572,2524516822,58578681.59,5365382939,2946766436,15580826.99,524160072.9,8.14E-05,8.14E-05,3.15E-06,3.81E-06,3.69E-06,3.68E-06,5.23E-07,3.01E-06,2.11E-05,0.003984792,0.00355843,3.69E-06,5.77E-05,-7,-15,15,-2,-15,-15,11,-9,15,15,1,5,13,83.26587342,2.269719522,1.955161389,49.85661541,72.80678058,16801770.36,32.68759346,0.005278619,358.8,104.9169626,14473230,0.000435446,0.000779257,45.20705,3.18E-08,8.94E-06,0.000191847,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.924,19,0.825,1,12,1.6,0.721,1,0.486,0.474,8,1.19,1,29,0.722,0.415,27,2,0.535,6,2,0.196,14,0.689,0.664,35,1.69,0.331,50,2,0.868,38,1.29,0.371,37,0.733,0.391,12,4,56,62,2,0.5,71,25,0.935875202,0.935875202,0.090909472,1.605346804,0.161090887,0.042648379,0.983893194,0.983893032,1.270471898,1.100787361,0.799091385,0.161090887,0.305984469,301608487,301608487,363123569.7,51754289.1,13354966.51,9653549.155,4122464.719,64418500.07,237295073.7,3020916364,1668444598,13354966.51,423749770.4,0.000122151,0.000122151,2.30E-06,2.71E-06,2.62E-06,2.70E-06,2.56E-07,2.40E-06,0.000112582,0.00263363,0.00211967,2.62E-06,2.03E-05,-6,-15,12,-7,6,-7,2,9,-6,15,-3,-15,15,79.14203483,2.267814633,3.402256545,86.75754191,67.77218353,8438267.222,29.02977873,0.004590426,329.4,104.5690338,12659390,0.000218875,0.000768175,48.06758,4.70E-08,9.38E-06,0.000468263,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.596,1,0.3,0.844,9,0.75,0.48,1,0.76,0.523,6,1.13,0.855,43,0.81,0.301,26,1.93,0.62,17,1.48,0.6,34,0.971,0.864,44,0.89,0.747,49,2,0.222,39,1.03,0.47,42,1.5,0.38,15,10,5,80,1.54,0.5,23,33,0.98878285,0.98878285,0.210084968,1.538776643,0.120531232,0.030605845,1.118405674,1.11840565,1.444230987,1.1006814,0.79926947,0.120531232,0.270394145,425862661.2,425862661.2,254599452.4,34733109.17,4365648.484,5604893.122,696751.5139,6442009.012,89072671.69,594445124.2,5993825730,4365648.484,227534653.1,5.31E-05,5.31E-05,1.27E-06,1.32E-06,1.27E-06,1.27E-06,9.94E-08,1.25E-06,3.09E-05,0.000972729,0.001443284,1.27E-06,1.89E-05,-11,-15,-14,-15,3,-10,-4,-1,-1,15,-2,1,1,81.30624435,7.359571741,8.721482678,222.3978083,84.0872512,10826494.55,27.35737469,0.019854159,316.6,102.1826578,12829970,8.65E-05,0.000985604,49.73537,5.99E-08,2.69E-05,0.000318451,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
1,27,1.13,1,14,1.82,0.868,1,0.528,0.428,6,1.81,0.786,31,1.94,0.377,13,1.49,0.475,5,1.98,0.56,9,0.333,0.164,14,1.22,0.262,47,2,0.868,35,1.14,0.431,32,0.889,0.38,12,26,13,72,1.86,2.91,54,52,0.913386785,0.913386785,0.145837592,1.59124574,0.130293214,0.032619133,0.718750115,0.718749971,1.0418331,1.100142374,0.799417956,0.130293214,0.297948766,244460742.7,244460742.7,296073404.1,47795559.6,5492251.172,26591464.43,31753962.14,68350525.7,3372889287,7108582128,3154718231,5492251.172,387285884.5,0.000115215,0.000115215,2.27E-06,2.66E-06,2.57E-06,2.60E-06,1.53E-06,1.18E-06,0.000212691,0.00560143,0.003760132,2.57E-06,0.000107671,-9,-10,11,4,12,-7,0,1,-5,15,-8,-6,6,94.58721506,1.687319768,1.155946566,29.47663743,85.22475339,18577008.66,29.01542249,0.00810444,310,101.0511857,12726710,0.000647634,0.000791351,50.52597,4.02E-08,1.25E-05,0.000124508,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.85,1,0.364,0.15,12,2,0.703,1,1.23,0.883,8,2,0.906,25,1.38,0.809,50,0.821,0.343,2,1.68,0.15,12,0.635,1,50,0.746,0.189,47,1.71,0.241,40,2,0.24,19,2,0.783,37,1,51,5,1.03,0.553,100,8,0.825441914,0.825441914,0.143749844,1.466225535,0.172564058,0.117438655,0.800504361,0.800500879,1.115690066,1.100055475,0.799313035,0.172564058,0.436337927,10593419334,10593419334,978703619.5,212111411.1,88306895.61,87808441.94,659833.5209,1152057049,335422264.7,15650806209,16862325532,88306895.61,513206436,0.001169495,0.001169495,2.13E-05,3.33E-05,3.07E-05,3.16E-05,9.15E-09,3.26E-05,0.000284957,0.008656254,0.012162786,3.07E-05,9.51E-06,2,-8,3,-15,-12,15,14,-15,14,14,6,4,0,87.51483262,4.61480446,4.677586705,119.278461,74.62989145,112935762.1,21.82645367,0.003575722,359.4,108.1472741,114472200,0.001439558,0.000783594,50.14002,7.81E-09,3.10E-06,0.000243758,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
0.983,5,0.3,0.15,10,2,0.883,1,0.432,0.534,9,1.95,1,48,1.09,0.63,21,0.559,0.268,1,1.85,0.713,50,1.13,0.77,50,1.52,0.15,44,2,0.15,50,0.845,0.247,33,1.47,0.764,28,1,24,5,1.61,3.34,76,22,0.907858915,0.907858915,0.228287659,1.393728218,0.254315165,0.023606637,0.584159376,0.584159194,0.962871647,1.099719541,0.79834734,0.254315165,0.562775254,20893702220,20893702220,1311127787,346087302.3,63110796.1,104978311.5,90236559.14,102970959,926691161.8,26263036733,49842150401,63110796.1,908619888.5,0.002396858,0.002396858,1.58E-05,3.77E-05,3.46E-05,2.05E-05,6.41E-07,3.87E-05,0.001547535,0.013982334,0.015313756,3.46E-05,3.22E-05,-1,-8,2,4,-4,15,4,-15,15,2,5,-7,8,84.12356393,3.367242045,2.211642313,56.39687897,74.38829602,202070090.4,19.60112538,0.006687377,344.3,107.9985599,132721900,0.003530033,0.001082568,59.5252,7.02E-09,3.74E-06,0.000174957,CLASSAB_NULL_Pin_3,22,1.8,0.8,0.1,5
