CURRENT_0_BIAS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_5_2_L_LOAD1_PMOS,MOSFET_5_2_M_LOAD1_PMOS,MOSFET_5_2_W_LOAD1_PMOS,MOSFET_8_2_L_gm1_PMOS,MOSFET_8_2_M_gm1_PMOS,MOSFET_8_2_W_gm1_PMOS,gen,index,av0,av17,av5,av8,ft0,ft17,ft5,ft8,gm0,gm17,gm5,gm8,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
5.94,5.35,30,2,7,30,2,10.7,8,1.84,1.68,30,2.01,13,0,901,893,10,186,10000000,10000000,10000000,10000000,0.0628,0.0628,3.55e-05,8.29e-05,30.1280510199892,180.289189977937,298.163235028725,4.91893597378517,20.796085034251,611037.431074232,77.6248413847011,0.0230770844574013,614,52.9179317991364,1010537,4.1842064904135e-05,5.23915102091738e-05,54.04083,3.88619303191318e-07,5.30063969131661e-06,0.0018711815654569,"Cascode_Null_Pin_1",40,0.9,0.3,10,1
1,7,30,2,10,30,2,9.85,11,1.95,4.55,30,2,11,0,951,453,695,509,1000000,1000000,1000000,1000000,0.00515,0.00622,5.63e-06,7.66e-06,91.1765014467182,94.142931290584,353.956555628492,0.00264451157336919,55.4763051406142,53927.6469759418,92.3502301025828,0.0349712256649301,681.5,52.9114515228081,202756,7.07194273992891e-06,5.48621073613876e-05,61.23743,2.04917974983704e-06,1.96191173173516e-06,0.000448210360134926,"Cascode_Null_Pin_1",40,0.9,0.3,10,0
1,4.85,30,2,10,25,1.89,9.7,13,1.84,1.95,30,1.92,18,0,577,1000,796,558,1000000,1000000,1000000,1000000,0.00628,6.28318530717959e-08,6.3e-06,5.82e-06,88.0067699266429,156.111667493943,394.207127358634,0.00278981901915291,56.1139322546637,90025.6581635691,79.5247634388182,0.0270329053146834,621,53.5649394820023,227329.3,7.11944146394888e-06,5.37163092371018e-05,59.58398,2.06819989986756e-06,2.28476546042716e-06,0.000426093415411,"Cascode_Null_Pin_1",40,0.9,0.3,10,0
5.94,5.35,30,2,7,30,2,10.7,8,1.83,1.64,30,2.01,23,0,901,1000,10,186,10000000,10000000,10000000,10000000,0.0628,0.0628,3.45e-05,8.53e-05,30.260713202194,197.155275387656,299.383737247998,5.26259770818296,20.8039898956141,668201.054916544,77.5827300370385,0.0232616863512242,628,52.952959307825,1014675,4.18421253171647e-05,5.23098462290075e-05,53.82093,3.83127542733077e-07,5.68084757520348e-06,0.00189515784224731,"Cascode_Null_Pin_1",40,0.9,0.3,10,1
1,8.63,30,2,10,5,2.09,8.53,1,1.2,0.737,30,2,23,0,1000,10,872,1000,1000000,1000000,1000000,1000000,0.00171,6.28318530717959e-08,1.27e-05,3.79e-06,51.0196627844445,181.524573385673,453.813332153714,91.0286366514611,14.0795590762902,103497.326980299,70.5890359758511,0.0255887008470897,661.5,54.7472883526301,258744.4,7.03896312054576e-06,4.27099244386072e-05,74.72327,1.96320175275033e-06,7.51470873747428e-05,0.0126795069749495,"Cascode_Null_Pin_1",40,0.9,0.3,10,0
1,1.29,30,2,10,14,2.32,12.3,11,2.02,0.834,30,2.03,22,0,1000,209,574,1000,1000000,1000000,1000000,1000000,0.0029,0.00628,1.11e-05,1.15e-05,78.6048625918639,182.807544232914,414.112388838521,0.00150760022397418,57.445273306715,112562.728526608,59.5062450504147,0.0244904542270024,663,54.2979565527617,254987.4,7.60178318118398e-06,5.20817502857709e-05,59.14712,2.09927551240996e-06,1.40362436211072e-06,0.000329403337557099,"Cascode_Null_Pin_1",40,0.9,0.3,10,0
1,6.18,30,2,10,20,2.12,9,7,1.92,1.35,30,2.08,19,0,957,260,391,836,1000000,1000000,1000000,1000000,0.00628,0.00502,4.62e-06,3.65e-06,91.2686694355617,192.787862063645,455.01416169726,0.00118951900828293,56.8555201192298,110625.604620203,79.6542528682556,0.0227920103178767,667,54.2559225035374,261096.4,7.08420224472856e-06,5.14598405315787e-05,61.3575,2.1708611012861e-06,1.51930156327168e-06,0.000347945692134588,"Cascode_Null_Pin_1",40,0.9,0.3,10,0
1,5.15,30,1.96,10,12,2.28,12.4,10,2.42,1.08,30,2,25,0,1000,126,83,138,1000000,1000000,1000000,1000000,6.28318530717959e-08,0.00628,2.23e-05,1.29e-05,92.2758370033936,195.948457730332,509.105166004488,0.000910392272215173,57.7578247087804,112753.471881752,71.1865155770389,0.0228459863546888,658.5,54.7991958668645,292951.4,7.10400167219163e-06,5.12329692513458e-05,59.19895,2.02064138008981e-06,1.44722889115156e-06,0.000319185057533922,"Cascode_Null_Pin_1",40,0.9,0.3,10,0
1,4.66,30,2.01,10,15,1.89,9.21,7,2,0.453,30,1.99,24,0,859,867,1000,10,1000000,1000000,1000000,1000000,0.00447,6.28318530717959e-08,9.65e-06,5.01e-06,98.4738190868833,199.809549633005,449.668975085969,0.000805801513532171,57.5640117702425,115262.427863471,67.4125522436289,0.0232459534006733,682,54.7657943749068,259396.7,7.12174637898796e-06,5.01262054907605e-05,62.42541,2.07437516256168e-06,1.40428875319287e-06,0.000315591279823835,"Cascode_Null_Pin_1",40,0.9,0.3,10,0
1,3.74,30,1.94,10,11,1.83,11.8,3,1.97,0.569,30,2.03,35,0,1000,209,574,10,1000000,1000000,1000000,1000000,0.0029,0.00628,4.11e-05,1.15e-05,92.6487073883767,205.984213192181,450.473382288427,0.000332564483422588,56.7510419598634,119381.695125543,57.9588146876728,0.0218324042115359,659.5,55.9078945270118,261079.6,7.15515070368323e-06,4.66417803252576e-05,65.73083,2.05156311473849e-06,1.19363824172741e-06,0.000147444433427624,"Cascode_Null_Pin_1",40,0.9,0.3,10,0
1,2.88,30,1.96,10,12,2,12.1,3,2.42,0.662,30,2.07,27,0,1000,126,261,138,1000000,1000000,1000000,1000000,6.28318530717959e-08,0.00628,2.23e-05,1.29e-05,90.599997721545,201.014071756515,447.424184430067,0.000269886146543449,58.2257991686458,117557.987726898,57.3817427410496,0.0226851791506403,702.5,55.7407745593888,261664.7,7.22005762647068e-06,4.75884822069211e-05,64.05066,1.92820798101493e-06,8.22425370456681e-07,0.000168969151949638,"Cascode_Null_Pin_1",40,0.9,0.3,10,0
1,2.88,30,1.96,10,12,2.18,12.1,3,2.42,0.662,30,2.07,28,0,1000,165,261,344,1000000,1000000,1000000,1000000,6.28318530717959e-08,0.00628,2.23e-05,1.35e-05,90.6316649397072,199.153914845924,466.274982184544,0.000267878062549988,58.2604952348166,116486.26217157,58.6844476842034,0.022458853263084,703,55.7675396110204,272726.9,7.22105816112497e-06,4.77617157696374e-05,63.34321,1.94084863276194e-06,8.28773703017149e-07,0.000169752286409919,"Cascode_Null_Pin_1",40,0.9,0.3,10,0
7.06,5.35,30,2,5.45,30,2,5.35,17,2,1.6,30,1.99,5,0,706,291,685,181,10000000,10000000,10000000,10000000,0.0424,0.0551,6.6e-05,6.9e-05,53.2207557623244,187.747706050693,322.101043802113,0.0547465356356178,46.024266132328,756349.179290251,73.565209168465,0.0258315614590219,693,49.5561379697225,1297597,4.97350640664941e-05,5.51584139604102e-05,63.3361,3.0075198114195e-07,2.39695352788089e-06,0.000558963192434925,"Cascode_Null_Pin_1",40,0.9,0.3,10,1
