MOSFET_0_1_L_BIASCM0_PMOS,MOSFET_0_1_M_BIASCM0_PMOS,MOSFET_0_1_W_BIASCM0_PMOS,MOSFET_3_2_L_gm1_PMOS,MOSFET_3_2_M_gm1_PMOS,MOSFET_3_2_W_gm1_PMOS,MOSFET_7_1_L_gm2_NMOS,MOSFET_7_1_M_gm2_NMOS,MOSFET_7_1_W_gm2_NMOS,CAPACITOR_0,MOSFET_5_2_L_LOAD1_NMOS,MOSFET_5_2_M_LOAD1_NMOS,MOSFET_5_2_W_LOAD1_NMOS,RESISTOR_0,CURRENT_0_BIAS,gen,index,av0,av3,av5,av7,ft0,ft3,ft5,ft7,gm0,gm3,gm5,gm7,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
6.8,1,2,1.29,1,3,0.4,1,3,1.24,0.4,1,8,6.39,1,16,20,1116.01243785447,948.89320198493,44.4996190730191,61.2872229246373,13622497.2774204,174645309.28776,318680418.130596,4088866166.80041,4.09941218167302e-06,1.16968362636993e-05,2.03336545665851e-05,0.000103179197006387,82.8260565733446,189.25692186768,342.316522536916,0.0807283819449227,105.984749162028,667135.215225064,37.5666075125237,0.0551334304626476,163,64.2010705483515,1206674,1.1015700387624e-05,0.000167640299577836,51.84489,1.0963508211597e-06,1.1845414860705e-05,0.005150455742718,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,1
10,8,9,9.2,1,4,2,1,9,1.8,0.4,34,10,56.9,0.1,16,53,6830.86509032079,9741.03684857099,58.6756726370359,397.195729601044,402873.993207657,3148445.39519882,1415252.21522425,64910421.0693945,2.71315513307862e-06,1.54548028177333e-06,3.1357590462189e-06,1.58129867592707e-05,96.1756760367678,162.738103398717,305.686537898096,0.371163286283052,99.8616973923626,57468.6183335417,57.691420505999,0.0425342892630333,180,81.0884331712138,107948.8,1.10354876050334e-06,0.000136730109135117,50.12287,1.32593135515725e-05,0.000191357342864196,0.0102465884432108,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,0
10,1,2,0.4,4,8,0.8,1,5,1.67,3.2,9,10,5.64,1,4,46,1365.83802964264,127.425838389823,299.684904283198,238.203816960116,7376862.29592728,97510037.1246925,5930166.48635894,1173026517.60689,3.33293526488373e-06,2.03621676690189e-05,2.05168473987432e-05,9.12308350460227e-05,71.1788291647208,178.640750168982,368.357844170586,0.00454456507538346,132.739951758596,629377.703726021,49.7235356747687,0.033986107781753,-44.365167,86.6175652656034,1297779,1.10098357865345e-05,9.69888548552047e-05,27.59335,1.21465837879533e-06,5.53600808055443e-06,0.00234622811906382,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,1
6.36,1,3,0.4,1,2,3.19,9,10,0.752343008261724,5.4,1,2,0.415,17.8,22,3,449.0900482856,50.6908472501824,195.108656176752,560.553647932629,43129036.6224921,4296123448.12127,129390510.078019,142294581.556852,1.96303811621666e-05,8.66840807748672e-05,3.44486910147479e-05,0.000895971936282189,37.6796069216133,199.934916461635,146.347707274306,113.676652236084,42.7728370337861,12445458.4005167,33.9228025964397,0.0632276080302748,-51.7251834,81.3344924443872,9109786,0.000194523588925388,0.000157278396486006,28.32724,6.04760485559791e-08,7.75347144635452e-05,0.00994136864892803,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,2
9.6,50,10,0.4,1,2,0.4,1,2,2.22,1.2,50,10,10.2,1,0,58,3560,127,139,59.9,378000,1120000000,3240000,5200000000,2.01e-05,1.66e-05,2.27e-05,9.04e-05,67.2671935197023,666.269682618914,235.805778167128,0.0805277283940446,108.160219511599,2352948.03881518,92.02308728237,0.534987397360407,1.42611980756061,71.602046868518,832754,1.10360156151711e-05,0.000116214068995608,35.49417,4.45650168081232e-07,1.3322817124275e-05,0.00466862870018381,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,1
6.36,1,3,0.4,1,2,0.4,9,10,0.752343008261724,5.4,1,2,0.415,17.8,34,35,449.090048286232,47.6566744065366,193.166552506518,61.9070654225094,43129036.622347,4333242383.56679,132396522.622772,2912602946.70615,1.96303811620993e-05,8.84269820649459e-05,3.52900262704725e-05,0.00211774497636502,29.6385695227107,198.360717743707,193.424695902257,5414.01778253499,32.0957793613809,12350264.8459716,29.9942750537001,0.052282397303166,133,49.569107655855,12042940,0.000194567644655973,0.000143630985098738,57.26518,6.6315315771412e-08,0.000345209898117955,0.0173211395838651,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,2
19.2,1,2,2.4,1,3,0.4,1,10,1.24,10,1,2,8.17,1,20,49,1774.27511391631,1427.5644323622,489.894092446039,63.2408968674656,2676503.45171571,65967085.8992342,14010403.5760188,1793839835.70639,2.36409410732688e-06,8.85020203039871e-06,6.17172184701458e-06,0.000137946924814186,81.7103125512666,198.932044404472,284.035320417944,0.00118544142183098,110.19661498327,700445.777377376,38.5747326627159,0.0321732358622866,408,84.676465611943,1000097,1.1003220023486e-05,9.40313300432797e-05,61.79029,1.09460292220364e-06,4.93331827840948e-06,0.000540064133886187,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,1
8.22,1,2,0.4,1,5,0.4,4,6,0.752343008261724,5.2,1,2,0.843,17.6,28,4,448.223583372368,75.2091121842902,195.046942886638,57.90251643495,34749098.8057413,2968065826.34259,130672661.27279,6341565540.3243,1.36417244542699e-05,0.000135028907415393,3.34045789848285e-05,0.00136213123562066,38.4329664877826,202.299337173296,299.57200220204,106.092428529861,41.4472965775382,12226227.8903903,29.5695203883495,0.0418779580654907,-17.8088328,59.6913383118908,18105030,0.000188863506382823,0.000131290458267902,41.00564,6.37567984669499e-08,8.19204579677146e-05,0.00803698738224412,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,2
6.09,1,3,1.84,1,4,0.4,2,4,1.12,10,1,2,7.69,1,28,56,1222.63608163267,1239.44663236302,489.776647941939,63.0859189668663,13849795.0582034,89237985.9001767,14019334.8662533,2117522753.49589,5.32757521225298e-06,1.13751890327531e-05,6.17640000681635e-06,0.000132431186560547,81.3889961351086,196.829717781993,373.598301655668,0.000621958182472108,117.230409230884,694145.07206443,36.5283451582466,0.0400673327468526,365,86.3210433020274,1317542,1.10207105646716e-05,9.83484928773815e-05,52.55613,1.11207600003046e-06,3.85799746935533e-06,0.000463243649388101,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,1
10,50,10,0.8,1,2,2,1,2,2.1,10,50,10,66.3,0.1,0,0,2530,614,403,460,44100,85400000,51700,142000000,2.12e-06,1.95e-06,2.29e-06,1.01e-05,77.9978987637294,2.82953974612918,202.199900597303,0.000416276731508875,127.096070834275,1000,132.748542230509,0.500303104353758,0.563287155181045,101.898878342728,71460.35,1.10441989877506e-06,8.19079943215303e-05,32.25174,3.97883463131791e-07,5.14454089173499e-06,0.000975969894177808,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,0
6.36,1,3,0.4,1,2,0.64,9,10,0.752343008261724,5.4,1,2,0.415,17.8,28,0,449.090048286232,49.2232076551984,194.172124925298,191.768494168432,43129036.622347,4313663911.61764,130820089.428196,1585031155.30023,1.96303811620993e-05,8.75137422491779e-05,3.48487849004604e-05,0.00177265121360423,32.092563400918,198.264755278603,201.829178224113,1245.35161847138,35.0422523913989,12343055.3570366,30.3522080909613,0.0527520923663758,156,63.120012740417,12564960,0.000194548183496041,0.000145865702902319,51.74252,6.1883254072661e-08,0.000228531873489805,0.013719313643006,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,2
9.11,1,2,0.4,1,2,0.606,10,5,0.752343008261724,3.78,1,2,1.35,11.5,49,0,561.591865142092,73.0411967088742,177.155943398053,172.336480252239,24624352.355642,3834912671.02287,183349274.410987,1859803875.93304,1.0683718081477e-05,7.17566483768498e-05,3.3581165696259e-05,0.0011146647333149,44.5825770075728,199.049745374866,287.220801550336,11.4750996695657,48.7881436344286,7957518.40730417,29.8545061254916,0.0461967642528757,569.5,76.9968857244091,11482380,0.000124929800718879,0.000147508148537317,51.77423,9.3987946684921e-08,3.82779797148947e-05,0.00618452845416217,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,2
9.11,1,2,0.4,1,2,0.4,10,2,0.752343008261724,2.94,1,2,0.858,11.5,35,0,561.591865142092,75.6298864282869,155.802965893537,59.2009432450997,24624352.355642,3863531355.3913,270746992.789717,5594798477.16463,1.0683718081477e-05,7.19297466764922e-05,3.8367774962616e-05,0.000985080617199147,46.1650419755701,201.827950903187,285.73520583923,9.11866828200577,50.0831766828017,8068633.98604565,29.3797810746952,0.0468150053114378,641,68.7529504907159,11423060,0.000124930571278938,0.000150546517149693,50.2737,9.31567926544331e-08,2.98906312082248e-05,0.00554116392567705,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,2
10,8,10,3.2,1,2,2,15,10,1.9,4.4,21,10,46.7,0.1,1,0,3472.01339252674,3194.56890766873,287.290690076531,425.994121438096,239102.85550747,17143105.3527669,265602.38460673,5469601.67210596,2.03583283375003e-06,1.58275120875021e-06,2.29653764637606e-06,1.76780292620763e-05,104.376026189688,159.155545923131,278.024281302431,3.05644862663825e-05,135.681698267444,56208.090919658,72.549293587188,0.0364982320504976,-11.8827027,99.308441554243,98188.31,1.10363910415517e-06,8.26646209810796e-05,44.90448,1.29647001902235e-05,2.84068522031555e-06,0.000292383934052953,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,0
10,1,9,0.4,1,4,1.6,50,10,2.49,2.4,20,10,5.04,1,1,0,2352.88024966676,128.630763419728,236.584591738514,360.166520424965,4130198.58493274,651403899.746291,4067415.91908724,17930237.1559924,7.15472144518024e-06,1.85195668896469e-05,2.18306598805436e-05,0.000169841928421422,88.0857337040438,162.623747004568,254.692475902909,0.000133259662712757,132.415340436077,573226.055408148,67.7496125450176,0.026533270151356,-17.9633223,88.957821473989,897755.5,1.10151897010475e-05,8.45029586717299e-05,46.03984,1.44617512552421e-06,1.34994534079502e-06,0.000432726697911834,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,1
4.19,1,2,0.4,1,5,3.6,8,8,1.31,5.2,1,2,1.5,11.1,17,0,355.421658243691,86.5315480518252,207.768295175442,618.853239178548,81000192.5198323,2650428236.53128,114736814.040455,110751966.086711,1.62690208661043e-05,0.000115516181371012,2.91083344714961e-05,0.000559453078454167,54.8734880445077,186.107839085527,195.438993136677,1.24320744974006,63.4408861694147,7269957.76327468,41.2027911675896,0.0460600902518601,-64.5511086,90.3424393866074,7634462,0.000122072332481347,0.000108555148516264,29.22612,1.09116282011758e-07,2.27755254852857e-05,0.00450302109176515,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,2
10,1,6,0.4,1,2,0.4,1,4,1.63,8,3,7,9.79,1,3,0,2020.06562649914,122.617362356825,562.048545369083,61.9385793594575,4744349.55470428,1128184364.41776,5658982.73373612,3411657845.49937,5.80655069164082e-06,1.68505564328167e-05,1.49659213408907e-05,0.000112191491289017,79.2937271208097,183.467969741137,349.550602791387,0.000146079333599122,128.728385037879,646607.088570026,47.1510339229163,0.0307756762155084,-14.0207628,76.0342331044289,1231942,1.10136235476544e-05,0.000107189955072083,43.41004,1.13200370105759e-06,4.78836208009925e-07,0.000691062372413009,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,1
5.68,1,2,0.4,1,5,0.4,15,3,1.15,5.2,1,2,0.913,10.7,31,0,435.841024641835,87.1613227790108,208.907246524642,61.9579385464065,49700439.2655476,2621172593.39558,113500910.49768,3296004641.04932,1.34884783755221e-05,0.000113933296105036,2.87749431920429e-05,0.00121594915132546,50.9122506570609,196.254353338551,305.246338352785,16.7002130771078,56.6018111619786,7385495.1281129,36.2087696559825,0.0403322679602439,322.5,62.9294446545806,11487110,0.000117600816913034,0.000108720315856465,51.46199,1.04138252839121e-07,8.62583968507746e-05,0.00675115398873105,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,2
5.68,1,2,0.4,1,5,0.4,15,3,1.15,5.2,1,2,0.913,10.7,32,0,435.841024641835,87.1613227790108,208.907246524642,61.9579385464065,49700439.2655476,2621172593.39558,113500910.49768,3296004641.04932,1.34884783755221e-05,0.000113933296105036,2.87749431920429e-05,0.00121594915132546,50.9122506570609,196.254335154391,305.246338352785,16.7002130771078,56.6018111619786,7385494.44380184,36.2087696559825,0.0402284225806664,398.5,62.9294446545806,11487110,0.000117600816913034,0.000108720315856465,51.46199,1.04138378261399e-07,8.62583968507746e-05,0.00675115398873105,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,2
4.95,1,2,0.4,1,5,0.4,12,4,1.14,5.2,1,2,0.843,9.72,33,0,413.923067472988,90.2329955824658,213.375770607859,62.268764701081,59033509.5117259,2515251283.43146,108890429.190503,2965087418.03774,1.39619606035608e-05,0.000108033206675441,2.75307303333818e-05,0.00115197997041439,53.2278425473065,196.802754304425,323.96318812163,8.83668055154619,63.710040488481,6731740.96724063,36.0496185832805,0.0428526730577456,491,64.3723904041227,11081330,0.000106892256650465,0.000109728125373066,50.61542,1.17090556610081e-07,7.58817722308547e-05,0.00629993665027118,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,2
4.95,1,2,0.4,1,5,0.4,9,5,1.14,5.2,1,2,0.843,9.72,34,0,413.923067472988,90.2707424676823,213.420300406352,62.1231048043985,59033509.5117259,2514278760.9327,108846273.560054,3095944357.10204,1.39619606035608e-05,0.000107976908432542,2.75188096935793e-05,0.00113258661540766,53.3323443899119,198.101610243984,324.309716999866,8.14547237789944,63.7390874144324,6776167.05739124,36.0329710126712,0.0428673824247247,527.5,64.8977584070379,11093180,0.000106892225804059,0.000110039103234312,50.26022,1.15879625348742e-07,7.22308897367307e-05,0.00621642350695706,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,2
10,5,9,3.2,4,2,2.4,1,10,2.1,3,7,9,84.5,0.1,17,0,3736.13626684245,3034.5944923845,255.508036869195,527.867084182468,395954.160334701,6140138.05221932,1164337.97061579,40533758.9263489,1.9935486777269e-06,1.92633528584812e-06,2.24344824469638e-06,1.40135899363657e-05,97.4515539873781,167.73486101521,348.589923363015,6.62188918263599e-05,132.799875705603,59224.050814485,60.1049082854304,0.034425282694949,621.5,102.04165306992,123080.6,1.10337921213935e-06,7.16861819949412e-05,53.33866,1.19954337066717e-05,3.34434458273525e-06,0.000612622977598898,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,0
10,6,10,4,1,2,1.2,1,3,1.64,10,5,9,74.8,0.1,3,0,6893.38104218934,4041.74174138135,702.17663535185,262.747014391004,470302.528948731,16183806.4803111,615900.515941987,259434622.259239,2.67904638471581e-06,1.71761433579927e-06,2.64633316166934e-06,1.42239059641057e-05,98.1233746035402,167.738538248101,322.338324500437,1.58874477119885e-05,129.794569406592,59231.151371453,60.6593768513987,0.0407497027685175,-7.065729,100.750470032898,113822.8,1.1034873080986e-06,8.72917330653135e-05,46.43145,1.24217666055127e-05,9.77393448465813e-07,0.000374947993215802,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,0
10,6,9,10,6,9,1.2,20,10,2.42,15.6,1,9,46.7,0.1,15,0,3655.51177421444,9116.97398959439,717.931939105814,293.978229716945,338182.895044784,342294.315475024,900249.182794344,6883197.32436708,2.00921128565728e-06,2.0187275648344e-06,1.75348766774204e-06,1.82905023561785e-05,108.48712308032,164.169016323629,317.831593602404,4.99306212817626e-06,148.619194281971,57970.9021290039,70.7790929583023,0.02784983596881,588.5,103.618883408189,112231.8,1.10349122635915e-06,6.05993361974201e-05,55.05627,1.33636986650434e-05,1.75159115882062e-06,0.000159440789304188,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,0
10,1,2,3.86,1,5,0.93,3,10,0.766,8.93,1,2,10.9,1,40,0,1365.83802988843,2379.89535256835,463.272962187965,273.820059013699,7376862.29432044,24832728.7523273,16635066.564862,311844383.399392,3.33293526406008e-06,8.78806998093316e-06,6.4827978468138e-06,0.000137747680044659,87.0668095621426,205.40511053818,408.314757431845,0.000445866672194736,117.451035821247,723604.530358971,31.7945592829968,0.0294221649697874,618,98.2876469189841,1438418,1.10088018328613e-05,0.000113072309322976,50.55978,9.55808836739922e-07,3.78475988287996e-06,0.000458658818793145,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,1
10,1,2,5.3,1,8,0.93,4,10,0.766,7.79,1,2,10.9,1,38,0,1365.83802988841,3489.70762159868,432.351511527715,271.246022633374,7376862.29432044,12388481.5422786,20459584.7940259,251908839.738922,3.33293526406008e-06,9.34634488811666e-06,6.87263030442261e-06,0.000144006218772016,90.596613746729,204.977531885519,429.074857730917,0.000371314417267282,118.333746719191,722101.58096387,32.5857944509567,0.0297215203945631,619.5,98.215476164767,1511559,1.10088526276743e-05,0.000111765837481947,50.40304,1.00937655864438e-06,3.64727156325517e-06,0.000451124209934983,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,1
10,1,2,5.3,1,8,0.93,3,10,0.766,7.52,1,2,10.9,1,42,0,1365.83802988843,3498.34654544114,424.613525637555,273.827282162495,7376862.29432044,12387797.8346497,21578685.746158,311844854.050764,3.33293526406008e-06,9.34530841081805e-06,6.97473602657263e-06,0.000137747653800712,91.3278031335252,208.721110237863,427.828148389096,0.00028885615606736,118.745954168494,735289.556655751,32.4261314374688,0.0289446680391889,599,98.6789439590074,1507167,1.10088522523219e-05,0.00011213724006509,50.02506,1.10623501980262e-06,3.16747990078969e-06,0.000415440836922132,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,1
12.3,1,2,3.21,1,5,0.93,2,10,0.985,9.21,1,2,8.17,1,32,0,1487.62273228487,2073.78832661011,470.478232933234,276.559761373397,5340894.42429689,33544285.6783587,15871462.1506849,414846200.695887,2.98992027201251e-06,9.62694249479187e-06,6.39559410686129e-06,0.000127627302238416,86.7814957381432,197.999401275512,359.944787943355,0.00027253997836612,118.450534277237,697382.746905533,35.0093558923897,0.0461252068317272,639,99.6717517396854,1267778,1.10067054245649e-05,0.000100814980462286,52.08576,1.08933071101377e-06,2.99922585381474e-06,0.000387161997309038,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,1
10,1,2,3.21,1,5,0.93,2,10,0.985,9.21,1,2,8.17,1,30,0,1365.83802988843,2073.66923795404,470.465279815222,276.561042535395,7376862.29432044,33546245.341035,15872635.1882047,414923259.267469,3.33293526406008e-06,9.62774312645516e-06,6.39615965007615e-06,0.000127654852587425,86.761627115027,197.214448618794,359.869657556102,0.000269772966777834,119.193729890034,694755.37320003,34.9435974106845,0.0455319366644381,651.5,99.6481583764089,1267764,1.10088817348608e-05,0.000100917287282771,52.09056,1.0895778788346e-06,2.99973957798017e-06,0.000387156049702186,"TwoStFixRatio_SMCNR_Pin_2",65,3.3,1.6,10,1
