MOSFET_0_1_L_BIASCM0_PMOS,MOSFET_0_1_M_BIASCM0_PMOS,MOSFET_0_1_W_BIASCM0_PMOS,MOSFET_2_2_L_LOAD2_PMOS,MOSFET_2_2_M_LOAD2_PMOS,MOSFET_2_2_W_LOAD2_PMOS,MOSFET_3_2_L_gm1_PMOS,MOSFET_3_2_M_gm1_PMOS,MOSFET_3_2_W_gm1_PMOS,MOSFET_5_2_L_LOAD1_NMOS,MOSFET_5_2_M_LOAD1_NMOS,MOSFET_5_2_W_LOAD1_NMOS,MOSFET_7_1_L_gm2_NMOS,MOSFET_7_1_M_gm2_NMOS,MOSFET_7_1_W_gm2_NMOS,CURRENT_0_BIAS,gen,index,VDS0,VDS2,VDS3,VDS5,VDS7,ft0,ft2,ft3,ft5,ft7,gm0,gm2,gm3,gm5,gm7,gmid_offset0,gmid_offset2,gmid_offset3,gmid_offset5,gmid_offset7,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.85,29,1,0.247,1,0.299,0.04,27,0.11,0.24,18,0.47,0.19,8,0.872,24,10,18,0.334045941426186,0.687246674296208,0.17380774415328,0.290558983913181,0.300103330336756,301532071.412857,16137281651.5231,34373224053.9206,3803140722.47546,5652965867.07161,0.000355730343316584,9.61777921222719e-05,0.000440091288447875,0.000418534175799349,0.000408052364222664,13,0,4,0,15,19.3952130626006,148.471257185319,462.036857020334,11227.4956255941,29.6648779863548,286596784.64645,5.51557304366464,0.126432049050943,-55.0279620420352,31.7743284154874,891878200,0.000119155450566404,0.00100079745689625,55.83065,1.68060280681504e-10,8.81764265131088e-05,0.0117705699400177,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.484,29,0.8,0.33,15,0.459,0.04,27,0.11,0.24,27,0.47,0.19,14,0.914,24,10,30,0.301230265832254,0.682934080717812,0.198935257064347,0.266039720453864,0.306892743883099,840248632.337915,3046970718.50092,33563828109.813,2864733907.40042,4475066213.70701,0.000408131545830714,0.000382644745873998,0.000425875525139965,0.000434185321236553,0.000551634081986848,-6,0,7,0,15,50.5406022315292,152.851200709977,426.111426127131,10354.5076548893,34.9583352909495,320372978.260213,4.9530737931107,0.112837088435851,-62.0407172,32.5173360031397,893120800,0.000129381448606822,0.00121513833670666,35.00605,2.53535961376814e-10,1.99719366346818e-05,0.00488143675057179,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.484,29,0.8,0.33,15,0.459,0.04,27,0.11,0.24,27,0.47,0.19,14,0.914,24,11,40,0.301230265832254,0.682934080717812,0.198935257064347,0.266039720453864,0.306892743883099,840248632.337915,3046970718.50092,33563828109.813,2864733907.40042,4475066213.70701,0.000408131545830714,0.000382644745873998,0.000425875525139965,0.000434185321236553,0.000551634081986848,-6,0,15,0,13,50.5406022315292,152.870293955322,426.111426127131,10354.5076548893,34.9583352909495,320412997.310421,4.9530737931107,0.122014602995555,-62.0407172,32.5173360031397,893120800,0.000129381448606822,0.00121513833670666,35.00605,2.53527296371218e-10,1.99719366346818e-05,0.00488143675057179,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.224,29,0.8,0.247,15,0.459,0.04,30,0.11,0.24,27,0.47,0.19,14,0.304,24,14,44,0.246955531392686,0.678509200885752,0.197867549042325,0.267061043140087,0.31120426883747,2468453971.63124,4272477767.32424,31236746622.3267,2900438388.62777,7324266296.59169,0.000501949797518703,0.000367145416850447,0.000438389001722525,0.000441289438570842,0.000373405604696574,-1,-2,7,5,15,51.9146178218915,173.689056305168,396.183941943935,9627.26978923762,31.8112796085393,338391648.320341,3.97011712673568,0.134831881121918,-49.7524530238045,29.4861030836956,771869800,0.000120263036701674,0.00112211387524245,55.40566,2.60044605962425e-10,3.3816205794038e-05,0.0079251392302947,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.39,22,0.685,0.231,15,0.145,0.04,8,0.11,0.24,27,0.47,0.19,14,0.846,24,12,22,0.310070147890689,0.680700552945586,0.264073973773796,0.265837977343742,0.308810575382344,1443287393.96265,8980346635.55925,83781517053.9658,2857716078.56307,4615145338.09836,0.000391699506610092,0.000313084852898942,0.000340332015782032,0.000432791720840858,0.000531972897774834,15,2,5,1,5,39.0561387138553,41.145816156703,370.692646677257,9007.83131425734,31.8920140227221,84157516.8363154,3.91076846668273,0.133288255492539,-49.9520162334153,29.6991153838135,758195500,0.000126256055461421,0.0011699874427402,49.59679,2.21587257088129e-10,2.33628579805545e-05,0.0064743640778554,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.39,30,0.685,0.231,15,0.85,0.04,15,0.1,0.24,30,0.47,0.19,14,1,24,10,17,0.291973741945874,0.678359821233009,0.237371959647828,0.259225992780976,0.311525192516245,1235788559.75174,3804348516.74461,56125243345.0048,2634076351.40713,4137218383.48256,0.000423752153097032,0.000504646686170398,0.000379548578723798,0.000432077466029984,0.000543853618455555,-3,-3,15,-3,2,48.914700215083,66.2360856032337,391.261556345228,9507.65581918905,32.2621409722191,134648051.196449,4.84282975129211,0.14474385675029,-53.0056868,30.2014585523286,795376200,0.000125484590806502,0.00113066342075876,42.04522,2.8448264074152e-10,3.08467647010846e-05,0.00838405348220383,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.4,30,1,0.265,1,1,0.04,29,0.1,0.214,5,0.326,0.234,8,0.535,26,25,29,0.278158711019272,0.687044381679695,0.103524774611761,0.377790412498343,0.301454337050415,1020706319.3355,12248656856.3395,35371264862.5022,12141686470.521,8534146313.93257,0.000489004464537545,0.000244113554523753,0.000466219953527754,0.000305920763030708,0.000570231291367501,14,-3,2,4,3,33.6039758595352,221.689288847316,572.86958624023,13920.7309456376,35.0130972729334,598298752.526967,3.80278319129555,0.111847345940661,-7.40192200000001,32.4224450269897,1546070000,0.000166593622781478,0.00132658686569423,41.63549,1.03981810702165e-10,3.33084328539565e-05,0.00324818848809277,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.314,30,1,0.25,1,1,0.04,28,0.1,0.362,17,0.312,0.204,8,0.598,26,24,44,0.261724749477629,0.686193735622768,0.139079108124002,0.338059690114839,0.302610176835305,1440478534.46406,12720336124.8975,37860694177.5614,3092733246.93187,8690355679.38755,0.00052055160646958,0.000234231613826747,0.00047598766516553,0.000366865091151907,0.000537905500925388,3,-2,4,2,14,38.856647314647,138.556043253984,552.913214239142,13435.7911060112,34.807310248351,340972283.944283,3.86782005786205,0.118772491142915,-12.961344,32.1175380729484,1360663000,0.000151907281372279,0.00126870808540593,43.28859,1.30264881492676e-10,8.85426151800095e-06,0.00210395980772887,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.314,30,0.858,0.247,1,0.531,0.04,30,0.11,0.24,12,0.47,0.219,15,0.546,25,23,53,0.267324255919567,0.687854923040342,0.147209647607631,0.319826445890787,0.299618492228048,1532094594.6789,16293487692.9842,33405299528.2977,5136448868.68994,6174492667.88433,0.000489415956378033,0.000169718595719634,0.000478255905131014,0.000410039105779321,0.000658302537232349,11,-1,-10,11,10,23.5933562385759,194.32776745921,531.236950309698,12909.0578925257,25.9334156802096,496069796.889217,3.62070214185039,0.119796403200939,-15.9520639628637,32.3731554765865,1356114000,0.000157577029782924,0.00132356222435736,42.06595,1.24161588123017e-10,7.90045216764401e-05,0.0100000684815663,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.256,29,1,0.247,1,1,0.04,30,0.1,0.362,17,0.47,0.194,8,0.86,26,21,52,0.249740495458279,0.686442227871457,0.141851001929751,0.331713529194796,0.302238420628879,1927301582.42601,13722662208.4936,36489525639.3333,2542121197.2332,8273455582.80129,0.000541744983690831,0.000253623016036259,0.000489419048707872,0.000407799265636986,0.000674996816265171,6,2,4,3,-3,38.3435747812134,131.112334968962,542.155905787328,13174.3885106321,34.423328095995,348653683.021763,3.90864170780592,0.110581516677437,-22.687808,31.8748455936331,1441700000,0.000164148036036342,0.00137068843933719,36.43636,1.06791854098021e-10,9.64666951384502e-06,0.00249218574712268,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.119,13,0.797,0.141,13,0.121,0.169,17,0.639,0.12,2,0.448,0.171,4,0.743,27,35,8,0.238760132261893,0.68202442397882,0.232020761364448,0.345116082381315,0.306930095341996,8926469596.67727,25255895857.4776,5984287858.58918,35308039823.6524,14233673246.4448,0.00054079823957679,0.000427940495848539,0.000527404558492466,0.000303365061057741,0.000494138717546794,-15,4,15,2,15,52.2948832577331,222.603958125701,750.063783244471,18226.5499328406,34.5280309898755,494308521.522757,2.46403956948747,0.109871200000561,435.700000000002,31.1709555966182,1665572000,0.00013707245799154,0.000944268788323631,52.61929,1.0372730452346e-10,1.87196786317845e-05,0.0053375282849884,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.143,14,0.98,0.141,5,0.1,0.169,22,0.572,0.12,2,0.54,0.159,4,0.719,27,39,20,0.240016229442413,0.683828089669075,0.230596990518408,0.336683398391535,0.304129878342163,6179628614.60393,40207938167.8789,5505147538.68457,32188661429.535,15573007995.8601,0.000550251544306128,0.000261441375337335,0.00054678404200866,0.000324602387795631,0.000489292778662049,-15,3,15,1,15,46.3888300649887,182.992277322827,724.552784612925,17606.6326660941,34.5695801434487,414345910.499422,2.65948040037899,0.11589931723271,384.100000000001,31.0883051405226,1640591000,0.000139770423264356,0.00085222515442173,54.96549,8.42084076080329e-11,1.01751536940942e-05,0.00343669994872808,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.121,6,0.683,0.141,5,0.147,0.14,18,0.735,0.12,2,0.54,0.15,4,0.715,23,35,14,0.281315904893725,0.682903542848626,0.218507478173804,0.32241739168012,0.30515494063457,14199206505.4919,34318471849.8588,5917007458.32191,29242407113.014,16416944534.2913,0.000395539167712734,0.000291841710533906,0.000492620256992377,0.000289337110911159,0.000483833680486858,-8,4,15,1,15,53.1435748167296,250.614217740445,818.529755510679,19890.2730589095,34.5262732463426,509190693.704812,2.25737192327715,0.146684807989888,381.100000000001,30.9891389716403,1663065000,0.00012541796146346,0.000861953994585282,54.03359,1.05017860383135e-10,1.40776306228865e-05,0.00404453087528633,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.122,8,0.978,0.141,5,0.175,0.169,22,0.752,0.12,2,0.54,0.15,4,0.719,24,31,6,0.247386350520319,0.682669188248862,0.221322639031431,0.327514653122962,0.305242189824164,9675037761.66841,33012418998.2825,4363505526.93613,30291542735.5119,17085536308.092,0.000465220523299129,0.000323449845981122,0.000522902729968483,0.000301822228249101,0.000511481852117832,-8,2,15,1,15,54.3746044525421,220.641453455414,769.431982068165,18697.1971642564,34.6550631377105,475781157.501043,2.7356443482295,0.151561641856836,373.500000000001,31.0095080490298,1659168000,0.000133108293084579,0.000878850036163139,50.10398,1.06556726482232e-10,1.43485289991702e-05,0.00412295173179222,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.178,6,0.807,0.152,3,0.173,0.159,23,0.748,0.12,2,0.54,0.141,4,0.76,23,37,25,0.307993345808,0.683644238350086,0.215198737662253,0.320711923953766,0.303092006671404,7952958292.766,36113121460.2224,4299057224.48867,28892520667.9312,18167178851.0848,0.000368725049695693,0.000241324312609668,0.000493629861506827,0.000285191702828208,0.000541637057155672,-2,3,15,1,14,46.0404089409336,233.023344740679,769.64024152134,18702.2578689686,34.3779230177156,513168327.313278,2.67924690911457,0.143386584471798,332.800000000001,31.1426338737876,1694916000,0.000135939415326873,0.000895642132609693,46.56476,9.24345583468451e-11,1.25351601248833e-05,0.0026137375845246,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.145,10,0.784,0.141,10,0.111,0.169,20,0.711,0.12,2,0.448,0.158,4,0.728,25,42,50,0.266436752498415,0.68272123611332,0.221008348605329,0.336029503216787,0.305996306091441,8223690298.53301,29885838833.4571,4785830215.10508,33402849763.1085,16130121357.4983,0.000465891013048312,0.00038407539527614,0.000509579914733555,0.000283942224573366,0.000513427131456669,-8,3,14,1,15,53.0014400792628,228.161999961021,788.152924840476,19152.1160736236,34.6394921481096,507805120.043972,2.63273925788332,0.117068185332845,315.000000000001,31.2067423375132,1754140000,0.000137384818987377,0.000932633740535976,48.24457,9.55137548913632e-11,1.67922274495771e-05,0.00463273092436672,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.119,13,0.797,0.141,13,0.121,0.169,17,0.639,0.12,2,0.448,0.171,4,0.743,27,36,46,0.238760132261893,0.68202442397882,0.232020761364448,0.345116082381315,0.306930095341996,8926469596.67727,25255895857.4776,5984287858.58918,35308039823.6524,14233673246.4448,0.00054079823957679,0.000427940495848539,0.000527404558492466,0.000303365061057741,0.000494138717546794,-15,4,14,2,15,52.2948832577331,222.603869301496,750.063783244471,18226.5499328406,34.5280309898755,494308324.282053,2.46403956948747,0.151684813288432,301,31.1709555966182,1665572000,0.00013707245799154,0.000944268788323631,52.61929,1.03697109439593e-10,1.87196786317845e-05,0.0053375282849884,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.121,9,0.797,0.141,10,0.142,0.169,20,0.711,0.12,2,0.448,0.158,4,0.728,26,41,48,0.256607615516437,0.682358188884773,0.219129364628824,0.341205335478261,0.306266752215572,10866937036.9425,27877009704.9736,4960813220.31456,34487924021.3789,16807270104.8849,0.000489905479034235,0.000430448642521383,0.000535223217936966,0.000294979858596613,0.000540704784792541,-13,4,14,2,15,53.7968437478783,220.214711791987,798.772130544298,19410.1627722264,34.6698626687325,509154012.206342,2.59805100026924,0.122616870378032,285.1,31.0563321023883,1846825000,0.000142720982431114,0.000952673327639894,47.59954,9.5827234819143e-11,1.78891735512884e-05,0.00482915984930199,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.189,17,0.998,0.137,2,0.175,0.169,22,0.492,0.12,2,0.526,0.15,4,0.848,23,38,50,0.245905184068272,0.683143686614099,0.239761392191238,0.323953144050001,0.302449324850454,3589990807.49388,47232785917.4528,5435087621.27166,29737840731.3114,15290392277.9068,0.000475032953993432,0.000198886794751838,0.000462771737863308,0.000287903984919877,0.000523859036868588,-1,2,15,1,15,40.5970436454201,212.631476754437,773.833073666304,18804.1436900912,34.0300122767171,452510617.791239,2.77889654359424,0.143514947349471,275.9,31.0340977635753,1646829000,0.000131366976380939,0.000917960966223326,50.896,7.38847356387251e-11,2.72562073207813e-05,0.00355486785480946,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.121,9,0.784,0.141,10,0.142,0.169,20,0.711,0.12,2,0.448,0.158,4,0.728,26,39,57,0.257584190619524,0.682357310001932,0.219160560292304,0.341135509081092,0.306268842007681,10981320506.7871,27865975282.8627,4958457098.64536,34473281091.5712,16799304339.2865,0.000488410717552572,0.000430221821191041,0.000534874087854662,0.000294830475451283,0.000540381209391741,-13,3,14,1,15,53.7605597449567,220.358380560165,798.832876054996,19411.6388881364,34.6689692836293,509243313.802229,2.59532502781444,0.147972115748117,274.2,31.057718340712,1846085000,0.000142652947335239,0.000952596290598504,47.61835,9.5979837397239e-11,1.79048067780349e-05,0.00483011019521873,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.121,9,0.797,0.141,10,0.142,0.169,20,0.711,0.12,2,0.448,0.158,4,0.728,26,38,55,0.256607615516437,0.682358188884773,0.219129364628824,0.341205335478261,0.306266752215572,10866937036.9425,27877009704.9736,4960813220.31456,34487924021.3789,16807270104.8849,0.000489905479034235,0.000430448642521383,0.000535223217936966,0.000294979858596613,0.000540704784792541,-13,4,14,2,15,53.7968437478783,220.214531928764,798.772130544298,19410.1627722264,34.6698626687325,509153596.348197,2.59805100026924,0.148063840640779,263.1,31.0563321023883,1846825000,0.000142720982431114,0.000952673327639894,47.59954,9.57702254140118e-11,1.78891735512884e-05,0.00482915984930199,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.117,10,0.695,0.136,5,0.142,0.169,25,0.611,0.12,2,0.54,0.156,4,0.719,26,39,62,0.256324556435121,0.682961154579411,0.222998962886966,0.333892890371212,0.30496203295919,11489832895.984,37815576527.906,4798298477.97527,31610191699.5164,16186355423.5942,0.000490893869419102,0.000304985930971802,0.000551201962137397,0.000317629022172611,0.000501551519845109,-15,1,15,1,15,51.2738204392957,221.241688636803,746.645372513639,18143.4825520814,34.6847816656478,492483525.03517,2.62241796821178,0.150221892325807,262.6,31.0633825944106,1662031000,0.000137407275193372,0.00087681628958556,52.57883,9.97359395871777e-11,1.30126446798265e-05,0.0039789826864009,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.257,19,1,0.141,5,0.1,0.169,21,0.549,0.12,2,0.52,0.15,4,0.837,24,38,59,0.266733855596601,0.683811623512842,0.238119115175658,0.324523120007523,0.304119476460191,2337204426.89137,40795912513.8861,5246941110.73072,29930403483.1828,15753648750.7581,0.000469381382861267,0.000266485761118987,0.000468788721348467,0.000286975770543422,0.00053666242175065,-14,4,15,0,15,43.6100820543326,218.458197406926,762.318385153863,18524.3367592389,34.0510931634406,491637156.88047,3.11008070634831,0.140038890780773,260.2,30.9902909025126,1715587000,0.000138918900765316,0.000924357231282797,49.48895,7.30391546296093e-11,1.0314546006602e-05,0.0033595816057102,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.17,19,0.978,0.141,29,0.15,0.169,25,0.639,0.12,2,0.383,0.168,4,0.719,25,24,19,0.236857413118105,0.68066977031351,0.212473083432419,0.340725474327005,0.308631397003866,4022476763.98363,15621731314.3169,4374938869.29979,35765554221.2996,15012046574.3912,0.000526276455322319,0.000594451827893482,0.000510030352257979,0.000265697509978068,0.000500098298685837,-15,4,15,1,15,53.6322213252019,193.163546826943,759.790907848444,18462.9190607172,34.3025460074574,431801454.693388,3.23298592635353,0.143910232501018,-7.266952,31.2734417099213,1698451000,0.000137988824606862,0.00118978383321734,41.69684,9.93323715568452e-11,2.53180060552724e-05,0.0063629551406259,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
0.726,29,0.889,0.231,15,0.593,0.04,12,0.318,0.16,30,0.1,0.06,7,0.573,24,10,45,0.328337517645763,0.667432039569492,0.277406278455061,0.200991294185946,0.321792018927804,411207365.137101,7630932549.03584,26720582976.054,8909202712.06584,57766637165.9974,0.000363392787627327,0.000944058424274884,0.000369167034285319,0.000336103262589171,0.00113268302002069,-9,1,7,-1,5,49.582838867199,56.587213117409,562.171588799051,13660.769607817,24.047171732377,232628180.857399,4.93279190722658,0.163274437672917,-81.7597725879397,21.3836644352743,2311069000,0.000253763411544277,0.00158402628487359,39.15181,4.86156310487132e-11,5.34324828600286e-05,0.0169114693600818,"PseudoTwoSt_Null_Pin_1",22,0.9,0.3,0.05,0
