MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_11_1_L_gm2_PMOS,MOSFET_11_1_M_gm2_PMOS,MOSFET_11_1_W_gm2_PMOS,MOSFET_12_1_L_gmf2_PMOS,MOSFET_12_1_M_gmf2_PMOS,MOSFET_12_1_W_gmf2_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_18_7_L_BIASCM_NMOS,MOSFET_18_7_M_BIASCM_NMOS,MOSFET_18_7_W_BIASCM_NMOS,MOSFET_22_2_L_LOAD2_NMOS,MOSFET_22_2_M_LOAD2_NMOS,MOSFET_22_2_W_LOAD2_NMOS,MOSFET_24_1_L_gm4_NMOS,MOSFET_24_1_M_gm4_NMOS,MOSFET_24_1_W_gm4_NMOS,MOSFET_25_1_L_gm3_NMOS,MOSFET_25_1_M_gm3_NMOS,MOSFET_25_1_W_gm3_NMOS,MOSFET_9_2_L_gm1_PMOS,MOSFET_9_2_M_gm1_PMOS,MOSFET_9_2_W_gm1_PMOS,CAPACITOR_0,CAPACITOR_1,CURRENT_0_BIAS,gen,index,av0,av11,av12,av17,av18,av22,av24,av25,av9,ft0,ft11,ft12,ft17,ft18,ft22,ft24,ft25,ft9,gm0,gm11,gm12,gm17,gm18,gm22,gm24,gm25,gm9,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
4.27077,30,2,5.452784,8,1.99,0.15,7,1.8,6.7,3,1.43,10,2,1.325162,5.55,30,2.062698,0.2972161,1,0.12,1.684702,3,1.35,0.4,1,0.7766077,2.318339,0.27203,2.492857,15,0,671.7491,678.9401,27.60493,254.1678,9.17891,440.7844,35.20873,13.78307,79.53911,8980601,9443403,7999383000,14189010,8966874,13644080,3875525000,481130400,1432335000,0.001598257,3.195493e-05,0.0006718151,0.00575234,1.478314e-05,0.001374393,6.951463e-06,0.0001353817,2.051026e-05,46.8955211973211,8.61194731713346,123.870258432927,0.190495404738302,44.3366268544238,74081.7114898621,77.7216949858403,0.0689785244752199,424,65.3718870250989,1065557,0.000106200026203071,0.000265993633422791,48.04027,2.39804415923488e-07,1.18202423844166e-06,0.000435191761040177,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,0
5.35,30,2,3.6,11,1.88,0.15,5,1.64,7,30,2,7,17,1.97,2.05,1,0.2289793,0.5,30,1.99,0.4,2,1.12,0.35,1,1.135055,3.718091,0.165503,3.109141,10,0,699.1665,307.8976,118.9367,459.9083,8.920621,229.2885,87.2005,74.43285,392.1681,8826854,10897680,8178853000,8358052,8416804,252010800,3280824000,6100152000,2011083000,0.004454481,2.625391e-05,0.0004106354,0.003546022,7.31939e-05,5.369786e-06,0.003652388,0.0002152459,3.095818e-05,75.5712978417271,16.2866483707418,162.65415584767,0.00956460956625478,55.0508460634503,92868.1214999678,107.174629552101,0.04971035311012,-7.1804205,97.8681566700766,927470.5,7.03963143563526e-05,0.000248100220842796,46.54469,2.70404144125311e-07,2.09689143132658e-06,0.000166781873052579,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,0
5.35,30,2,0.2,1,0.3128606,0.2,2,1.52,7.18743,30,2,5.1257,30,2,2.304253,1,1.24586,0.3537334,30,1.99,0.842178,1,1.920452,0.6,2,1.949276,3.650126,0.1615276,3.201985,16,0,902.7233,208.7684,115.0228,301.8523,8.971697,251.9132,14.40018,13.96702,374.7444,8993856,9141825000,7551932000,8389192,8494896,181803500,2103561000,2697266000,546584900,0.006399319,2.503304e-05,0.0003253819,0.006878197,0.0009264762,7.255892e-06,0.006972075,0.0002012679,3.87687e-05,42.7324363095003,13.8643829713487,213.118027425468,0.218529902721521,39.5622451108178,68717.9357647499,109.198127294426,0.0710179579333991,510.5,97.5850973683329,1056306,6.11905758154386e-05,0.000266920099673913,47.03482,3.28009498290921e-07,2.16486414918643e-06,0.000691533839162706,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,0
1.15,30,2,1.4,30,1.98,0.2,30,1.97,3.1,30,2,2.45,30,2,1.75,30,2,0.25,30,2,0.8,28,1.96,0.05,1,1.555981,2.495978,0.2733983,116.2468,10,0,468.4075,345.5248,233.7774,13.32658,280.2095,159.6638,331.2061,20.96141,216.759,236554800,158697600,6009028000,119851100,125852300,275547000,12073620000,3221643000,65609710000,0.2579752,0.001062838,0.004637238,0.07445588,0.2584919,0.1132481,0.1701082,0.003850285,0.0002484648,17.5888503930856,44.4742640756039,62.9037358693812,2158588.51679333,6.83757700949974,7451697.62884425,79.1384254885072,0.350256977957058,-43.7904968881743,50.023267416258,10539570,0.00206852814621912,0.000493094134030258,59.34836,0.00631283241587181,7.05698067326935e-05,0.014094659333842,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,1
5.168779,30,2,2.373686,8,1.99,0.1284934,8,1.8,6.7,3,2.457726,5.909191,1,1.29982,5.55,30,0.12,0.2604825,1,0.12,0.7967196,2,1.994587,0.07670876,1,0.12,1.99919,0.118525,2.473517,24,0,518.6865,448.6254,18.38697,354.7406,9.195783,172.0724,23.23512,70.55136,36.23798,8753666,16842000,7203530000,9248654,13653370,18694790,3800558000,1223996000,14120620000,1.494977e-05,2.925132e-05,0.0007808087,0.0008871738,2.266721e-05,0.0007481293,0.0007905312,0.000409414,2.176528e-05,58.5815931407319,25.4303939042826,183.416396613779,0.00313955217153494,58.1261743043226,163486.45455626,72.5920181763488,0.055994485741774,673.5,102.796514695809,1179144,7.9367677056631e-05,0.000499132599387467,56.01282,1.7176017360393e-07,5.21749881605971e-07,8.08372946913827e-05,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,0
1.15,30,2,0.05,7,1.88,0.25,30,1.98,2.4,30,2,2.9,1,0.5488831,2.25,30,2,0.15,30,2,0.45,30,1.99,1.7,9,1.89,2.181378,0.383371,300,2,0,435.2095,8.788374,198.5098,580.8082,529.6777,219.9709,164.8566,211.1899,333.0503,275767400,50809110000,3465856000,117602900,97999270,200365900,47402070000,3188993000,101033500,0.07323896,0.001886011,0.006855747,0.1492258,1.284708e-05,0.3002704,0.1884063,0.007056145,0.0001467549,12.6478876968469,158.655074011624,58.3553197547963,66934070.1642174,4.03639614547452,21321243.7142575,68.8720624631643,0.433100873996005,-91.7244594520431,51.3835440684458,7842220,0.00165910376759164,0.000394510002411514,43.69278,0.000505505154621806,0.000181249039819172,0.043490172660017,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,1
5.35,30,2,5.35,6,1.9,0.2,2,1.05,7,30,2,7,30,2,10,1,0.12,0.35,30,2,0.6,1,0.7605005,0.55,1,1.946939,2.965979,0.1090249,3.931882,1,0,995.06,485.6078,677.8018,612.9542,9.009498,62.65693,104.0001,8.849652,822.6723,9202545,8132272,4723664000,8525900,8370791,16924390,8001313000,3511160000,903997800,0.03054233,1.724692e-05,0.0001236857,0.03112653,0.02234225,1.001732e-06,0.02240456,0.0001001187,2.473466e-05,30.8422410084657,101.368247808139,99.2159564717927,65.6420911419288,27.4414640138584,796805.902843062,109.014160457713,0.0364666957822757,-69.4439746450038,42.6642613060583,779887.8,9.70433062063134e-05,0.000164292247140282,36.34141,4.11191303513283e-07,9.74739819669196e-06,0.0019454584932625,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,0
1.05,30,2,0.1,12,1.84,0.3,30,1.97,2.75,30,2,2.75,1,1.651921,2.3,30,2,0.15,30,2,0.55,30,1.96,0.05,2,1.29,3.748073,0.1692089,260.1508,3,0,252.1158,188.8247,138.29,186.4214,113.6821,230.9927,279.2462,89.0053,642.3202,320122600,25300870000,4172016000,90141630,103012500,190115100,47545300000,3957439000,51782420000,0.1420662,0.001776111,0.005967336,0.1167721,2.879525e-05,0.313172,0.1940073,0.00612438,0.0003440293,10.8281494204797,148.649124168597,96.6990336359453,9980976.69891926,10.5491126350029,24558202.9033987,79.3363439310761,0.506985006800372,-79.0154311319763,57.8596132231462,15975570,0.00203961975464814,0.0004557066512884,36.26366,0.000458000003060693,0.000313505116769671,0.0239206730509546,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,1
1.048909,30,2,1.35,30,1.778993,0.09715872,30,1.983232,3.552622,30,2,2.9,30,2,1.65,30,2,0.3035095,30,1.99,0.6174508,30,1.97,0.05,5,1.94,3.356345,0.3442364,25.41883,15,0,153.5331,178.0449,133.9666,207.1153,70.51442,129.3281,200.003,29.62201,9.94945,619247500,113557300,10117510000,83192390,83583650,187727000,10052340000,2683284000,33981360000,0.08236855,0.000781629,0.00570104,0.04326574,0.09127335,8.03941e-05,0.03985619,0.004451143,0.0004579533,86.1018793982695,111.527559157727,153.789789396844,0.0208608787627872,74.1144681049701,7362758.00270916,87.0340245479174,0.0185551788001958,381,86.0532841475386,10152800,0.000815029465663055,0.000256342022548552,49.9673,3.38972874108531e-08,1.14744160346736e-06,0.000334447497439772,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,1
1.048909,30,2,1.35,30,1.752949,0.1162783,30,1.986594,3.253186,30,2,3.250778,30,2,1.65,30,2,0.3584134,30,1.98992,0.7329698,30,1.97,0.05,3,1.94,3.356345,0.2879933,25.41883,23,0,124.7331,161.1929,66.63705,253.7395,32.12488,216.5306,85.60391,30.41714,9.146573,428254700,107060700,9148883000,83716340,83067910,103588700,4184271000,576420500,25457920000,0.0339398,0.0004910072,0.004703941,0.0179938,0.03763556,0.005309222,0.00860139,0.003494047,0.0003908273,78.0050754175445,154.429720861061,186.626705468464,0.0259899700875743,74.966700331489,8632668.69841439,86.8622294864756,0.0215420860190763,670.5,87.5311011880799,10432490,0.000690127238308185,0.000275150684533867,50.8875,3.23617671213741e-08,1.47839673662609e-06,0.0003133836221757,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,1
0.95,30,2,1.35,30,1.99,0.2,30,1.98,4.95,30,2,2.9,30,2,1.65,30,2,0.2,30,1.99,0.7,30,1.97,0.05,3,1.94,3.356345,0.3442364,25.41883,11,0,214.5499,204.671,243.2663,99.58684,175.3115,145.3535,326.4057,22.45866,13.95168,279996600,145645700,8539759000,81905480,83597860,270390300,23874940000,3774876000,46556200000,0.1605505,0.001282118,0.005112926,0.08409476,0.1778558,0.06552194,0.0600235,0.005862917,0.0005565162,79.9960922288422,177.82780425828,205.098834630626,0.0737394697685589,66.9932277491396,6628547.82462174,90.1515398903424,0.0184676644801914,-23.3137278,90.8703849245867,7645078,0.000460186325204269,0.000350007165864837,48.65568,3.8947264540996e-08,2.04371931425196e-06,0.000587574789240985,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,1
1.25,30,2,0.05,5,1.67,0.3,30,1.98,1.95,30,2,2.55,1,0.488991,2.2,30,2,0.15,30,2,0.55,30,1.95,0.2,2,1.21,2.640669,0.232662,181.4121,1,0,210.1352,326.6736,677.1764,76.00909,574.4787,604.9025,292.0353,479.6752,401.7535,211211400,70774400000,3055182000,105275000,125754800,198841800,40284610000,2851571000,8761170000,0.1789907,0.001679218,0.003689035,0.3382773,1.295611e-05,0.1709207,0.1332817,0.003818346,0.0001998259,15.3203917831719,197.157616181186,72.2212258803009,12699573.871813,5.54059587955102,18009693.1024151,69.8653451172325,0.835878044047229,-98.7338596730652,60.5111962461143,6597169,0.00112773675427757,0.00055346099745659,55.00617,0.95300005660202,0.000202138735918153,0.0272839856588638,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,1
5.15,30,2,0.15,1,0.2645954,0.2,2,1.37,7.85,30,2,7,30,2,6.15,1,0.7537954,0.4,30,1.99,0.35,1,0.7552363,0.35,1,0.9360166,3.253863,0.2150654,2.668509,7,0,978.3185,248.3418,600.5894,363.8987,253.784,557.3303,8.000179,176.4624,347.7348,9700279,7935586000,6764663000,8344833,8290008,30298240,6402172000,8209287000,1938092000,0.03590389,1.357079e-05,0.0001673571,0.002760469,0.009293297,6.341068e-06,0.01914966,8.830592e-05,2.457037e-05,37.3732737350394,194.570691024497,154.481719115579,1.37332666629294,32.1055043961313,901874.363720333,111.89871288203,0.025222197442698,-30.712225775,88.3862588652831,716053.9,5.72247101828553e-05,0.000295035716712448,44.51968,3.67489064495146e-07,2.38830748787139e-06,0.00129660904547396,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,0
4.55,30,2,0.2,1,0.335748,0.2,2,1.37,7.4,30,2,8.85,30,2,2.05,30,2,0.35,30,1.99,0.4,1,1.087324,0.2,1,0.3934118,3.548656,0.4228819,3.252836,3,0,581.7371,332.3398,199.2331,609.3801,86.61415,171.9461,523.2003,596.4108,233.5403,12284720,9811656000,4417994000,12282400,8895306,17518260,8002583000,4483897000,8281379000,0.02366631,2.487991e-05,9.388887e-05,0.0351958,0.0229975,0.02205771,0.02777763,8.613282e-05,2.393992e-05,36.9868357250594,248.500285231431,141.290652099745,1.24133654704669,34.4912389341321,1134029.13306725,116.62807216541,0.0265267097897362,-44.2064898,97.1125686332075,644778.8,5.63394108560407e-05,0.000392919955683876,46.38661,3.06682903734654e-07,2.28268578973845e-06,0.0012110308708731,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,0
0.9217061,30,2,1.484071,30,1.866122,0.1482452,30,2.006798,4.096028,30,2,4.397097,30,1.282705,1.406637,30,2,0.2952609,30,1.987528,0.2076555,30,1.97,0.04,5,1.855182,3.356345,0.2994785,25.41883,27,0,91.03061,169.5732,75.63499,309.4749,10.56308,121.4996,52.82043,22.31575,8.775155,337401800,97711520,9176894000,82842660,82634280,110744100,1795550000,5641060000,8409894000,0.0001317826,0.0002999111,0.004098041,0.005673771,0.03404569,0.0001999724,6.119257e-05,0.004062165,0.0005555572,80.5483625929802,206.185861460889,251.209422437344,0.0588227207765552,70.8421804787514,10050756.927447,87.291492870087,0.0209071659385183,635,88.7788172514481,12245480,0.000601803722031189,0.000431408213425751,46.8167,2.9817071773622e-08,1.66894869022799e-06,0.000487666278087773,"Leung_DFCFC1_Pin_3",40,0.9,0.3,10,1
