MOSFET_10_1_L_gm2_PMOS,MOSFET_10_1_M_gm2_PMOS,MOSFET_10_1_W_gm2_PMOS,MOSFET_11_1_L_gmf2_PMOS,MOSFET_11_1_M_gmf2_PMOS,MOSFET_11_1_W_gmf2_PMOS,MOSFET_23_1_L_gm3_NMOS,MOSFET_23_1_M_gm3_NMOS,MOSFET_23_1_W_gm3_NMOS,MOSFET_8_2_L_gm1_PMOS,MOSFET_8_2_M_gm1_PMOS,MOSFET_8_2_W_gm1_PMOS,MOSFET_0_8_L_BIASCM_PMOS,MOSFET_0_8_M_BIASCM_PMOS,MOSFET_0_8_W_BIASCM_PMOS,MOSFET_17_7_L_BIASCM_NMOS,MOSFET_17_7_M_BIASCM_NMOS,MOSFET_17_7_W_BIASCM_NMOS,MOSFET_21_2_L_LOAD2_NMOS,MOSFET_21_2_M_LOAD2_NMOS,MOSFET_21_2_W_LOAD2_NMOS,CAPACITOR_0,CAPACITOR_1,CURRENT_0_BIAS,gen,index,av0,av10,av11,av17,av21,av23,av8,ft0,ft10,ft11,ft17,ft21,ft23,ft8,gm0,gm10,gm11,gm17,gm21,gm23,gm8,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
1.6,40,10,2.4,44,10,6,50,10,7.6,1,6,8.8,4,8,10,50,10,6.8,15,10,6.37,10,27.1,10,26,1060.12354750867,1464.91811620725,1898.2751174392,4.15938753931804,378.21951232209,1025.77984125672,1864.12992153365,10976903.7388045,114777226.025784,48969398.2275631,1586612.56463453,30207595.3515165,16587114.8972057,22487699.0306557,7.10929730506241e-05,0.00126241902934127,0.000867272495122859,0.00046313574997488,0.000679549251316613,0.000877964142786329,2.40378611989056e-05,19.254578392677,6.24580409066652,2.34710395217941,425689.552707556,22.9307327672234,1008633.52619751,248.811032713584,0.10740259867687,-25.5090023839161,116.687301488228,379033.3,0.000504655561335556,0.000186118444661619,72.99832,4.62434913217971e-07,0.00134710377068461,0.0219916200103418,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
1.6,33,6,0.4,50,10,0.4,50,10,15.8,31,8,10,4,7,2.77,4,8,8.73,10,9,9.14,6.57,31.9,17,48,1031.07318549391,1118.8713868264,89.400277216908,4.05957826328305,372.004563810871,58.1829889320832,6039.07851332812,10256164.8929323,162461726.476785,4030048481.47722,54971898.3420622,28250021.1693502,6268444584.46893,2661876.46193952,6.67250456348366e-05,0.00100687236203411,0.0184471343172927,0.000369763463584652,0.000521204344389813,0.0279683507057244,0.000230345832789377,66.7964128416927,3.06456808932689,2.46259064838525,0.0118028695781214,68.0444952302014,3344532.18366603,173.475272013045,0.0299765576703426,387,148.049570103973,2687561,0.00341048486093581,7.81070573857274e-05,55.46226,1.5414300789859e-07,1.36152240332588e-06,9.66278119698405e-05,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
10,4,8,12.7,50,10,8.4,49,10,9.6,1,2,9.2,1,3,10,5,9,1.2,50,10,5.83,0.1,1.34,14,52,1935.93194701612,7665.12229779867,6168.72880079738,4.59885770157974,172.577705677791,1137.70724096793,3355.61425934959,8786696.14323909,5084182.42635106,3145475.46794382,1199786.19470263,18427768.9075836,10430447.7902013,12738866.6342834,5.24208794642558e-06,3.23231670054699e-05,0.000396203057528265,2.74066166303768e-05,0.000131823838256919,0.0007668438885552,5.43351939302589e-06,59.6014811734048,5.26126942324055,4.54257861369133,0.0314798673183451,60.2301115870599,144495.064423737,147.827500824441,0.0453882161854797,302,141.466556808574,124757,8.58247392406033e-05,0.000316424825529903,73.66513,2.56938046138723e-06,2.76200834039009e-06,0.000152920717042981,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
7.2,1,2,6,1,9,2.1,6,8,8.66,1,5,10,47,10,9.6,8,2,0.8,1,2,9.94,0.75,2.16,14,54,3990.97429120773,967.76077240774,364.425823708542,4.37339232204195,85.9868754779103,474.268119813516,2988.82497795457,722593.226766719,31669945.3824586,42870968.1801446,3018158.65606725,1806532328.81048,210145115.055948,11491874.5091521,4.09704044408284e-05,1.08098818187782e-05,5.5106059678227e-05,3.08684664994497e-05,6.69200875088539e-05,0.000417155336974653,1.14003461464382e-05,89.1772052558318,3.49840974885136,4.72632859778633,0.0518413730149582,60.7012073022218,89566.1644350024,224.890217661863,0.0524900804707159,299,143.142681444213,121003.3,8.000614106203e-05,0.000424557024850815,59.28885,6.4133418219009e-06,2.77603200371068e-06,0.000459295236046042,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
1.57,20,7,1.18,48,10,2.62,15,10,7.9,9,9,5.34,10,6,8.16,1,8,8.36,21,10,9.42,2.67,31.9,29,57,949.106249532254,1014.69640514487,544.538198998743,9.3369912832107,432.750323234148,384.272751793892,2447.163009318,20032807.851759,188110710.968308,338640590.160482,23683679.3801493,20252164.8269038,300721191.445945,12643436.1704937,0.000140571213553882,0.000847175017923816,0.00401756395747902,0.000147346112062515,0.000784957530725834,0.00274354638779933,0.000184236605161738,97.5255798543354,1.52009938156173,6.85672109317782,1.08071297723648e-05,91.3602448219154,550234.511277322,148.850159556515,0.0494633888926687,372,168.952035592165,2481946,0.00113116475711941,8.0873857236661e-05,50.84938,5.85565004989296e-07,8.75738345351706e-08,1.926356142401e-05,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
7.2,12,3,15.6,10,9,0.8,30,10,4.8,1,5,10,50,10,8.4,1,9,7.16,1,2,7.76,0.1,2.16,13,38,3975.3500913246,3757.95353950018,6372.822294544,4.72856153677291,251.444179218551,238.651863793752,2022.64898556973,687878.8548769,10162833.5708462,2096468.43235673,5154579.33612285,68628794.6818612,75973618.35488,29160285.4502828,4.12055831987344e-05,5.52807788313638e-05,6.10087701419144e-05,2.75819669167516e-05,2.40447682532131e-05,0.000247946048399501,1.56948470179275e-05,103.954461710972,6.64314473546017,12.230338814466,0.00148098437672534,67.9769694681778,97350.2262989425,225.983583474552,0.0497508642856832,204.5,126.906065372387,179226.3,4.57944948211521e-05,0.000232261935310937,62.63251,9.15081942378174e-06,1.23736091989457e-06,0.000153249213502127,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
1.2,37,10,1.2,50,10,8.91,9,10,10,15,10,10,1,8,6.4,6,9,2.4,1,10,10,6.57,31.9,14,26,674.860822700022,934.181198847863,846.021074514822,4.98223239584062,114.305303659471,756.070958209706,4672.72885359886,17721834.5228744,198852527.631462,197427550.833663,12495714.6760712,552123211.768845,31513421.1278033,6199899.48372675,3.35344129459535e-05,0.00153535076938637,0.00206613913455157,0.00033463446892896,0.000325614778588931,0.000599168350384491,0.000204128232700371,23.2114698560097,7.18539182957812,10.0466239493503,14841.4003929243,23.3898561853267,1588382.91365665,161.238425941213,0.339508066804266,259.5,119.74012100723,2220879,0.000690803886956358,6.12720744043522e-05,58.42575,0.00156000000550136,0.000520989111960195,0.0169547383601769,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
7.2,1,4,6,1,9,4,6,8,5.6,1,5,10,50,10,9.6,8,10,0.8,50,2,9.94,0.75,2.16,14,50,3975.35009132448,1869.69160407451,798.277265583523,3.97005826693396,119.27988681113,766.829056566786,2290.09200173067,687878.854876905,22668843.1060501,31848238.3604099,1013046.76816436,131862654.769731,55094652.4674455,22825877.8964209,4.12055831987347e-05,1.52634726413314e-05,4.03840144910596e-05,4.09376799521719e-05,0.000168557945703734,0.000207136695563604,1.44363558038215e-05,96.5830359177852,6.46455638209366,7.47307823062669,0.0201140201405344,60.4156985264601,119175.742929327,239.808694587999,0.0409637130340897,328,145.082514124939,137768.1,5.7610170697209e-05,0.000325912241308192,50.78567,3.72739400637811e-06,2.54148988846015e-06,0.000448514448954995,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
2.23,31,10,1.49,50,10,5.25,25,10,7.36,8,9,5.34,3,6,6.4,1,9,4.18,17,10,10,3.83,31.9,26,54,614.729892700649,1784.59725133132,855.355119855412,7.70084551845382,293.530756077457,747.316943067483,2353.56529455342,33035691.8420851,79089591.058448,181573037.067705,31859396.4627265,64390061.1167862,60150268.3942518,14810124.0718391,7.42274741209729e-05,0.00104043776181113,0.00264426699513679,0.000171715858261305,0.000968044958497495,0.0017787291657988,0.000179122597530536,65.3016842813209,2.94696254273304,9.49138118924878,0.00267576296556486,66.0207214994981,797734.411931025,146.502116025674,0.0554533276466562,387,167.721425991247,2569290,0.000845928647254708,6.4415758754304e-05,62.97397,3.49172943372045e-07,1.6851782715599e-06,9.76852232839054e-05,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
9.2,2,5,10,45,10,2,1,3,10,11,10,9.6,1,4,10,2,9,2,2,8,5.83,0.1,0.1,12,53,3574.38013444459,10905.7691037618,9077.11441344423,3.7701566590883,222.885307033529,309.71088040754,9793.4681095532,2409124.22217116,3211109.03353063,2657858.82789796,274621.535244082,18943986.0502219,507759058.13421,336170.83503369,1.3882289948764e-06,4.68626877936401e-06,0.00018908800372127,2.13173195966618e-06,7.85901458825256e-06,7.093591720776e-05,4.02837873401105e-06,133.660349532074,1.5397229854045,14.9132670968672,5.50060543518156e-06,88.8420092824935,8510.97430167119,122.012171523992,0.0607466216366029,-17.3897559,139.365891121953,82434.59,1.72737531002925e-05,0.000460627293790696,55.13128,2.60857047257126e-05,1.31301050999566e-07,1.6560581009184e-05,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
7.6,1,8,1.6,1,10,7.6,1,6,10,11,10,10,6,9,10,2,9,5.6,1,2,5.83,0.1,0.1,4,3,3655.51177985896,8456.61164161881,1201.64386885541,3.77000028790237,414.975008292249,1069.98982841747,9794.72898455474,338182.898907614,4823351.20368939,113339823.116586,275130.841861873,21169167.4997471,20382129.4389494,336563.073302351,2.00921131097032e-06,4.72258722936295e-06,3.12712171644368e-05,2.13622956505362e-06,4.39854333732235e-06,1.95919932276651e-05,4.03356346281748e-06,120.942330582275,6.55889657112332,44.9981297969985,3.28125007294322e-06,81.5937575557205,9119.38780910693,119.927353010062,0.0601507459249568,-43.9408035,139.550384723015,62564.7,4.34495140980373e-06,0.000145462792051717,48.667,2.56290673532437e-05,2.57754052069847e-07,3.82167956831658e-05,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
10,3,8,0.4,41,10,6.4,1,3,0.4,4,7,10,7,9,8,1,2,0.4,20,10,8.33,0.1,14.2,15,24,1801.53294823695,11966.1719397017,129.596452059714,12.0038783900818,30.7767572708754,1.0435158925043,112.80528761582,5241840.60134612,545413.857310446,860008030.654249,32431711.2201479,1295987.92893574,93194565.3707732,1800828824.26443,6.99263536053647e-05,1.50468503031885e-06,0.00254783508877207,5.0601831394694e-05,1.87186019590729e-06,5.04193676149016e-05,0.000398983631546617,147.957648261905,2.01989069485645,29.7784476272673,3.90193355137889e-09,117.565718199525,191217.853755089,122.220579281887,0.0158174073444717,374,123.462767619281,2819049,0.000295835707598584,4.92868745450754e-05,55.11674,3.92891292995108e-06,6.89781981977333e-09,1.20172670992069e-06,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
5.2,2,5,10,12,9,2,5,9,10,11,10,10,6,10,10,1,2,2,1,2,5.83,0.1,0.1,10,46,3608.80595503364,6152.11597570579,9937.74044332143,4.00913524004478,221.864564963746,442.456176495692,9749.8590173397,308402.749868317,7628216.68324088,2016096.42984974,1494652.39494942,90953044.048819,34740395.1322248,336523.882178087,2.01706244015252e-06,5.86280610218879e-06,3.16607211334358e-05,1.73318835914002e-06,6.09582980073194e-06,4.17059547972373e-05,4.03322469962291e-06,122.998364975503,5.05744940622651,51.0485793496432,2.56402874095834e-06,84.1737580970707,6232.04481436986,121.769331114201,0.0354614097560514,-36.7244064,139.705094608055,62904.64,3.85078296995495e-06,0.0002317800886289,62.02489,4.2996428868279e-05,2.53009068270638e-07,2.38308518010211e-05,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
9.6,3,9,10,50,10,3.19,3,10,8.32,12,10,8.4,1,2,10,1,2,0.8,1,2,3.95,0.1,0.1,13,29,2837.20499054195,12124.674111409,10251.3407068129,4.00943953565445,121.076487327537,677.68154026595,7788.97789487828,4203645.87753383,1765629.58008424,1619372.5850666,1492478.40793145,265309890.746121,53948184.9884908,380829.19248158,1.15681074682903e-06,6.31300357369748e-06,0.000111678663154449,1.73012100017791e-06,7.27217501325006e-06,8.91172790693497e-05,4.0660422429715e-06,148.265148877573,3.21517304791806,49.853828776022,7.97853683516442e-08,100.609543578497,8923.33862689346,109.72579459726,0.0693584015340693,317.5,142.918115022481,138363.5,8.67307382633694e-06,0.000570154425496994,63.80002,1.78310764271466e-05,2.57035560247143e-08,4.24488896011432e-06,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
0.4,1,2,2.8,12,9,8.4,5,10,0.4,1,2,8,14,10,10,11,10,8.4,23,10,8.3,0.1,93.4,10,13,1527.97251149221,17.3071055056011,73.3324172169758,6.03158242468954,444.477462842275,2.00491670785661,53.5926513742197,12716356.1475111,11456109886.5728,267720615.116981,8902067.05878384,34853838.8727932,91373026.3704067,9672351981.98717,0.000313912390793534,0.000250294696172097,0.00190811750706551,0.00082628408936554,0.00152130903663842,0.000965659714957973,0.000192275120410054,44.2368023356221,9.44654233560218,2.01258879315756,100.354509137521,44.573616421494,10521810.4473978,174.345633727949,0.0533686548574057,-13.3977096,67.8300640433037,2241675,0.00348070822952832,0.000183286647125143,43.23348,9.24301644410921e-08,6.23102710545442e-06,0.00270453601533815,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
0.4,50,10,0.4,50,10,1.2,50,10,0.4,1,2,10,40,10,8,50,10,2.4,20,10,9.66,2.27,263,10,12,1237.97717881757,123.258425989347,112.147297541788,5.20812017165826,143.475668946116,299.007027311418,42.0027555294569,8044939.85175589,2808809123.10291,2662613573.4314,8502652.71534463,379979747.092514,746594061.366019,10287785735.9643,0.00073530583230293,0.0115223910976269,0.0110169936186211,0.0026655119174806,0.00434050228793169,0.00900740451028915,0.000211399553707203,22.2001355812068,7.67032514346748,1.26991546287439,1258167.50824194,26.6812542955584,12735695.3149667,273.776131172898,0.0845384827297497,-12.0557513306299,91.6686007862593,2108549,0.00518870414419999,0.00023551580962426,56.67037,6.3666018599075e-08,0.00111486854757988,0.0158143960531558,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
0.4,6,10,0.4,50,10,0.8,50,10,0.4,1,3,10,10,10,4.4,50,10,1.45,50,10,6.93,0.1,142,12,26,958.062306780832,95.228977742597,77.0284498743233,4.12252926171052,158.981781656505,183.707874712063,47.1321279668083,11262559.4042239,4920935951.18569,4660381147.42204,13892405.5388738,394431765.926199,2753954161.64568,9305273013.8668,0.000262804391033453,0.00277642952771121,0.0222243187081689,0.0020500758801538,0.00571010676034362,0.0253360281920264,0.000285024416833644,36.2709317024375,9.20397372266071,1.78178704894994,6975.838443305,39.125447217873,19884932.5311969,182.022168979495,0.0616376091505792,-8.7813,108.279668451825,3849502,0.00675147670261128,0.000239877499345188,45.565,4.31810711811875e-08,0.0001475553934981,0.00540935137219689,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
0.4,15,10,0.4,50,10,1.6,21,10,10,9,10,8.8,6,8,6.4,30,10,0.4,50,10,9.67,10,81.1,15,51,840.118064120831,130.781469760601,115.160884485555,4.50907220267066,44.6023990517594,310.492133134041,2871.43938509673,14849930.4432336,2700341258.27116,2478805504.41028,8070573.04875002,1207611181.37674,664559968.467212,10666514.5661284,0.000146784522043641,0.00327000438314149,0.0101124111910837,0.00107758259027156,0.00517735477994681,0.0049897715901087,0.000222496343228311,20.7608010143001,12.7149992329977,3.3799877548479,137994.535984764,21.4134917079903,8872001.85505966,202.573023870406,0.408868079490427,98,81.5795705684245,2358416,0.00218049606523845,8.49045476640167e-05,53.28298,0.0023400000132472,0.00077443028754728,0.00777659567167799,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
9.2,7,9,10,50,10,4.4,10,10,6,1,2,10,50,10,10,50,10,8.4,1,3,9.88,0.653,2.16,10,33,3975.35009490871,6312.24213752632,5814.04983569785,3.73282888188034,311.622978583165,787.200728368221,1704.45754344721,687878.86277125,5140889.58879371,4337571.32335124,222647.896826271,41294311.1184838,55807082.3702186,31030450.1341952,4.12055837373425e-05,5.83358550281144e-05,0.000424254371598565,4.6706209747625e-05,2.51114168726497e-05,0.000506234885998675,8.71398347040773e-06,65.3584001018609,8.14957053430675,2.95798708288164,0.0977759602700056,59.7483981827024,258737.183137611,304.244041847988,0.0529260396288603,-32.0048289,141.439454541251,93911.85,9.92142707276803e-05,0.000182064181079102,36.88002,2.6029003522463e-06,4.00729854475479e-06,0.000505124493717091,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
7.2,5,8,8,50,10,4.4,50,10,6.8,1,2,10,50,10,10,50,10,2.4,50,10,7.77,0.354,2.16,10,31,3975.35009132448,5528.44238140979,4246.06551644694,3.73282888798386,250.482756300362,836.93814850037,1841.43865437897,687878.854876905,8950390.74411975,7195919.44597258,222647.893946007,11710326.2266285,30110824.4825042,25518098.9479282,4.12055831987347e-05,5.19440816406155e-05,0.000579561917842167,4.67062090640323e-05,0.000175807044274344,0.00116160414870474,8.12974951332961e-06,52.4129466994738,7.73438533477245,2.32782750471762,0.652973651897021,54.6874668281359,324872.176110465,304.568934725786,0.0486857669303234,-30.7377774,142.624767338251,97777.18,0.000131261309904089,0.000236214056067067,35.58728,2.4181376416681e-06,6.63667772818455e-06,0.000663321184882104,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
1.6,27,10,0.8,50,10,3.95,12,10,10,10,9,10,5,10,10,1,6,5.2,15,10,9.14,6.57,71,15,31,958.062313488853,941.376145251728,311.246741568042,19.602625525497,270.440159265681,230.410041123368,2112.46547225191,11262559.299884,189661474.24236,835612828.885433,30019863.9289325,71313471.1923984,232108888.624522,10456033.936312,0.000131402194246883,0.00171493678580435,0.00732977915165085,0.00017751370923475,0.00129447145168626,0.00269501546798129,0.000218074090357155,52.858577717886,10.1938058743511,3.98505442235089,6.37129628634304,52.658325945566,7739993.5408524,161.846192417369,0.0663936550735879,325,149.158394903901,3025788,0.00237276245136494,5.88100984928895e-05,53.02954,7.58426424540652e-08,6.42033583141555e-05,0.000852910721188982,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
0.4,15,10,1.2,50,10,1.6,21,10,10,9,10,8.8,6,8,6.4,30,10,0.4,50,10,9.67,6.57,81.1,10,1,840.118064120831,129.54384077081,900.986697164126,4.50907220267066,44.5234025668126,399.715047381273,2868.43723027156,14849930.4432336,2815471049.37524,164977103.539527,8070573.04875002,1291847167.28019,249002207.70308,10673528.0023662,0.000146784522043641,0.00343674135222034,0.00164778045863641,0.00107758259027156,0.00556436296865889,0.00149415292032245,0.000222649938369549,21.5174341843648,22.5205213375285,4.81152693408685,93014.6157071687,22.1989495467667,10401300.6984726,194.166320457488,0.361303153367554,406,95.9976824616253,2222246,0.00144330871366471,0.000149600981744956,54.11824,0.000571280404157565,0.000729641988829995,0.00740237479509287,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
10,42,10,10,50,10,6.11,50,3,13.8,1,6,10,50,10,10,11,10,9.03,1,3,9.95,0.927,2.16,13,37,3975.35009731533,10976.8035015568,9860.11717048767,3.93637298277997,322.006538290096,1003.9853488504,4051.59786021251,687878.868033502,2084249.39126582,2082319.6440385,757112.252208159,37373461.0212469,10644054.7605385,5133571.90228615,4.12055840963704e-05,0.00012837421562053,0.00015275577615285,4.21226041823084e-05,2.44872247159606e-05,0.000155373995385469,9.77069224412067e-06,91.4707822386859,10.4412088152664,7.03687899040529,0.00209643183911814,66.7610669272927,154131.777764928,264.350776431619,0.0496097699538866,219.5,141.361719140105,103877.5,4.61308469198649e-05,0.000139851919666533,53.92778,2.46572293092473e-06,1.5711987511402e-06,0.000198694322222082,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
0.8,33,10,1.2,39,10,2,30,10,10,8,5,11.7,3,8,6,6,9,6.4,11,10,8.51,6.57,31.9,16,56,1056.03005327054,661.4971012722,911.022467261895,4.89531011659177,333.459427131183,480.003579178901,2912.95608939625,8607895.14266623,388555026.413687,158865649.866028,13721848.0757102,41498593.1670368,121785159.820946,10475481.2634187,5.63772723073901e-05,0.00176483235133597,0.00122670214319157,0.000341897697512264,0.000666742216946778,0.00122625760842656,9.70672075538365e-05,24.8645857786359,16.7347581895811,6.9881285375694,16054.8532913797,25.4405745575243,3254953.57187774,156.449736337266,0.144748194411189,290.5,124.916530316303,1359209,0.000607820549116197,0.000177163956513804,66.31789,2.76446607942911e-07,0.00070288103465149,0.00617636555940693,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
10,2,9,10,5,10,6.4,7,9,3.2,1,2,10,50,10,10,50,10,2,50,10,10,0.75,2.16,10,39,3975.35009132448,4913.29052081743,2984.9393903433,3.73282888798387,220.070090203683,1004.4087921035,1139.18396052345,687878.854876905,7031618.46755064,7004568.57526216,222647.893946007,14095215.0843251,24195239.6885859,83282851.9775412,4.12055831987347e-05,2.83424184209563e-05,7.85019147785834e-05,4.67062090640323e-05,0.000176402602515842,0.000197217506334868,1.23601395932912e-05,95.1442037694538,17.4070907098243,5.61497231197168,0.0165586017648096,59.4276790154516,328924.023937014,299.671069674735,0.0520676892574637,-34.0039656,144.301826607316,106100.4,5.90499349913219e-05,0.000219715785171823,32.82628,2.5031647973443e-06,2.0965954862906e-06,0.000527998514583183,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
0.8,33,10,1.2,50,10,2,30,10,10,8,5,10,4,8,6,6,9,6.4,11,10,8.51,6.57,31.9,13,10,1077.6015295266,661.509779091691,912.26933383878,4.89532921209316,333.467932688358,478.578129829091,2789.45527326525,9660426.07132339,388528543.335738,158872407.639167,13725063.5296655,41496261.6479546,140719098.318534,10890138.1708282,7.15866680262726e-05,0.00176468699485252,0.00157266091497101,0.000341999232933872,0.000666699023367099,0.00146556605404178,0.000101106336037728,42.0049684261829,16.1827387626971,6.77148279667081,50.5255807563322,44.710932710522,3283917.76082672,157.867412723462,0.0694698838801423,327.5,145.336684414657,1374118,0.000634147479797363,9.08163928523175e-05,63.22252,1.48948248675056e-07,0.00014061688865178,0.00217956887735093,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
1.2,50,10,1.47,50,10,1.6,50,10,10,10,10,10,12,10,6.4,50,10,8.81,30,10,9.67,6.57,94.1,12,46,1166.97671825248,820.798516050305,885.540226396633,4.32249819081352,383.506890132162,397.541359959678,2695.60667797698,8683052.13241837,276800405.600092,177634083.310721,6483213.62848576,26347344.6949333,248956093.343156,11363027.2702047,0.000239585952318589,0.00322291954886475,0.00250187191212844,0.00137071485747663,0.00162548763932931,0.0035573394310489,0.000264128381656941,43.9728177614143,21.5911385529003,4.634678269346,38.4311788898994,46.7661499071219,12580685.7872656,243.117996043074,0.128659398121925,-28.7271666,143.27251398285,2700526,0.00182086938068969,0.000188010583746003,35.49133,3.16020870580623e-07,3.01631251297396e-05,0.00212367494207388,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
10,34,10,3.6,17,10,4.4,25,10,4.8,1,3,10,50,10,10,36,10,4.4,1,3,7.94,0.75,2.16,11,62,3975.35009132448,11251.1745295921,3219.07750969218,3.78388866944352,221.844377073953,797.509170677701,1722.33708853427,687878.854876905,2314270.38111342,17882195.5332416,293149.613161882,112718484.251065,13353537.4404161,36490292.2344283,4.12055831987347e-05,0.000118854624807677,0.000169996867566174,4.59131390758369e-05,3.52828238540967e-05,0.000212876395324371,1.20988945309731e-05,105.018915401061,25.2671297860644,8.39613302886989,0.00100257009945634,67.3328879869844,390676.722739162,282.543111754649,0.0552167102317749,-34.4628306,145.955351696033,129819.8,4.83183000561158e-05,0.000131069019653277,32.59453,1.9601870747527e-06,1.20742391982454e-06,0.000201281251477115,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
1.6,33,10,1.69,50,10,4.57,6,10,8.81,10,9,10,4,7,0.4,17,10,4.8,11,10,10,6.57,31.9,17,61,1031.0731854939,1350.24074816076,1167.29253677411,2.52824513451495,289.361466149263,529.229307060099,3349.68270325578,10256164.8929323,133297106.558464,117711130.764106,125242949.256088,64220204.0401103,108750064.081113,10114047.760954,6.67250456348366e-05,0.00127389805344816,0.00180014137206515,0.000686774842127107,0.00075784473690115,0.000701421484062051,0.000182191819457166,34.8117064494155,21.5884367142521,8.96103646805855,194.570873100712,34.4697988712839,4962079.93710218,158.271064948714,0.323175598846811,325,143.738231611665,2059685,0.000718278030442442,0.000165878172587415,65.17608,0.00259002738505474,4.29535817485205e-05,0.006492765710711,"Leung_NMCF_Pin_3",65,3.3,1.6,10,1
8.8,1,4,3.2,1,7,7.6,2,7,10,11,10,10,6,9,10,2,9,8.8,2,7,6.44,0.1,0.1,10,56,3655.51177985896,8273.40702649068,2059.24708567817,3.77000028790237,595.126740125627,1132.55292180986,9794.752450166,338182.898907614,5040842.72421466,37839051.9604881,275130.841861873,3596905.35553156,11318421.4044405,336599.283533953,2.00921131097032e-06,3.27086070023577e-06,1.59564242951522e-05,2.13622956505362e-06,6.56228713677045e-06,2.17883133933297e-05,4.03404251587747e-06,118.699914687794,7.64762681803769,51.6455411141417,8.03041907589707e-06,79.6119834540158,8806.99295436043,123.743525083133,0.057750868397212,-41.3682489,138.681576099605,59474.91,3.59874424278435e-06,0.000257676594627941,49.36949,3.0342388866734e-05,3.01135006079978e-07,4.8180703603018e-05,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
9.2,2,5,4,1,3,7.2,1,8,10,11,10,10,6,9,10,4,10,2,2,10,5.83,0.1,0.1,7,24,3655.51177985896,10863.2261351643,3423.16332424447,3.63532965991476,221.582848725713,1047.41240049028,9803.16968667394,338182.898907614,3259637.06254424,17747012.101321,139457.189358664,16171355.6795865,5581781.58388536,336572.182798265,2.00921131097032e-06,4.78209299825711e-06,3.48235977048496e-06,2.21699414057368e-06,8.22335638370582e-06,4.74298287153272e-06,4.03365026413809e-06,120.956961574666,16.1944522183491,95.9642249891765,2.7351883081852e-06,81.2799188760008,10094.2431451968,126.567649895224,0.111725224473633,-65.1867777,139.470495193742,59815.93,1.9478590200784e-06,0.000254264181131268,37.16942,2.35033574345711e-05,2.45983161825114e-07,4.12952894170981e-05,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
5.2,3,7,10,50,10,7.6,4,9,4,1,6,10,50,10,8.4,2,9,2.4,1,2,9.88,0.1,2.16,10,0,3975.35009731533,3031.96736622643,4611.77132277824,4.34970854142234,148.344145157182,587.080948208666,1935.40519158525,687878.868033502,19210296.5704031,5118202.14044448,3390331.65256074,340310214.455609,48485719.4539113,36335897.0033261,4.12055840963704e-05,4.42531086644113e-05,0.000534897512907939,3.28578293234453e-05,3.87683282934472e-05,0.000317786337119987,1.90552891533743e-05,105.612810625947,1.82279784750855,3.84704523520981,0.00292264742382426,67.9945253825392,81676.4457768233,239.514133194682,0.033781855960871,602,148.622588368128,172379.5,0.000140025891187791,0.000212356949433322,61.89232,8.7234130210544e-06,1.18230172257983e-06,0.000157263094229032,"Leung_NMCF_Pin_3",65,3.3,1.6,10,0
