MOSFET_0_1_L_BIASCM0_PMOS,MOSFET_0_1_M_BIASCM0_PMOS,MOSFET_0_1_W_BIASCM0_PMOS,MOSFET_2_2_L_LOAD2_PMOS,MOSFET_2_2_M_LOAD2_PMOS,MOSFET_2_2_W_LOAD2_PMOS,MOSFET_3_2_L_gm1_PMOS,MOSFET_3_2_M_gm1_PMOS,MOSFET_3_2_W_gm1_PMOS,MOSFET_5_2_L_LOAD1_NMOS,MOSFET_5_2_M_LOAD1_NMOS,MOSFET_5_2_W_LOAD1_NMOS,MOSFET_7_1_L_gm2_NMOS,MOSFET_7_1_M_gm2_NMOS,MOSFET_7_1_W_gm2_NMOS,CURRENT_0_BIAS,gen,index,av0,av2,av3,av5,av7,ft0,ft2,ft3,ft5,ft7,gm0,gm2,gm3,gm5,gm7,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
0.55,30,1.99,0.4,30,1.99,1.05,2,1.6,2.3,1,1.21,0.85,30,2,6.2,10,0,60,49,23,28,48,420000000,1400000000,450000000,450000000,770000000,0.0025,0.0036,4.2e-05,3.2e-05,0.015,27.7128565072006,4.86583678835547,7.09519529557229,13609.2281235665,25.1652633610845,49915431.676418,11.9950406418653,0.126787866886146,-13.8072,18.9921712559414,72784960,0.00126646232507113,0.00108144037210334,38.724,5.04327709315597e-09,1.9945384353941e-05,0.00298257811709329,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,0
0.75,30,1.99,0.4,30,2,0.75,2,1.85,2.3,1,1.63,0.85,30,2,8.65,7,0,110,49,270,29,50,420000000,1400000000,490000000,460000000,780000000,0.0033,0.0024,5.3e-05,4.3e-05,0.014,24.7395157688053,5.91122729800863,8.23535464295638,36656.2320809837,24.0701368886164,66482759.6880366,12.5228990253855,0.132868983884201,-26.073454,17.9328718681838,92621900,0.00138850152360055,0.00110665701760582,33.14843,3.96375245672408e-09,3.57845507756685e-05,0.00292650239507131,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,0
0.6,30,2,0.25,30,1.99,0.75,2,1.95,1.3,1,1.42,0.7,30,2,8.66,11,0,120,37,110,250,49,640000000,3000000000,500000000,530000000,1100000000,0.003,0.0034,5.7e-05,4.1e-05,0.0043,31.2159996731561,5.23636434436696,18.4044487330481,14074.923208236,25.8022931842434,48690229.5683091,10.8347588805658,0.113355360152957,-11.386122,21.525015015695,171133400,0.00114796050418916,0.00099661079151921,39.82449,2.79015681140999e-09,2.67826737399524e-05,0.00722478594901782,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,0
0.75,30,2,0.6,30,1.99,0.75,2,1.75,2.3,1,1.48,0.9,30,2,6.36,4,0,360,220,340,29,59,420000000,680000000,480000000,440000000,630000000,0.002,0.0044,3.6e-05,3e-05,0.017,25.1448848282435,7.85219671787471,11.9665150275098,52789.2776675574,26.2626469477035,67191398.833286,13.5165824082865,0.114852407598915,-35.380488,22.3210580116048,102397700,0.00105642213534707,0.00126758614257033,28.91796,4.67982136345199e-09,8.1056923947089e-05,0.00427712125629937,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,0
0.75,30,2,0.5,30,2,0.75,2,1.27,1.3,1,1.09,1.3,30,2,7.57,2,0,120,58,300,660,570,420000000,710000000,510000000,530000000,510000000,0.0071,0.018,4.1e-05,3.2e-05,0.0085,35.6843415859059,9.42132072065173,14.7050020857366,4598.48857999713,28.7680035940462,55543812.8863115,13.7711292202201,0.110799987719809,-46.708178,22.5441051571285,86693990,0.000727844964998448,0.00138594429495452,23.76901,4.56835369470297e-09,2.18247723677384e-05,0.00416654471587502,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,0
0.567,1,0.12,0.236,30,1.99,0.75,2,1.24,0.687,1,0.3,0.7,30,2,1,21,0,43,41,130,130,47,2100000000,920000000,440000000,1100000000,1000000000,1.4e-06,0.0018,1.2e-05,2.5e-05,0.0022,40.8201839754784,9.23116955309268,34.2157895263406,1833.83029828295,29.3970309801413,16066013.7991354,8.62430518940512,0.057473582175295,693,27.7593581488466,59549480,0.000214865351818385,0.00113783450145553,52.51426,1.08504082443748e-08,2.52435294884068e-05,0.0101774330422972,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,0
0.2,30,2.01,0.1,30,2,0.2,5,1.85,0.3,3,1.14,0.204,30,2,78.3,22,0,110,13,19,190,26,8500000000,23000000000,9200000000,9900000000,16000000000,0.096,0.098,0.00083,0.00079,0.057,23.7244051090286,10.4491334052096,41.3470064488892,125474.457580636,20.0318573925692,296347506.090071,6.48475134450042,0.119429903351616,518,15.9512086994117,1172641000,0.00350135369548742,0.000805930111155337,45.26744,1.97708799730563e-10,2.27570207648692e-05,0.0153804619687859,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,1
0.2,30,2,0.1,30,2,0.2,5,1.85,0.3,3,1.06,0.204,30,2,79.5,20,0,130,14,20,220,30,8500000000,22000000000,9200000000,10000000000,15000000000,0.12,0.12,0.0009,0.00086,0.068,23.5459446101454,9.96221951059885,39.252993050852,119436.203126881,19.9970472994537,302473574.990558,6.46900301437555,0.123655728512919,389,15.7647819476434,1191802000,0.00374840331773178,0.000787570539368646,45.71267,1.96339279414963e-10,2.15308546057591e-05,0.0142968681197924,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,1
0.108,30,1.98,0.139,30,2,0.2,5,1.69,0.253,3,0.961,0.142,30,1.94,36,41,0,11,30,20,21,12,8400000000,20000000000,8900000000,12000000000,31000000000,0.00036,0.0076,0.00041,0.00037,0.0054,26.0697968813454,12.4982082393342,60.5953759875997,13614.5685774284,23.0431568225841,238210101.423015,6.01651045041891,0.0832640025104284,651.5,18.7506386728853,1154920000,0.00235302964501055,0.000935798288099975,47.70444,3.40976503434041e-10,9.25600559290501e-06,0.011521206177489,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,1
0.116,30,1.97,0.126,30,2,0.2,5,1.7,0.251,3,0.794,0.15,30,2,26.3,44,0,17,20,21,22,12,8300000000,30000000000,8800000000,9900000000,27000000000,0.026,0.02,0.00064,0.00049,0.0044,27.8389619636668,11.8281811089836,65.6225158202887,15821.3103635668,23.4380468757593,193994920.871976,5.96417337105487,0.0833762126822733,652,19.4740628719495,1076280000,0.00202482444345715,0.000931890672828502,50.04271,4.17777412418048e-10,1.32263110228686e-05,0.0134318568070039,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,1
0.109,30,1.98,0.117,30,2,0.2,8,1.66,0.262,3,0.828,0.148,30,2,23.5,48,0,22,11,20,60,13,8300000000,21000000000,8600000000,10000000000,24000000000,9.5e-05,0.023,0.00048,0.00032,0.01,32.0257526868829,11.8749213852595,75.9887563326694,8589.30942665731,24.3342373804001,191054344.264113,6.00068462760709,0.0791597692330881,638,20.3146537212828,1222575000,0.00198628313542084,0.000915852916458916,46.94058,4.51986776191067e-10,1.2493498437976e-05,0.013248236113839,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,1
0.75,1,0.12,0.65,30,2,0.75,2,1.07,1.3,1,0.91,1.25,30,2,8.19,1,0,650,510,180,620,200,880000000,560000000,480000000,490000000,490000000,2.7e-06,0.0083,4.2e-05,3.3e-05,0.017,42.6926844823823,14.5673339631149,16.4951846912348,472.655395637206,34.1494294435895,49803448.3117613,12.5962692889601,0.0797947948140742,-51.815962,29.6184978652444,56394470,0.00042207955698812,0.00138000292549854,21.44729,5.32420648536503e-09,1.2625624850143e-05,0.0035999424228072,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,0
0.539,1,0.12,0.371,30,2,0.456,2,2.21,0.307,1,0.12,0.359,30,2,1,28,0,61,43,190,83,26,1500000000,2300000000,450000000,2800000000,2700000000,0.00031,0.0022,1.5e-05,2.4e-05,0.00042,43.2153804790141,15.9571843220453,45.6153462734183,282.694328030681,32.5401406883876,38885279.8091479,8.38029832404551,0.0417939154176773,698.5,30.4259267378502,111157800,0.00030084579656435,0.00105396720893922,55.60367,5.63513334996338e-09,1.03675580382839e-05,0.00663900048158733,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,0
0.569,1,0.12,0.371,30,2,0.456,2,2.22,0.353,1,0.12,0.359,30,2,1,29,0,56,45,180,71,25,1000000000,2200000000,450000000,3300000000,1400000000,1.4e-06,0.0024,1.5e-05,2.1e-05,0.00056,43.1503489617903,13.9530107764712,41.9374592694073,248.421082449212,32.9351818812296,37784906.3285654,8.38225983849224,0.0412159063351707,685,30.7828021715993,113567100,0.000334322342695125,0.00104264210779079,56.39708,5.71589738406863e-09,9.58773763515802e-06,0.00606405268320781,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,0
0.52,1,0.12,0.371,30,2,0.201,2,2.21,0.353,1,0.12,0.359,30,2,1,38,0,33,45,110,52,31,1400000000,1900000000,520000000,4200000000,1900000000,3.7e-06,0.0021,1.6e-05,1.6e-05,0.0014,45.212699279079,13.3036745042859,43.970550450892,230.320526728099,33.1445215506935,36784275.150622,8.24523862601926,0.0460857763581765,584.5,31.0246315177341,121577300,0.000341354453286633,0.00104163226831957,54.8666,4.30238112505781e-09,1.069432694909e-05,0.00577434957885042,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,0
0.52,1,0.12,0.371,30,2,0.304,2,2.22,0.353,1,0.12,0.359,30,2,1,33,0,52,45,160,61,27,1200000000,2100000000,480000000,3700000000,1600000000,2.3e-06,0.0023,1.6e-05,1.9e-05,0.0009,44.1843354806654,13.9261495744623,43.1773193246137,229.366183346147,33.1169114514853,38172662.1911199,8.30100234911423,0.0458173511621278,640.5,30.9809730402971,118352400,0.000338404691073029,0.00103997232166121,55.38655,5.47514381787673e-09,9.92988287789404e-06,0.00586951273070724,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,0
0.539,1,0.12,0.433,30,2.01,0.289,2,2.21,0.257,1,0.12,0.359,30,2,1,36,0,54,44,130,51,33,1100000000,1800000000,490000000,5800000000,2000000000,0.00016,0.0006,3.8e-06,1.8e-05,0.0011,44.6893557784488,20.0763388549959,51.6798026002847,211.315507683585,32.9171010180859,44052115.3937799,8.7430498111357,0.0399198124604928,601.5,30.8040859968412,113397400,0.000270892656472116,0.0010650089407861,52.00898,5.83275445056565e-09,1.00211036347228e-05,0.00639285528195244,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,0
0.501,1,0.12,0.415,30,2.01,0.239,2,1.79,0.353,1,0.12,0.359,30,1.99,1,41,0,49,50,71,15,34,1200000000,1600000000,530000000,5800000000,1200000000,0.00026,0.00075,1.9e-05,1.9e-05,0.0015,44.2031842409768,14.936120989553,43.2750022448346,185.77795045953,33.4315516181207,40767859.6964348,8.56372465694688,0.0413522213916999,572.5,31.2459048829149,118118300,0.000336972973226826,0.00104491425376743,55.15416,5.48854887652892e-09,8.85173457753685e-06,0.00552478061191092,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,0
0.56,1,0.12,0.478,30,2,0.304,2,2.22,0.353,1,0.12,0.359,30,2,1,42,0,44,49,110,42,33,1100000000,2200000000,480000000,4600000000,2200000000,3.7e-06,0.0019,1.6e-05,2.1e-05,0.0017,44.303861138787,15.7880729983,43.0901886982687,127.0916149438,34.12188176851,43107845.6659143,9.04165029184385,0.0422463121323225,562.5,31.8995127675929,117653700,0.000337087132522391,0.00103907604675099,53.38232,5.68515454897893e-09,7.4906174222078e-06,0.00488753365991074,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,0
0.2,30,2,0.139,30,2,0.2,4,1.7,0.238,4,1.3,0.118,30,1.98,64.9,25,0,16,130,15,26,11,8400000000,15000000000,9300000000,10000000000,32000000000,0.1,0.026,0.00057,0.00072,0.0086,23.2661517316672,15.2175756789351,45.0826619887115,128203.251860469,19.6069585092983,355691515.636167,6.39409102218603,0.0921968470341577,544,15.3099139297363,1053750000,0.00288564576388961,0.0009420393827883,49.2055,1.84184096362097e-10,2.1646402267069e-05,0.0137989199515038,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,1
0.17,30,2,0.139,30,2,0.2,4,1.7,0.251,3,1.3,0.139,30,1.98,63.1,27,0,21,82,14,22,11,8500000000,18000000000,9300000000,12000000000,38000000000,0.064,0.012,0.00053,0.0003,0.012,23.3981498593105,13.7093238267748,42.4298539898457,51891.8187806083,20.4069295733945,347160175.72334,6.30986529174752,0.0916345364272506,611,16.1155613135373,1074448000,0.00312628700693415,0.000918585289779664,48.4534,1.96531327235116e-10,1.26695011613548e-05,0.0110726858564477,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,1
0.109,30,1.99,0.139,30,2,0.2,4,1.7,0.246,3,1.3,0.139,30,1.98,51.3,30,0,19,58,20,23,13,8600000000,18000000000,9200000000,12000000000,35000000000,0.041,0.01,0.00049,0.00033,0.022,24.5712343730499,14.788721812673,50.0826333315327,42563.4941669053,21.2246235464094,298300710.069303,6.00688771328381,0.0888687788560842,738,16.8416080268483,1010208000,0.00249022522860262,0.000945491340479733,48.97419,2.18609857501078e-10,1.31411630605596e-05,0.0134919191355682,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,1
0.109,30,1.99,0.139,30,2,0.2,4,1.7,0.246,3,1.3,0.139,30,1.98,51.3,32,0,31,50,20,23,13,8600000000,17000000000,9200000000,12000000000,34000000000,0.033,0.0096,0.00047,0.00034,0.02,24.5712343730499,14.7887350116689,50.0826333315327,42563.4941669053,21.2246235464094,298300976.30393,6.00688771328381,0.0884682335165276,684,16.8416080268483,1010208000,0.00249022522860262,0.000945491340479733,48.97419,2.18609637273147e-10,1.31411630605596e-05,0.0134919191355682,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,1
0.109,30,1.99,0.139,30,2,0.2,4,1.7,0.251,3,1.3,0.139,30,1.98,51.3,28,0,20,69,20,23,12,8600000000,18000000000,9200000000,12000000000,36000000000,0.051,0.011,0.00051,0.00032,0.024,24.4924810845142,14.5015444852916,49.3106874809452,40014.7342342517,21.2460421732476,298718828.973818,6.0101331100068,0.0892364271191867,714.5,16.8368961595891,1015756000,0.00254309931000455,0.00094229551937646,49.15378,2.18205457513079e-10,1.2396429035548e-05,0.0131817566409024,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,1
0.109,30,1.97,0.114,30,2,0.2,7,1.71,0.258,3,0.918,0.148,30,2,24.7,45,0,26,12,20,92,13,8300000000,29000000000,8600000000,9600000000,19000000000,0.023,0.039,0.00055,0.00047,0.0089,30.9527999889361,14.3529510448026,77.7525804365025,13012.9532839306,23.744205356834,216446578.969263,5.9338827086487,0.0847334999735267,672,19.8182441339275,1172531000,0.00186176346518125,0.000923834436924607,47.31273,3.81075941259952e-10,1.47147804942269e-05,0.0149407053357079,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,1
0.109,30,1.98,0.114,30,2,0.2,7,1.66,0.258,3,0.828,0.148,30,2,23.5,46,0,24,12,19,79,13,8300000000,22000000000,8600000000,11000000000,24000000000,9.5e-05,0.027,0.00051,0.00034,0.0095,30.998776371993,13.774928243926,74.2884329018975,12002.0044139491,23.8601161800652,215659774.917484,5.91306553320695,0.0827431815556638,665.5,19.8911290942028,1163057000,0.00193283500999722,0.000919517762442664,48.51443,3.77558284614019e-10,1.38142909618078e-05,0.0144339052423172,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,1
0.117,30,1.97,0.126,30,2,0.2,6,1.59,0.247,3,0.788,0.161,30,2,20.6,53,0,17,14,23,46,15,8300000000,21000000000,8600000000,9700000000,23000000000,0.015,0.011,0.00033,0.00031,0.0047,31.2415657828143,15.4511307765298,81.4599487481667,11200.7463293561,24.1089983140628,189887991.807865,6.05627905565786,0.0745274894221875,591,20.4098774281657,1001109000,0.00151723277025122,0.00095224515497183,47.02291,4.3234884465009e-10,1.57667617596152e-05,0.0147064839969183,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,1
0.115,30,2,0.139,30,2,0.2,6,1.64,0.257,3,0.915,0.139,30,1.99,20.8,50,0,17,31,23,25,14,8300000000,27000000000,8600000000,9500000000,28000000000,0.00056,0.016,0.00035,0.00038,0.0044,30.9547312595695,14.4204083897089,77.025069013278,9670.71014830007,24.2863008618951,197685508.631002,6.10124823294381,0.0724553012881408,616.5,20.3065243572177,1055916000,0.00169243600388762,0.000953959815094606,48.01649,4.18578000018929e-10,1.40919695050593e-05,0.0128755865516377,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,1
0.114,30,1.97,0.126,30,2,0.2,6,1.66,0.247,3,0.735,0.161,30,2,20.3,51,0,14,14,24,52,17,8300000000,20000000000,8600000000,9800000000,26000000000,8.4e-05,0.019,0.0004,0.00019,0.0057,31.6386167291668,14.3838327325723,79.2621084256809,9561.12217736795,24.3376429383065,185294986.624701,6.04902223503931,0.0784932349308043,599,20.5644279805978,1021068000,0.00159039142765139,0.000946119929846938,47.26035,4.47868116046931e-10,1.45143728288827e-05,0.0140304943484443,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,1
0.109,30,1.93,0.131,30,2,0.2,8,1.76,0.232,3,0.679,0.144,30,1.98,16.2,61,0,11,13,23,45,14,8200000000,17000000000,8400000000,9800000000,27000000000,0.0089,0.012,0.00025,0.00024,0.017,36.473427829943,14.8541157441774,85.7304985000107,4991.55631240082,25.331095042223,184499415.93185,6.09605347745572,0.0714467947295828,613,21.317119242392,1064838000,0.00153342723746632,0.000949557772830401,45.58532,5.25609324064931e-10,1.36615832114989e-05,0.0127048709631275,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,1
0.2,30,2,0.1,30,2,0.2,7,1.9,0.3,5,1.82,0.25,30,2,171,11,0,160,15,50,270,170,8700000000,17000000000,9400000000,9700000000,13000000000,0.027,0.15,0.001,0.001,0.074,25.3099399946281,31.1984708640252,47.8816979344522,297895.122609406,18.8497968834295,661472742.189501,7.05549431294505,0.127089768533441,-18.87391,15.1004591177353,1015192000,0.00261754179750657,0.000808879484886286,36.42095,1.94765120358277e-10,3.82241514947398e-05,0.0243477067287008,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,1
0.2,30,2,0.1,30,2,0.2,7,1.91,0.3,5,1.77,0.25,30,2,170,10,0,280,15,57,500,320,8700000000,17000000000,9400000000,9700000000,13000000000,0.24,0.27,0.001,0.00095,0.098,25.2607617561118,30.7289895224292,47.7658332489659,287262.204577873,18.9121825638533,661917843.133448,7.04684326489528,0.126997513601695,-19.09974,15.1421787024045,1028900000,0.0026593211657367,0.000807168260284967,36.3183,1.9375707341629e-10,3.76133964485517e-05,0.0238891429757292,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,1
0.2,6,1.88,0.2,30,2,0.2,6,1.8,0.3,4,1.56,0.3,30,2,135,0,0,16,760,690,670,400,9500000000,9800000000,9300000000,9800000000,9700000000,0.00087,0.2,0.00069,0.0006,0.42,28.9714636256751,80.8316594162302,46.2824554198855,16883.2019367713,23.9782538469122,1419001344.33835,7.23325652801005,0.0967904998575181,0.915276783809251,19.1646723485254,812489400,0.00216728633827486,0.000887698513757847,24.70611,1.7150666388811e-10,2.00950709102934e-05,0.00882533309100281,"PseudoTwoSt_Null_Pin_1",40,0.9,0.3,0.1,1
