MOSFET_0_1_L_BIASCM_NMOS,MOSFET_0_1_M_BIASCM_NMOS,MOSFET_0_1_W_BIASCM_NMOS,MOSFET_10_1_L_gm1_PMOS,MOSFET_10_1_M_gm1_PMOS,MOSFET_10_1_W_gm1_PMOS,MOSFET_12_1_L_gm2_NMOS,MOSFET_12_1_M_gm2_NMOS,MOSFET_12_1_W_gm2_NMOS,MOSFET_13_1_L_BIASCM_NMOS,MOSFET_13_1_M_BIASCM_NMOS,MOSFET_13_1_W_BIASCM_NMOS,MOSFET_14_1_L_BIASCM_PMOS,MOSFET_14_1_M_BIASCM_PMOS,MOSFET_14_1_W_BIASCM_PMOS,MOSFET_15_1_L_BIASCM_PMOS,MOSFET_15_1_M_BIASCM_PMOS,MOSFET_15_1_W_BIASCM_PMOS,MOSFET_18_1_L_BIASCM_PMOS,MOSFET_18_1_M_BIASCM_PMOS,MOSFET_18_1_W_BIASCM_PMOS,MOSFET_21_1_L_BIASCM_NMOS,MOSFET_21_1_M_BIASCM_NMOS,MOSFET_21_1_W_BIASCM_NMOS,MOSFET_22_1_L_BIASCM_PMOS,MOSFET_22_1_M_BIASCM_PMOS,MOSFET_22_1_W_BIASCM_PMOS,MOSFET_28_1_L_gm3_PMOS,MOSFET_28_1_M_gm3_PMOS,MOSFET_28_1_W_gm3_PMOS,MOSFET_29_1_L_gm3_NMOS,MOSFET_29_1_M_gm3_NMOS,MOSFET_29_1_W_gm3_NMOS,MOSFET_4_1_L_LOAD_NMOS,MOSFET_4_1_M_LOAD_NMOS,MOSFET_4_1_W_LOAD_NMOS,MOSFET_6_1_L_BIASCM_PMOS,MOSFET_6_1_M_BIASCM_NMOS,MOSFET_6_1_M_BIASCM_PMOS,RESISTOR_0,RESISTOR_1,MOSFET_6_1_W_BIASCM_PMOS,CURRENT_0_BIAS,gen,index,VDS0,VDS10,VDS12,VDS13,VDS14,VDS15,VDS18,VDS21,VDS22,VDS28,VDS29,VDS4,VDS6,ft0,ft10,ft12,ft13,ft14,ft15,ft18,ft21,ft22,ft28,ft29,ft4,ft6,gm0,gm10,gm12,gm13,gm14,gm15,gm18,gm21,gm22,gm28,gm29,gm4,gm6,gmid_offset0,gmid_offset10,gmid_offset12,gmid_offset13,gmid_offset14,gmid_offset15,gmid_offset18,gmid_offset21,gmid_offset22,gmid_offset28,gmid_offset29,gmid_offset4,gmid_offset6,CMRR,FOML,FOMS,FOM_AW,PSRR,SR,chip_area,d_settle,fitness,gain,gbw,ivdd_27,noise,pm,settlingTime,tc,vos,Topo,Tech_nodes,VDD,VCM,CL,RUN
6.49,1,4.03,8.42,12,3.5,0.18,1,5,0.18,10,0.22,0.18,14,0.22,3.6,11,5,5.41,13,2.08,0.59,1,1.46,2.01,7,1.01,7.55,17,3.2,0.23,7,3.36,0.18,3,4.87,2.35,20,11,78,15,1.09,6.14,41,52,0.895733098967658,0.895733098967658,0.388644531155296,0.459955925641912,0.443573586122472,0.682021150897754,0.388326300066979,0.717447136689514,0.557950482997343,0.909102337263279,0.41255295839417,0.443573586122472,0.557950482997343,7698021.27990433,7698021.27990433,6294047711.20572,10466343641.7229,5181926417.9234,7188172.75844248,70634.3211747249,2682283954.01998,57440301.1387544,9730027.52659534,4326933361.31854,5181926417.9234,41845126.9725166,0.000115220849867675,0.000115220849867675,0.000234663145867395,0.000185976853656126,0.00014839899805264,6.5103706750325e-05,1.07992922550502e-07,0.000100145789020489,3.30233839555058e-05,0.000169662235834299,0.000898207109330048,0.00014839899805264,4.75201483494114e-05,7,9,-13,2,-15,11,-15,4,15,6,11,-6,-15,66.2224774921487,6034.61586057727,33.0505592276781,842.78926030579,66.0035402184306,16890372107.6523,46.7791940931008,0.038722001207094,-14.8514608,88.4335589606098,92505680,0.000164642012582901,0.00112449220963075,41.62178,7.02249006613988e-09,6.59345134209777e-05,0.00591685513134521,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
6.49,1,4.18,8.42,19,2.96,0.18,1,5,0.18,10,0.22,0.18,14,0.22,3.6,20,5,5.41,13,1.68,0.59,1,1.46,2.01,7,1.01,7.55,18,3.2,0.23,7,3.36,0.18,3,4.87,2.35,20,11,77,15,1.09,6.14,37,15,0.819071387462751,0.819071387462751,0.389196537291542,0.458087561611659,0.442773443059091,0.645180166511903,0.469964890302514,0.717841790942769,0.55797383821392,0.890634920021214,0.412191474266977,0.442773443059091,0.55797383821392,6790982.20167287,6790982.20167287,6303397492.94806,10510861191.8673,5229196482.42922,4514631.1663181,506895.476731618,2693794103.1251,57445256.5497705,9466656.82859325,4308646213.78796,5229196482.42922,41848849.1582254,0.000135218987813316,0.000135218987813316,0.000235362684985656,0.000186631498926737,0.000149157569206806,7.30116156902501e-05,6.91299191531902e-07,0.000100574222142765,3.30269149287142e-05,0.000174552314496484,0.000893699141712926,0.000149157569206806,4.7525296681617e-05,7,9,-13,12,-15,11,-15,4,15,12,-2,-3,-15,77.5194412944222,1542.56063131071,30.7714338730407,784.671563762539,78.0856665808468,4330308328.86719,49.6205128953742,0.0420291707351231,-19.6130121,87.4186216835086,86382210,0.000165130636796228,0.000944909596599487,42.213,6.27400172849182e-09,5.74111270041189e-05,0.00490786129582776,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
6.49,1,4.18,8.42,19,2.96,0.18,1,5,0.18,10,0.22,0.18,14,0.22,3.6,20,5,5.41,13,1.68,0.59,1,1.46,2.01,7,1.01,7.55,18,3.2,0.23,7,3.36,0.18,3,4.87,2.35,20,11,77,15,1.09,6.14,39,43,0.819071387462751,0.819071387462751,0.389196537291542,0.458087561611659,0.442773443059091,0.645180166511903,0.469964890302514,0.717841790942769,0.55797383821392,0.890634920021214,0.412191474266977,0.442773443059091,0.55797383821392,6790982.20167287,6790982.20167287,6303397492.94806,10510861191.8673,5229196482.42922,4514631.1663181,506895.476731618,2693794103.1251,57445256.5497705,9466656.82859325,4308646213.78796,5229196482.42922,41848849.1582254,0.000135218987813316,0.000135218987813316,0.000235362684985656,0.000186631498926737,0.000149157569206806,7.30116156902501e-05,6.91299191531902e-07,0.000100574222142765,3.30269149287142e-05,0.000174552314496484,0.000893699141712926,0.000149157569206806,4.7525296681617e-05,7,14,-14,12,-15,11,-15,4,15,12,-2,-3,-15,77.5194412944222,1542.56062713064,30.7714338730407,784.671563762539,78.0856665808468,4330308317.13281,49.6205128953742,0.0420291650015537,-19.6130121,87.4186216835086,86382210,0.000165130636796228,0.000944909596599487,42.213,6.27399821338641e-09,5.74111270041189e-05,0.00490786129582776,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
6.49,1,4.18,8.42,19,2.96,0.18,1,5,0.18,10,0.22,0.18,14,0.22,3.6,20,5,5.41,13,1.68,0.59,1,1.46,2.01,7,1.01,7.55,18,3.2,0.23,7,3.36,0.18,3,4.87,2.35,20,11,78,15,1.09,6.14,35,7,0.819136426468989,0.819136426468989,0.389075956647727,0.459147683311679,0.44279144213002,0.649722472226642,0.471012074782676,0.718029593580949,0.55796384827281,0.889587735541052,0.411989483530778,0.44279144213002,0.55796384827281,6791764.14131664,6791764.14131664,6312155446.70344,10508163115.5184,5233527427.38565,4372338.39361288,519961.722280898,2696645693.59154,57443136.9073293,9451637.13073457,4297136759.25714,5233527427.38565,41847257.0172231,0.000135235619533682,0.000135235619533682,0.000235577061361762,0.0001867052828116,0.000149258856887959,7.14152581251024e-05,7.11457061909754e-07,0.000100693955318315,3.30254045838058e-05,0.000174261556682977,0.000890959322226522,0.000149258856887959,4.75230945232653e-05,7,9,-13,12,-15,11,-15,4,15,6,11,-3,-15,76.3912313649901,1544.08142098421,30.736109022181,783.770780065616,79.6703646139262,4330530684.78906,49.6708697326713,0.0421149407260452,-19.6184989,87.3426438486221,86202490,0.000164976467978527,0.000943334238044585,42.29138,6.24689064474167e-09,5.80660398086152e-05,0.00503334608049744,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
6.49,1,4.18,8.42,18,2.96,0.18,1,5,0.18,10,0.22,0.18,14,0.22,3.6,11,5,5.41,13,1.68,0.59,1,1.46,2.01,7,1.01,7.55,18,3.2,0.23,7,3.36,0.18,3,4.87,2.38,20,11,80,15,1.09,6.14,36,13,0.832533306795385,0.832533306795385,0.388976119944466,0.461439288434852,0.444163680997582,0.691461790921823,0.463282378510557,0.718720182896603,0.559513450325378,0.897317431813151,0.413498553089135,0.444163680997582,0.559513450325378,6958103.12905298,6958103.12905298,6341855933.66668,10517270416.9309,5211381590.98628,6814111.39643289,429503.381667574,2697159562.45233,57772265.3788462,9562450.59853281,4381519650.21702,5211381590.98628,41076114.2190979,0.00013143224631679,0.00013143224631679,0.000236520324743877,0.000187202061279728,0.000149288626634434,6.28117456097044e-05,5.74529313451909e-07,0.000100744553659468,3.32598490763035e-05,0.000176404377259325,0.00091120982211773,0.000149288626634434,4.7278199007873e-05,7,9,-13,2,-15,11,-15,4,15,6,11,-3,-15,74.6191793043851,1506.40421681747,31.6372544013902,806.749987235451,81.9068357486027,4259092383.41406,47.9318902193519,0.0389184122897725,-19.9801756,87.4323278004976,89448760,0.000166313160363077,0.000986761112005821,40.66616,6.35445222840498e-09,5.86786613460094e-05,0.00531622386818564,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
6.49,1,4.18,8.42,18,2.96,0.18,1,5,0.18,10,0.22,0.18,14,0.22,3.6,11,5,5.41,13,1.68,0.59,1,1.46,2.01,7,1.01,7.55,18,3.2,0.23,7,3.36,0.18,3,4.87,2.38,20,11,80,15,1.09,6.14,39,52,0.832533306795385,0.832533306795385,0.388976119944466,0.461439288434852,0.444163680997582,0.691461790921823,0.463282378510557,0.718720182896603,0.559513450325378,0.897317431813151,0.413498553089135,0.444163680997582,0.559513450325378,6958103.12905298,6958103.12905298,6341855933.66668,10517270416.9309,5211381590.98628,6814111.39643289,429503.381667574,2697159562.45233,57772265.3788462,9562450.59853281,4381519650.21702,5211381590.98628,41076114.2190979,0.00013143224631679,0.00013143224631679,0.000236520324743877,0.000187202061279728,0.000149288626634434,6.28117456097044e-05,5.74529313451909e-07,0.000100744553659468,3.32598490763035e-05,0.000176404377259325,0.00091120982211773,0.000149288626634434,4.7278199007873e-05,7,13,-13,2,-15,11,-15,4,15,6,11,-3,-15,74.6191793043851,1506.40421672629,31.6372544013902,806.749987235451,81.9068357486027,4259092383.15625,47.9318902193519,0.0389184702998982,-19.9801756,87.4323278004976,89448760,0.000166313160363077,0.000986761112005821,40.66616,6.35447466320422e-09,5.86786613460094e-05,0.00531622386818564,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
6.49,1,3.62,8.42,11,2.05,0.18,1,2.92,0.18,10,0.22,0.18,14,0.22,5.34,4,5,5.41,18,1.68,0.59,1,1.46,2.01,7,1.01,7.55,18,3.83,0.23,3,3.36,0.18,3,4.87,2.35,20,11,78,15,1.09,6.14,32,9,1.01298456795647,1.01298456795647,0.376717503527974,0.425922768160097,0.3947668283976,0.763048864533519,0.381072378190982,0.656504524556177,0.557911106581183,0.880196778567346,0.473439645183795,0.3947668283976,0.557911106581183,9090166.09044648,9090166.09044648,5584087524.16137,6659517312.73846,3431997491.01852,4470201.79337205,72723.7729762699,1896053810.93156,57431946.7692399,9292831.20580144,8349579158.82806,3431997491.01852,41838851.7463169,7.34214819388367e-05,7.34214819388367e-05,0.000119446345623436,0.000108445850794679,9.28300737295304e-05,2.33400580149721e-05,1.255654638592e-07,6.61448685836463e-05,3.30174309798469e-05,0.000204922100369889,0.000829271874598687,9.28300737295304e-05,4.75114686439668e-05,7,9,-13,0,-15,11,-15,4,15,6,12,-3,10,46.9485177109094,12.9954849628985,25.2206796641676,643.127331436273,47.2996392384814,31961265.9807843,45.3242374453228,0.0317356198051372,-37.5922107,87.5813581094135,62028070,0.00014467135892392,0.00132559976817561,52.62204,1.07619397901437e-07,9.1362622129304e-05,0.0082053222379368,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
6.49,1,3.62,8.42,11,2.05,0.18,1,2.92,0.18,10,0.22,0.18,14,0.22,5.34,4,5,5.41,18,1.87,0.59,1,1.46,2.01,7,1.01,7.55,18,3.83,0.23,3,3.36,0.18,3,4.87,2.35,20,11,78,15,1.09,6.14,36,53,1.0129856398013,1.0129856398013,0.37671704098962,0.42592238093287,0.394766231290679,0.763048395022465,0.352979291072851,0.656531261851276,0.557911106581183,0.880088488791484,0.473412907888695,0.394766231290679,0.557911106581183,9090177.26639919,9090177.26639919,5584049726.16357,6659482855.29399,3431979403.92451,4470158.2236241,35530.9194308945,1896424611.55478,57431946.7692399,9291261.88967367,8347626335.9302,3431979403.92451,41838851.7463169,7.34215753095254e-05,7.34215753095254e-05,0.0001194454434458,0.000108445187952912,9.28295048645182e-05,2.33398498710828e-05,6.78066940244298e-08,6.61603120418956e-05,3.30174309798469e-05,0.000204885748474871,0.000829043372108697,9.28295048645182e-05,4.75114686439668e-05,7,9,-13,0,-15,11,-15,4,15,6,12,-3,10,46.9927808694434,13.0637028580283,25.1279801242917,640.763493169439,47.3424557837348,32122915.8615256,45.5278892548293,0.0319110823345744,-37.829583,88.189803074271,61788300,0.000144643774166285,0.00132592130505105,51.69312,1.09008445376829e-07,9.13604352415054e-05,0.00820659101336363,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
7.73,1,4.18,8.42,19,2.31,0.18,1,2.92,0.18,10,0.22,0.18,14,0.22,1.71,11,5,5.41,18,1.68,0.59,1,1.46,2.01,7,1.01,7.55,18,3.2,0.239,3,3.27,0.18,3,4.87,2.35,17,11,78,15,1.09,6.14,36,57,0.839535374459959,0.839535374459959,0.38044409667637,0.430007522984944,0.39611258716032,0.663480756006939,0.388698166588366,0.66387412610548,0.557876026579082,0.872584109198514,0.466020219120526,0.39611258716032,0.557876026579082,7081372.35497901,7081372.35497901,5903954889.45562,6983275697.11812,3666972298.15347,7496542.77493314,91427.7026289952,1993220992.90417,57424504.3284659,9205621.78102165,7110374764.9618,3666972298.15347,41833261.538576,0.000110231198319625,0.000110231198319625,0.000127074085956961,0.000114696142166307,9.83579331216058e-05,3.39703738357326e-05,1.5862286917079e-07,7.02672750939757e-05,3.30121277241808e-05,0.000169497694075612,0.000697556679034294,9.83579331216058e-05,4.75037362860245e-05,13,9,-13,1,-15,11,-15,4,15,6,2,1,-3,61.5831906373067,1787.46588885778,25.3150055174068,645.532640693874,63.2774183486998,4242107174.00781,45.3863039914025,0.0429431526138607,-39.5218989,90.9709574585198,60078890,0.000139603064692644,0.000929045284802307,56.32145,8.90363783495975e-09,7.27526412059276e-05,0.00625250504316022,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
9.88,1,4.18,8.42,20,2.96,0.18,1,4.66,0.18,14,0.22,0.18,14,0.22,3.6,14,5,5.41,13,1.68,0.59,1,1.46,2.01,7,1.01,10,17,3.2,0.23,7,3.26,0.18,3,4.87,2.35,20,15,78,15,1.09,6.14,35,40,0.73995638885303,0.73995638885303,0.37220290468299,0.435969695377571,0.417712297574851,0.639162368112508,0.448389145639306,0.676310696042613,0.52020407820353,0.912031729574329,0.399306465819251,0.417712297574851,0.52020407820353,5773748.41757003,5773748.41757003,5203421600.59452,6731306685.44084,4350172916.22265,4628586.86156614,292024.52460654,2286504516.49502,49663701.5993294,5596732.4844825,3622219280.08035,4350172916.22265,36022622.8848228,0.00011971090612722,0.00011971090612722,0.00017531773086858,0.000155150904907431,0.000120489732109495,5.24377233247648e-05,3.77453079231049e-07,8.30338051742146e-05,2.7434389350759e-05,0.000128848005038923,0.000710593691642844,0.000120489732109495,5.37047168560248e-05,7,9,-13,2,-15,11,-15,4,15,-3,1,-15,-15,71.9645128850664,7955.32381258174,27.3190403895346,696.635529933133,72.5952912529381,17190095934.4453,52.079409558865,0.0303460319868241,-40.5585378,88.0996147264371,59031780,0.000127107599591567,0.000798099737233785,50.20896,4.43323392281198e-09,7.2892361141278e-05,0.0070924002588818,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
7.73,1,4.18,8.42,11,2.05,0.18,1,2.92,0.18,10,0.22,0.18,14,0.22,1.71,11,5,5.41,18,1.68,0.59,1,1.46,2.01,7,1.01,7.55,18,3.2,0.239,3,3.27,0.18,3,4.87,2.35,17,11,78,15,1.09,6.14,35,63,0.862470030771112,0.862470030771112,0.530896319028221,0.621535677596149,0.617789810484124,0.663355439999121,0.525314582159504,0.774026758575222,0.685206986678138,0.997018399530208,0.639359873918922,0.617789810484124,0.685206986678138,8126130.10589365,8126130.10589365,3121829677.96845,3331555833.01977,1912000205.29366,23502621.5020593,2822.65819196681,973364178.921609,67519939.6304361,12858932.4957095,9159863948.40274,1912000205.29366,51649170.3679058,6.26561184134372e-05,6.26561184134372e-05,6.26285589611851e-05,4.55994014336939e-05,4.47758861498212e-05,5.7569289460153e-05,4.36385311295307e-09,3.46958762559653e-05,3.8983483227148e-05,0.000231311421345533,0.000966323812943284,4.47758861498212e-05,5.82728990140995e-05,13,9,-13,1,-15,11,-15,4,15,6,2,1,-3,43.3898561853177,13.3598245118495,22.6574068052236,577.763873533203,43.5912283742306,31320923.2315005,43.3616626756862,0.0309842790555462,-46.4129028,87.5766395685819,53118280,0.000137906545649433,0.00132842480530493,58.42417,6.72512144400711e-08,0.00010917534162093,0.00927821672386142,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
7.73,1,4.18,8.42,11,2.05,0.18,1,2.92,0.18,10,0.22,0.18,14,0.22,1.71,11,5,5.41,18,1.68,0.59,1,1.46,2.01,7,1.01,7.55,18,3.2,0.261,3,3.27,0.18,3,4.87,2.35,17,11,78,15,1.09,6.14,31,12,0.993963716458763,0.993963716458763,0.37304671918828,0.423138211298603,0.38710124172049,0.668822036411263,0.38676833462135,0.653616091536399,0.557876026579076,0.874513941165531,0.4762782536896,0.38710124172049,0.557876026579076,8885734.62958307,8885734.62958307,5300522603.51309,6366504697.24545,3361903274.05263,6227860.52851161,86258.9941906402,1860543235.65664,57424504.3284646,9234697.68531741,6340605904.66699,3361903274.05263,41833261.5385751,7.1722419692612e-05,7.1722419692612e-05,0.000112661886061342,0.000102849402930781,8.9057324766116e-05,2.85356018661356e-05,1.49497781901736e-07,6.46153294897968e-05,3.30121277241798e-05,0.000170054353115427,0.000674623350097837,8.9057324766116e-05,4.75037362860232e-05,13,9,-13,1,-15,11,-15,4,15,6,2,-3,-3,43.3816986253163,12.5810435783953,23.5440423467148,600.373079841227,43.6198536746134,28073818.3111292,43.364151208112,0.0331920454431608,-46.9883007,89.1924327654868,52537070,0.000131261056909548,0.00124806848920946,58.18918,6.91396632414919e-08,0.000109051109056197,0.00926275316478997,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
8.45,1,1.69,8.42,4,2.91,2.33,1,5,0.18,10,1.18,0.18,14,1.69,2.66,11,4.94,7.45,18,0.22,0.59,1,1.46,2.01,6,1.95,7.55,19,2.99,0.23,1,3.36,2.49,3,2.41,2.35,16,10,34,26,1.09,6.14,29,9,1.04396131205453,1.04396131205453,0.590008431376941,0.473218984280787,0.363279151644994,0.553804991129119,0.903587919941029,0.703339657701753,0.570350473367086,0.845216429976249,0.535038151659838,0.363279151644994,0.570350473367086,9327351.16056556,9327351.16056556,174400785.15147,2962691407.48929,1145671980.87852,20195616.4909172,8001534.72332426,2235449838.08382,58491134.1679452,8809589.76035443,12896780582.8023,1145671980.87852,43839377.621895,3.89735557896882e-05,3.89735557896882e-05,8.37916183664286e-05,0.000231686160910667,0.000207069788097728,0.000105871716427019,1.00890041881115e-05,8.05285886121477e-05,5.54146196349488e-05,0.000159600879503405,0.00046188509844974,0.000207069788097728,4.56998527157108e-05,13,15,-14,2,-15,11,-15,5,15,-9,4,-3,-15,60.1599464111392,1.24704232604278,22.1560463261372,564.979181316498,59.0106000904397,2478441.3474962,38.5522749004517,0.009783468561617,-55.4061816,87.6756971324158,44034160,0.000116909157335832,0.00103223726693642,47.96168,6.67653205733481e-08,2.54203071495301e-05,0.00035550234273507,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
4.08,2,4.18,8.42,4,3.06,2.33,1,4.12,0.18,10,1.18,3.25,4,0.632,3.19,11,5,3.9,14,0.441,0.59,1,0.9,10,18,1.18,1.15,20,2.17,0.23,19,3.45,0.518,3,4.66,2.35,16,20,78,25,1.09,6.14,33,49,0.992514653680361,0.992514653680361,0.417453092926717,0.380425233673147,0.601145684303869,0.489372669844931,0.641001402925888,0.545928919734891,0.489929880650921,1.01907559894654,0.470896965689514,0.601145684303869,0.489929880650921,8801797.89132813,8801797.89132813,63665174.8347057,469914528.512183,26658093.1522795,6578180.49882846,6886008.95653364,877451222.630561,1883327.15480589,450003952.226679,8195740550.04483,26658093.1522795,31663427.1568299,3.85790209997641e-05,3.85790209997641e-05,2.02204525841052e-05,3.39667735933681e-05,9.15050559520222e-06,2.49054138881382e-05,4.3918332150046e-06,1.5607822458616e-05,1.42367869154731e-05,0.0010132203945891,0.0052672570194046,9.15050559520222e-06,6.03176074567185e-05,1,5,-10,7,-15,11,-15,4,15,-9,11,-3,-14,71.7799701849732,10.3884984564245,6.47584516410843,165.134051684765,72.901780996602,68908528.9335669,44.4575858543849,0.0143146047986815,-56.4742629,87.5533359793829,42955290,0.000390185636109748,0.00140616080791333,45.01077,8.5346277441073e-08,4.50801636112275e-06,0.000267534969035421,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
4.08,1,4.18,8.42,4,3.06,2.33,1,4.12,0.18,16,1.18,3.25,12,2.49,2.84,13,5,5.41,14,0.928,0.59,1,1.26,10,18,1.95,1.15,20,2.17,0.23,19,3.45,0.518,3,4.88,2.35,16,20,78,25,1.09,6.14,33,58,0.945281094001736,0.945281094001736,0.443372494670233,0.437920101905218,0.472611467296055,0.620556677101161,0.467535293867398,0.611510957250648,0.59702013003512,1.21191033982988,0.539651043639167,0.472611467296055,0.59702013003512,8447505.92990394,8447505.92990394,61383455.0461885,280007539.818603,8019382.84280994,2455306.65187691,1330.38190008028,545519267.440318,2065845.20385872,556374381.675208,10629337466.0441,8019382.84280994,34122610.843956,3.61713764255849e-05,3.61713764255849e-05,1.88447902872484e-05,3.12345058627042e-05,2.04897462389531e-05,1.42334257258437e-05,8.60503218027974e-10,1.52115813006062e-05,2.65888075601868e-05,0.00123885367124727,0.00726515767750186,2.04897462389531e-05,6.5518837738215e-05,-2,5,-10,7,-15,11,-15,4,15,-9,11,-13,-14,59.427517738654,6.02309538853793,4.26265139431946,108.697610555146,57.2408975293468,56434689.0324102,47.3719678713055,0.0205140428328281,-59.4595683,87.6955958401229,39939830,0.000551159723696093,0.00139153610673601,49.22184,7.5010139638335e-08,9.70950689777983e-06,0.000549609046890276,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
4.08,2,4.18,8.42,4,3.06,2.33,1,4.12,0.18,10,1.18,3.25,4,2.49,1.55,11,5,3.9,14,0.441,0.59,1,0.9,10,18,1.95,1.15,20,2.17,0.23,19,3.45,0.518,3,4.66,2.35,16,20,78,25,1.09,6.14,29,14,0.945108169655721,0.945108169655721,0.445807918332962,0.440683959661311,0.543205662010793,0.579787961453021,0.516696862960919,0.652286023020216,0.597217800484052,1.2212570234027,0.54123403446853,0.543205662010793,0.597217800484052,8444818.27122935,8444818.27122935,62751925.5102294,448459461.997065,13654461.2326584,14146536.9315093,14878.7972804687,482196003.792613,2066043.33199392,560819431.127499,10764585338.3307,13654461.2326584,34158092.9103442,3.61597159911022e-05,3.61597159911022e-05,1.94212601979788e-05,3.16782347047389e-05,1.49650058878125e-05,2.40976354813095e-05,3.38016226674488e-09,1.13433236976382e-05,2.66062214487503e-05,0.0012489843258025,0.00737446979038266,1.49650058878125e-05,6.56049106041407e-05,-2,5,-10,7,-15,11,-15,4,15,-9,11,-3,-14,65.178654919346,4.84918439376206,3.52239890067464,89.8211719672033,62.6914766167939,54080097.0349852,45.2662229482425,0.0149922028454026,-60.1095924,88.9720242204037,39283240,0.000656024172357887,0.00135713213007735,49.09814,3.91162749964241e-08,6.00367061834417e-06,0.000212324923508533,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
6.49,1,4.18,8.42,17,2.09,0.18,1,5,0.18,10,0.22,0.18,14,0.22,3.6,11,5,5.41,14,1.6,0.59,1,1.46,2.01,7,0.776,7.55,18,3.2,0.23,7,3.36,0.18,3,4.87,2.35,13,11,80,15,1.09,6.14,38,19,0.825939989968326,0.825939989968326,0.367190236716064,0.4388486805374,0.412317888822452,0.689143785300498,0.442598667012353,0.673625052920495,0.557943719477593,0.908904891675094,0.415794548749651,0.412317888822452,0.557943719477593,6931812.94238651,6931812.94238651,4601415229.13838,8110571078.04643,4173967854.87025,4042827.35234522,263838.145350598,2215732952.47351,58536653.0508045,9727858.92525112,4506531871.00819,4173967854.87025,41844049.0765456,8.72230603931769e-05,8.72230603931769e-05,0.00016536428541329,0.000136828519575973,0.000114753447164268,3.88861946909243e-05,3.48061831740816e-07,7.99628280897601e-05,2.6028597739824e-05,0.000179596074229137,0.000941697129327334,0.000114753447164268,4.75186574485303e-05,-2,9,-13,2,-15,11,-14,3,15,6,11,-3,-15,58.1571713364564,1773.06805645284,35.3783094867302,902.146891911621,59.0741557590908,4099714161.73438,44.0830899552198,0.034669479122039,-18.0157725,86.0690188312343,81802250,0.000136012633973604,0.00125385785182938,46.88945,7.01203619517601e-09,8.6555831340811e-05,0.00790993239929527,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
6.49,1,4.18,8.42,17,2.24,0.18,1,4.74,0.18,10,0.22,0.18,14,0.22,3.6,11,5,5.41,14,1.68,0.59,1,1.46,2.01,7,0.776,7.55,18,3.2,0.23,7,3.36,0.18,3,5,2.35,14,11,80,15,1.09,6.14,40,55,0.827323107767159,0.827323107767159,0.369569629796072,0.438683162670496,0.412091330449293,0.689172651877552,0.426817797546357,0.673419421582636,0.557943719477585,0.910041846154464,0.416000180087498,0.412091330449293,0.557943719477585,6936487.47965092,6936487.47965092,4791760985.24909,8094106738.26207,4166453529.3567,4026643.04755434,182228.681264489,2212713523.97675,58536653.0508026,9743788.24250664,4519266585.81149,4166453529.3567,41844049.0765444,9.35669796286791e-05,9.35669796286791e-05,0.000163942231768164,0.00013649588987934,0.000114511408370014,3.87407219546172e-05,2.48016817405578e-07,7.98367286798281e-05,2.6028597739823e-05,0.000179904792717429,0.000944711550451236,0.000114511408370014,4.75186574485285e-05,-3,9,-13,2,-15,11,-14,3,15,6,11,-3,-15,59.4399684129548,1746.74366590484,34.4049885870242,877.327208969118,60.4998976560906,4137580948.14062,44.7107248878834,0.0424899500648246,-18.3185046,87.2171297056242,81496460,0.000139337625403914,0.00120139190423625,46.30239,6.69813151005314e-09,8.20560155799371e-05,0.0075020642514555,"CLASSAB_NULL_Pin_3",180,1.8,0.8,0.1,0
